"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 1-NML","R-HSA-211981","Xenobiotics","6/131","25/10891",3.96342117991335e-07,0.000209268638299425,0.000196085047848345,"1555/1576/1558/1548/1549/1577",6
"2","Liver epithelial cells 1-NML","R-HSA-211897","Cytochrome P450 - arranged by substrate type","8/131","66/10891",1.13057358589166e-06,0.000298471426675398,0.000279668202825831,"1555/1576/1558/1548/1549/9420/1577/51302",8
"3","Liver epithelial cells 1-NML","R-HSA-211859","Biological oxidations","13/131","222/10891",2.56859637432031e-06,0.000366598781630844,0.000343503643075153,"1555/1576/123876/1558/1548/348158/6822/1549/9420/10249/2328/1577/51302",13
"4","Liver epithelial cells 1-NML","R-HSA-9748784","Drug ADME","9/131","99/10891",2.77726349720336e-06,0.000366598781630844,0.000343503643075153,"1576/123876/1558/348158/7498/6822/10864/10249/6580",9
"5","Liver epithelial cells 1-NML","R-HSA-211945","Phase I - Functionalization of compounds","9/131","106/10891",4.90852049215466e-06,0.000518339763971533,0.000485685185539514,"1555/1576/1558/1548/1549/9420/2328/1577/51302",9
"6","Liver epithelial cells 1-NML","R-HSA-211999","CYP2E1 reactions","4/131","11/10891",6.18044931030979e-06,0.000543879539307262,0.000509615995762386,"1555/1558/1548/1549",4
"7","Liver epithelial cells 1-NML","R-HSA-9749641","Aspirin ADME","6/131","44/10891",1.31002688116468e-05,0.00098813456179279,0.000925883660372032,"1576/123876/1558/348158/10864/10249",6
"8","Liver epithelial cells 1-NML","R-HSA-977606","Regulation of Complement cascade","6/131","47/10891",1.93473059892245e-05,0.00127692219528882,0.00119647813354415,"729/10878/715/731/722/1369",6
"9","Liver epithelial cells 1-NML","R-HSA-166658","Complement cascade","6/131","58/10891",6.54559825214674e-05,0.00384008430792609,0.00359816512106312,"729/10878/715/731/722/1369",6
"10","Liver epithelial cells 1-NML","R-HSA-114608","Platelet degranulation ","8/131","129/10891",0.000159331493656166,0.00841270286504555,0.00788271600193662,"197/5054/5345/3827/1/7057/3479/6694",8
"11","Liver epithelial cells 1-NML","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","8/131","134/10891",0.000207166221806294,0.00994397864670209,0.00931752385157493,"197/5054/5345/3827/1/7057/3479/6694",8
"12","Liver epithelial cells 1-NML","R-HSA-8957322","Metabolism of steroids","8/131","154/10891",0.000530771591912854,0.0233539500441656,0.0218826884385124,"8647/57678/9420/79071/114880/6716/51302/6721",8
"13","Liver epithelial cells 1-NML","R-HSA-192105","Synthesis of bile acids and bile salts","4/131","34/10891",0.000700963053324259,0.0284698840119391,0.0266763267257005,"8647/9420/114880/51302",4
