"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Lymphocytes-FLC","R-HSA-156902","Peptide chain elongation","32/147","89/10891",3.45554508308503e-38,2.41888155815952e-35,1.79688344320421e-35,"6176/6137/6234/1915/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",32
"2","Lymphocytes-FLC","R-HSA-156842","Eukaryotic Translation Elongation","32/147","93/10891",1.8547861740262e-37,6.4917516090917e-35,4.82244405246812e-35,"6176/6137/6234/1915/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",32
"3","Lymphocytes-FLC","R-HSA-192823","Viral mRNA Translation","31/147","89/10891",1.75839791550631e-36,4.10292846951472e-34,3.04788972021094e-34,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"4","Lymphocytes-FLC","R-HSA-2408557","Selenocysteine synthesis","31/147","93/10891",8.82657470276429e-36,1.235720458387e-33,9.17963769087486e-34,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"5","Lymphocytes-FLC","R-HSA-72764","Eukaryotic Translation Termination","31/147","93/10891",8.82657470276429e-36,1.235720458387e-33,9.17963769087486e-34,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"6","Lymphocytes-FLC","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","31/147","95/10891",1.91444789506277e-35,2.2335225442399e-33,1.65918817572107e-33,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"7","Lymphocytes-FLC","R-HSA-72689","Formation of a pool of free 40S subunits","31/147","101/10891",1.73793536894869e-34,1.5206934478301e-32,1.12965798981665e-32,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"8","Lymphocytes-FLC","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","31/147","101/10891",1.73793536894869e-34,1.5206934478301e-32,1.12965798981665e-32,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"9","Lymphocytes-FLC","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","31/147","111/10891",4.89987915538802e-33,3.81101712085735e-31,2.83104128977975e-31,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"10","Lymphocytes-FLC","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane","31/147","112/10891",6.70459076911e-33,4.26655776216091e-31,3.16944290903382e-31,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"11","Lymphocytes-FLC","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","31/147","112/10891",6.70459076911e-33,4.26655776216091e-31,3.16944290903382e-31,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"12","Lymphocytes-FLC","R-HSA-927802","Nonsense-Mediated Decay (NMD)","31/147","115/10891",1.68361087171747e-32,9.0655970015556e-31,6.73444348686988e-31,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"13","Lymphocytes-FLC","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","31/147","115/10891",1.68361087171747e-32,9.0655970015556e-31,6.73444348686988e-31,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"14","Lymphocytes-FLC","R-HSA-2408522","Selenoamino acid metabolism","31/147","118/10891",4.108537430199e-32,2.0542687150995e-30,1.52602818835963e-30,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"15","Lymphocytes-FLC","R-HSA-72613","Eukaryotic Translation Initiation","31/147","119/10891",5.49797695652613e-32,2.40536491848018e-30,1.78684251087099e-30,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"16","Lymphocytes-FLC","R-HSA-72737","Cap-dependent Translation Initiation","31/147","119/10891",5.49797695652613e-32,2.40536491848018e-30,1.78684251087099e-30,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"17","Lymphocytes-FLC","R-HSA-168273","Influenza Viral RNA Transcription and Replication","31/147","135/10891",4.04109829356612e-30,1.66398165029193e-28,1.23610065450258e-28,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"18","Lymphocytes-FLC","R-HSA-9010553","Regulation of expression of SLITs and ROBOs","32/147","171/10891",4.66522100548848e-28,1.72351684926882e-26,1.28032680231398e-26,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/7314/6147",32
"19","Lymphocytes-FLC","R-HSA-168255","Influenza Infection","31/147","156/10891",4.92433385505378e-28,1.72351684926882e-26,1.28032680231398e-26,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"20","Lymphocytes-FLC","R-HSA-9711097","Cellular response to starvation","31/147","156/10891",4.92433385505378e-28,1.72351684926882e-26,1.28032680231398e-26,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"21","Lymphocytes-FLC","R-HSA-376176","Signaling by ROBO receptors","34/147","218/10891",4.90234021857482e-27,1.63411340619161e-25,1.21391281602805e-25,"6176/6137/6234/5063/6222/6128/6171/6223/6158/6209/6206/6167/6130/9901/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/7314/6147",34
"22","Lymphocytes-FLC","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","31/147","184/10891",1.02670084156139e-25,3.26677540496805e-24,2.42674744369056e-24,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"23","Lymphocytes-FLC","R-HSA-8868773","rRNA processing in the nucleus and cytosol","31/147","194/10891",5.5171770520073e-25,1.67914084191526e-23,1.24736176827991e-23,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"24","Lymphocytes-FLC","R-HSA-72312","rRNA processing","31/147","204/10891",2.68875252300609e-24,7.84219485876777e-23,5.8256304665132e-23,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",31
"25","Lymphocytes-FLC","R-HSA-72766","Translation","32/147","291/10891",1.22341533878485e-20,3.42556294859759e-19,2.5447039046725e-19,"6176/6137/6234/1915/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/51065/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",32
