"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Stellate cells-FLC","R-HSA-156902","Peptide chain elongation","20/134","89/10891",2.86478407456997e-20,9.51108312757231e-18,7.0714933209122e-18,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"2","Stellate cells-FLC","R-HSA-192823","Viral mRNA Translation","20/134","89/10891",2.86478407456997e-20,9.51108312757231e-18,7.0714933209122e-18,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"3","Stellate cells-FLC","R-HSA-156842","Eukaryotic Translation Elongation","20/134","93/10891",7.38105694929161e-20,9.80204362865926e-18,7.28782254572161e-18,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"4","Stellate cells-FLC","R-HSA-2408557","Selenocysteine synthesis","20/134","93/10891",7.38105694929161e-20,9.80204362865926e-18,7.28782254572161e-18,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"5","Stellate cells-FLC","R-HSA-72764","Eukaryotic Translation Termination","20/134","93/10891",7.38105694929161e-20,9.80204362865926e-18,7.28782254572161e-18,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"6","Stellate cells-FLC","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","20/134","95/10891",1.16390416937565e-19,1.28805394744238e-17,9.57668518310839e-18,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"7","Stellate cells-FLC","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane","21/134","112/10891",1.7447544398659e-19,1.65502421152994e-17,1.23051102601069e-17,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203/6727",21
"8","Stellate cells-FLC","R-HSA-72689","Formation of a pool of free 40S subunits","20/134","101/10891",4.27814706358115e-19,3.15632183357542e-17,2.34672628399948e-17,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"9","Stellate cells-FLC","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","20/134","101/10891",4.27814706358115e-19,3.15632183357542e-17,2.34672628399948e-17,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"10","Stellate cells-FLC","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","20/134","111/10891",3.10151896707217e-18,2.05940859413592e-16,1.53117094269142e-16,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"11","Stellate cells-FLC","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","20/134","112/10891",3.73783277643858e-18,2.2562917850502e-16,1.67755365755952e-16,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"12","Stellate cells-FLC","R-HSA-927802","Nonsense-Mediated Decay (NMD)","20/134","115/10891",6.4686049161302e-18,3.30396435716189e-16,2.45649854709722e-16,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"13","Stellate cells-FLC","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","20/134","115/10891",6.4686049161302e-18,3.30396435716189e-16,2.45649854709722e-16,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"14","Stellate cells-FLC","R-HSA-2408522","Selenoamino acid metabolism","20/134","118/10891",1.10130847158801e-17,5.22334875096025e-16,3.88356145244191e-16,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"15","Stellate cells-FLC","R-HSA-72613","Eukaryotic Translation Initiation","20/134","119/10891",1.31049098972805e-17,5.43853760737141e-16,4.04355443541089e-16,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"16","Stellate cells-FLC","R-HSA-72737","Cap-dependent Translation Initiation","20/134","119/10891",1.31049098972805e-17,5.43853760737141e-16,4.04355443541089e-16,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
"17","Stellate cells-FLC","R-HSA-168273","Influenza Viral RNA Transcription and Replication","20/134","135/10891",1.71667871825571e-16,6.70514511130467e-15,4.98527751617294e-15,"6170/6222/6228/6209/6134/6132/6143/6218/6232/6128/6169/6224/6168/6154/6205/7311/6135/6157/51065/6203",20
