"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Neutrophils and macrophages-FLC","R-HSA-156902","Peptide chain elongation","30/147","89/10891",8.44833577740029e-35,6.47987354126602e-32,5.55811564302651e-32,"6176/6222/6171/1915/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",30
"2","Neutrophils and macrophages-FLC","R-HSA-156842","Eukaryotic Translation Elongation","30/147","93/10891",3.97027611183411e-34,1.52260088888838e-31,1.3060118788928e-31,"6176/6222/6171/1915/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",30
"3","Neutrophils and macrophages-FLC","R-HSA-192823","Viral mRNA Translation","29/147","89/10891",3.82989096831635e-33,9.79175457566214e-31,8.39888370244814e-31,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"4","Neutrophils and macrophages-FLC","R-HSA-2408557","Selenocysteine synthesis","29/147","93/10891",1.6868327679972e-32,2.58760146610771e-30,2.21951679999632e-30,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"5","Neutrophils and macrophages-FLC","R-HSA-72764","Eukaryotic Translation Termination","29/147","93/10891",1.6868327679972e-32,2.58760146610771e-30,2.21951679999632e-30,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"6","Neutrophils and macrophages-FLC","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","29/147","95/10891",3.43756208183017e-32,4.39435019460624e-30,3.76925666867344e-30,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"7","Neutrophils and macrophages-FLC","R-HSA-72689","Formation of a pool of free 40S subunits","29/147","101/10891",2.61636887520279e-31,2.50844365910068e-29,2.15161914079177e-29,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"8","Neutrophils and macrophages-FLC","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","29/147","101/10891",2.61636887520279e-31,2.50844365910068e-29,2.15161914079177e-29,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"9","Neutrophils and macrophages-FLC","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","29/147","111/10891",5.66843050676785e-30,4.83076244298993e-28,4.14358955173088e-28,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"10","Neutrophils and macrophages-FLC","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane","29/147","112/10891",7.56813189165558e-30,5.27705196445439e-28,4.52639467204281e-28,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"11","Neutrophils and macrophages-FLC","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","29/147","112/10891",7.56813189165558e-30,5.27705196445439e-28,4.52639467204281e-28,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"12","Neutrophils and macrophages-FLC","R-HSA-927802","Nonsense-Mediated Decay (NMD)","29/147","115/10891",1.76859677500076e-29,1.04347209725045e-27,8.95038853745324e-28,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
"13","Neutrophils and macrophages-FLC","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","29/147","115/10891",1.76859677500076e-29,1.04347209725045e-27,8.95038853745324e-28,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/6191/6189/6158/6135/6141/6223/6210/6231/6235",29
