"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Endothelial cells-FLC","R-HSA-156902","Peptide chain elongation","32/136","89/10891",2.20028875114743e-39,1.14415015059666e-36,1.00518454526104e-36,"6176/6222/6137/6187/6170/6171/1915/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",32
"2","Endothelial cells-FLC","R-HSA-156842","Eukaryotic Translation Elongation","32/136","93/10891",1.18573446997206e-38,3.08290962192736e-36,2.70846715772566e-36,"6176/6222/6137/6187/6170/6171/1915/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",32
"3","Endothelial cells-FLC","R-HSA-192823","Viral mRNA Translation","31/136","89/10891",1.23810003959942e-37,2.146040068639e-35,1.88538742872333e-35,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"4","Endothelial cells-FLC","R-HSA-2408557","Selenocysteine synthesis","31/136","93/10891",6.23963977569206e-37,6.48922536671974e-35,5.7010603424218e-35,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"5","Endothelial cells-FLC","R-HSA-72764","Eukaryotic Translation Termination","31/136","93/10891",6.23963977569206e-37,6.48922536671974e-35,5.7010603424218e-35,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"6","Endothelial cells-FLC","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","31/136","95/10891",1.35604910805114e-36,1.17524256031098e-34,1.03250054893718e-34,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"7","Endothelial cells-FLC","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane","32/136","112/10891",1.20100613027891e-35,7.15518211611777e-34,6.28613165667027e-34,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6727/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",32
"8","Endothelial cells-FLC","R-HSA-72689","Formation of a pool of free 40S subunits","31/136","101/10891",1.23839690471269e-35,7.15518211611777e-34,6.28613165667027e-34,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"9","Endothelial cells-FLC","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","31/136","101/10891",1.23839690471269e-35,7.15518211611777e-34,6.28613165667027e-34,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"10","Endothelial cells-FLC","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","31/136","111/10891",3.5264517961584e-34,1.83375493400237e-32,1.61103166266605e-32,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"11","Endothelial cells-FLC","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","31/136","112/10891",4.83011706377624e-34,2.2833280665124e-32,2.00600077098458e-32,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"12","Endothelial cells-FLC","R-HSA-927802","Nonsense-Mediated Decay (NMD)","31/136","115/10891",1.21653800344112e-33,4.86615201376449e-32,4.27512140480524e-32,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"13","Endothelial cells-FLC","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","31/136","115/10891",1.21653800344112e-33,4.86615201376449e-32,4.27512140480524e-32,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"14","Endothelial cells-FLC","R-HSA-2408522","Selenoamino acid metabolism","31/136","118/10891",2.97762534872477e-33,1.10597512952634e-31,9.71646166425977e-32,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"15","Endothelial cells-FLC","R-HSA-72613","Eukaryotic Translation Initiation","31/136","119/10891",3.98858387184702e-33,1.29628975835028e-31,1.13884565814579e-31,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"16","Endothelial cells-FLC","R-HSA-72737","Cap-dependent Translation Initiation","31/136","119/10891",3.98858387184702e-33,1.29628975835028e-31,1.13884565814579e-31,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"17","Endothelial cells-FLC","R-HSA-168273","Influenza Viral RNA Transcription and Replication","31/136","135/10891",2.97884167056256e-31,9.11175099230901e-30,8.00506058838484e-30,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"18","Endothelial cells-FLC","R-HSA-168255","Influenza Infection","31/136","156/10891",3.70685465260064e-29,1.01450758913281e-27,8.91288043894004e-28,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"19","Endothelial cells-FLC","R-HSA-9711097","Cellular response to starvation","31/136","156/10891",3.70685465260064e-29,1.01450758913281e-27,8.91288043894004e-28,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"20","Endothelial cells-FLC","R-HSA-9010553","Regulation of expression of SLITs and ROBOs","31/136","171/10891",7.46636759876151e-28,1.94125557567799e-26,1.70547554624342e-26,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"21","Endothelial cells-FLC","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","31/136","184/10891",7.94820476256923e-27,1.96812689358857e-25,1.72908314133085e-25,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"22","Endothelial cells-FLC","R-HSA-8868773","rRNA processing in the nucleus and cytosol","31/136","194/10891",4.31412801643845e-26,1.01970298570363e-24,8.95852420638416e-25,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"23","Endothelial cells-FLC","R-HSA-376176","Signaling by ROBO receptors","32/136","218/10891",9.90301755681946e-26,2.23894309980266e-24,1.96700669091975e-24,"6176/6222/6137/6187/6170/6171/6234/5578/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",32
"24","Endothelial cells-FLC","R-HSA-72312","rRNA processing","31/136","204/10891",2.12363977583236e-25,4.60121951430345e-24,4.04236694171599e-24,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",31
"25","Endothelial cells-FLC","R-HSA-72766","Translation","33/136","291/10891",7.3917321161066e-23,1.53748028015017e-21,1.35074178458537e-21,"6176/6222/6137/6187/6170/6171/1915/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6727/6175/11224/6138/6232/6205/6133/6210/6165/6227/6202/6181",33
"26","Endothelial cells-FLC","R-HSA-71291","Metabolism of amino acids and derivatives","32/136","374/10891",1.98556098931757e-18,3.97112197863514e-17,3.4887994711086e-17,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229/6142/23521/6158/6218/6175/11224/6138/6232/6205/6133/6210/586/6165/6227/6202/6181",32
"27","Endothelial cells-FLC","R-HSA-9754678","SARS-CoV-2 modulates host translation machinery","13/136","50/10891",2.40165172099179e-14,4.6254033145027e-13,4.06361343824731e-13,"6222/6187/6234/6208/6206/6228/6229/6218/6232/6205/6210/6227/6202",13
"28","Endothelial cells-FLC","R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","13/136","51/10891",3.18938907120648e-14,5.92315113224061e-13,5.20374006354741e-13,"6222/6187/6234/6208/6206/6228/6229/6218/6232/6205/6210/6227/6202",13
"29","Endothelial cells-FLC","R-HSA-72649","Translation initiation complex formation","13/136","58/10891",1.96252536974966e-13,3.40171064089942e-12,2.98854740516264e-12,"6222/6187/6234/6208/6206/6228/6229/6218/6232/6205/6210/6227/6202",13
"30","Endothelial cells-FLC","R-HSA-72702","Ribosomal scanning and start codon recognition","13/136","58/10891",1.96252536974966e-13,3.40171064089942e-12,2.98854740516264e-12,"6222/6187/6234/6208/6206/6228/6229/6218/6232/6205/6210/6227/6202",13
"31","Endothelial cells-FLC","R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","13/136","59/10891",2.49068796002422e-13,4.17792819100837e-12,3.6704875200357e-12,"6222/6187/6234/6208/6206/6228/6229/6218/6232/6205/6210/6227/6202",13
"32","Endothelial cells-FLC","R-HSA-9694516","SARS-CoV-2 Infection","16/136","288/10891",5.67654003701377e-07,9.22437756014737e-06,8.10400781599992e-06,"6222/6187/6234/6208/6206/6228/11320/54625/6229/10082/6218/6232/6205/6210/6227/6202",16
"33","Endothelial cells-FLC","R-HSA-9705683","SARS-CoV-2-host interactions","13/136","202/10891",1.36670539080859e-06,2.15359637339535e-05,1.89202596367122e-05,"6222/6187/6234/6208/6206/6228/6229/6218/6232/6205/6210/6227/6202",13
"34","Endothelial cells-FLC","R-HSA-9679506","SARS-CoV Infections","16/136","376/10891",1.76296239916995e-05,0.000269629543402463,0.000236881015863703,"6222/6187/6234/6208/6206/6228/11320/54625/6229/10082/6218/6232/6205/6210/6227/6202",16
"35","Endothelial cells-FLC","R-HSA-3000171","Non-integrin membrane-ECM interactions","6/136","59/10891",8.88546042419629e-05,0.00128584772900488,0.00112967189147392,"3655/5578/59277/87/7448/3910",6
"36","Endothelial cells-FLC","R-HSA-216083","Integrin cell surface interactions","7/136","85/10891",8.90202273926453e-05,0.00128584772900488,0.00112967189147392,"3655/5175/2244/3680/7448/7450/3383",7
"37","Endothelial cells-FLC","R-HSA-446728","Cell junction organization","7/136","91/10891",0.000137196977461929,0.00192817373730278,0.00169398259512026,"3655/1012/7122/56288/87/221935/1499",7
