"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 5-FLC","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane","17/151","112/10891",1.81061313519636e-13,1.3905508878308e-10,1.20834602917315e-10,"6176/6748/6167/6171/6229/6208/6217/6169/6205/6727/6132/6224/6143/6161/6128/6141/6191",17
"2","Liver epithelial cells 5-FLC","R-HSA-156902","Peptide chain elongation","15/151","89/10891",1.05391660175999e-12,2.63370538570361e-10,2.28860912080056e-10,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"3","Liver epithelial cells 5-FLC","R-HSA-192823","Viral mRNA Translation","15/151","89/10891",1.05391660175999e-12,2.63370538570361e-10,2.28860912080056e-10,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"4","Liver epithelial cells 5-FLC","R-HSA-156842","Eukaryotic Translation Elongation","15/151","93/10891",2.05758233258094e-12,2.63370538570361e-10,2.28860912080056e-10,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"5","Liver epithelial cells 5-FLC","R-HSA-2408557","Selenocysteine synthesis","15/151","93/10891",2.05758233258094e-12,2.63370538570361e-10,2.28860912080056e-10,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"6","Liver epithelial cells 5-FLC","R-HSA-72764","Eukaryotic Translation Termination","15/151","93/10891",2.05758233258094e-12,2.63370538570361e-10,2.28860912080056e-10,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"7","Liver epithelial cells 5-FLC","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","15/151","95/10891",2.83934899716994e-12,3.11517147118073e-10,2.70698836722668e-10,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"8","Liver epithelial cells 5-FLC","R-HSA-72689","Formation of a pool of free 40S subunits","15/151","101/10891",7.12931911110867e-12,6.0836856414794e-10,5.28653604262327e-10,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"9","Liver epithelial cells 5-FLC","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","15/151","101/10891",7.12931911110867e-12,6.0836856414794e-10,5.28653604262327e-10,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"10","Liver epithelial cells 5-FLC","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","15/151","111/10891",2.89407156919905e-11,2.22264696514487e-09,1.93141197354968e-09,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"11","Liver epithelial cells 5-FLC","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","15/151","112/10891",3.30229680311074e-11,2.30560358617187e-09,2.00349873030834e-09,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"12","Liver epithelial cells 5-FLC","R-HSA-927802","Nonsense-Mediated Decay (NMD)","15/151","115/10891",4.86649855274601e-11,2.75174158357845e-09,2.39117895283544e-09,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"13","Liver epithelial cells 5-FLC","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","15/151","115/10891",4.86649855274601e-11,2.75174158357845e-09,2.39117895283544e-09,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"14","Liver epithelial cells 5-FLC","R-HSA-71291","Metabolism of amino acids and derivatives","25/151","374/10891",5.01619559506489e-11,2.75174158357845e-09,2.39117895283544e-09,"4942/8942/6176/6167/6171/1734/3242/2628/6229/6208/6217/6169/6205/1373/6132/6224/6470/6143/2875/6161/6128/635/2752/6141/6191",25
"15","Liver epithelial cells 5-FLC","R-HSA-2408522","Selenoamino acid metabolism","15/151","118/10891",7.08863801541929e-11,3.62116312690598e-09,3.14667958122038e-09,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"16","Liver epithelial cells 5-FLC","R-HSA-72613","Eukaryotic Translation Initiation","15/151","119/10891",8.01559546320334e-11,3.62116312690598e-09,3.14667958122038e-09,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"17","Liver epithelial cells 5-FLC","R-HSA-72737","Cap-dependent Translation Initiation","15/151","119/10891",8.01559546320334e-11,3.62116312690598e-09,3.14667958122038e-09,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"18","Liver epithelial cells 5-FLC","R-HSA-168273","Influenza Viral RNA Transcription and Replication","15/151","135/10891",4.92811926411325e-10,2.10266421935499e-08,1.82715065113906e-08,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
