"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 1-FLC","GO:0009214","cyclic nucleotide catabolic process","4/163","13/18800",3.66392083712917e-06,0.00932101460965661,0.00843087468417302,"10846/5142/27115/5144",4
"2","Liver epithelial cells 1-FLC","GO:0050808","synapse organization","14/163","419/18800",1.77961446270852e-05,0.0226366959656524,0.020474932713057,"5063/26115/1501/1488/1946/1282/4983/1942/23657/783/577/10507/92737/348",14
"3","Liver epithelial cells 1-FLC","GO:0046058","cAMP metabolic process","4/163","22/18800",3.52693183530864e-05,0.0299083819634173,0.0270521859367884,"10846/5142/27115/5144",4
"4","Liver epithelial cells 1-FLC","GO:0019932","second-messenger-mediated signaling","11/163","303/18800",6.9529978461219e-05,0.0442210663013353,0.0399980349779539,"10846/5139/55784/79772/57007/775/51655/27115/90550/5144/348",11
"5","Liver epithelial cells 1-NML","GO:0006805","xenobiotic metabolic process","11/184","108/18800",8.85379036201729e-09,1.65435196965024e-05,1.42314275056328e-05,"8647/1555/1576/1558/1548/348158/6822/1549/10249/2180/1577",11
"6","Liver epithelial cells 1-NML","GO:0071466","cellular response to xenobiotic stimulus","13/184","168/18800",1.11780538489881e-08,1.65435196965024e-05,1.42314275056328e-05,"8647/1555/1576/1558/1548/348158/6822/1549/2822/10249/2203/2180/1577",13
"7","Liver epithelial cells 1-NML","GO:0009410","response to xenobiotic stimulus","19/184","411/18800",2.3367678338889e-08,2.30561092943705e-05,1.98338294392184e-05,"8647/1555/1576/1558/148/1548/348158/6822/1549/2822/10249/2203/4773/3725/2180/7048/7057/1577/6716",19
"8","Liver epithelial cells 1-NML","GO:0042178","xenobiotic catabolic process","6/184","25/18800",1.22907456396344e-07,7.35586585908539e-05,6.32782343994579e-05,"1555/1576/1558/1548/2180/1577",6
"9","Liver epithelial cells 1-NML","GO:0008202","steroid metabolic process","16/184","323/18800",1.24254490862929e-07,7.35586585908539e-05,6.32782343994579e-05,"8647/1555/2099/1576/1558/1548/6822/3949/9420/2494/1577/114880/6716/1958/51302/6721",16
"10","Liver epithelial cells 1-NML","GO:0046394","carboxylic acid biosynthetic process","15/184","316/18800",5.37746174162241e-07,0.000246278718272047,0.000211859253022788,"8647/51733/1576/123876/1558/348158/5352/635/9420/79071/8864/60481/6470/114880/51302",15
"11","Liver epithelial cells 1-NML","GO:0016053","organic acid biosynthetic process","15/184","318/18800",5.82415887805516e-07,0.000246278718272047,0.000211859253022788,"8647/51733/1576/123876/1558/348158/5352/635/9420/79071/8864/60481/6470/114880/51302",15
"12","Liver epithelial cells 1-NML","GO:0009259","ribonucleotide metabolic process","16/184","384/18800",1.2522505512152e-06,0.000463332703949625,0.00039857816886705,"51733/123876/9414/5207/348158/7498/6822/57678/10249/1807/79071/2203/60481/2180/134526/3479",16
"13","Liver epithelial cells 1-NML","GO:0009117","nucleotide metabolic process","18/184","487/18800",1.48338306376616e-06,0.000487868207638647,0.000419684635233957,"51733/123876/9414/5207/348158/7498/6822/57678/10249/1807/79071/2203/60481/2180/6470/169355/134526/3479",18
"14","Liver epithelial cells 1-NML","GO:0019693","ribose phosphate metabolic process","16/184","394/18800",1.74968389793694e-06,0.00050266185029321,0.000432410745326912,"51733/123876/9414/5207/348158/7498/6822/57678/10249/1807/79071/2203/60481/2180/134526/3479",16
