"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 2-FLC","GO:0009214","cyclic nucleotide catabolic process","4/182","13/18800",5.67540179011969e-06,0.0168956711291863,0.0147261741185737,"10846/5142/5144/27115",4
"2","Liver epithelial cells 2-FLC","GO:0046034","ATP metabolic process","12/182","273/18800",1.47496687513211e-05,0.018186642296989,0.0158513774948563,"5214/481/7381/1329/518/514/54205/10891/4697/7385/80201/4967",12
"3","Liver epithelial cells 2-FLC","GO:0055119","relaxation of cardiac muscle","4/182","17/18800",1.83271504504424e-05,0.018186642296989,0.0158513774948563,"5142/5144/481/5997",4
"4","Liver epithelial cells 2-FLC","GO:0046058","cAMP metabolic process","4/182","22/18800",5.42359884878923e-05,0.0403651344321138,0.0351820293743828,"10846/5142/5144/27115",4
"5","Liver epithelial cells 2-NML","GO:0009117","nucleotide metabolic process","20/188","487/18800",9.89076931725763e-08,0.000128381869293657,0.000111627889632111,"123876/348158/2180/51733/79071/6470/6822/55022/1806/5207/1807/57678/2203/51085/3479/10135/1723/9414/4837/10165",20
"6","Liver epithelial cells 2-NML","GO:0006753","nucleoside phosphate metabolic process","20/188","495/18800",1.28665548347737e-07,0.000128381869293657,0.000111627889632111,"123876/348158/2180/51733/79071/6470/6822/55022/1806/5207/1807/57678/2203/51085/3479/10135/1723/9414/4837/10165",20
"7","Liver epithelial cells 2-NML","GO:0042178","xenobiotic catabolic process","6/188","25/18800",1.39596088394698e-07,0.000128381869293657,0.000111627889632111,"1576/1555/2180/1577/1548/1559",6
"8","Liver epithelial cells 2-NML","GO:0009259","ribonucleotide metabolic process","17/188","384/18800",3.34508213851169e-07,0.000230727040503844,0.000200616899833372,"123876/348158/2180/51733/79071/6822/55022/1806/5207/1807/57678/2203/51085/3479/1723/9414/10165",17
"9","Liver epithelial cells 2-NML","GO:0019693","ribose phosphate metabolic process","17/188","394/18800",4.79153221283633e-07,0.000264396747504309,0.000229892671853768,"123876/348158/2180/51733/79071/6822/55022/1806/5207/1807/57678/2203/51085/3479/1723/9414/10165",17
"10","Liver epithelial cells 2-NML","GO:0006805","xenobiotic metabolic process","9/188","108/18800",1.37819838954972e-06,0.00063374155946128,0.000551037566628739,"8647/1576/1555/348158/2180/1577/6822/1548/1559",9
"11","Liver epithelial cells 2-NML","GO:0051918","negative regulation of fibrinolysis","4/188","10/18800",1.94060903169367e-06,0.000750006836356865,0.000652130092923559,"5345/5054/2147/5340",4
"12","Liver epithelial cells 2-NML","GO:0009129","pyrimidine nucleoside monophosphate metabolic process","5/188","22/18800",2.17472080132473e-06,0.000750006836356865,0.000652130092923559,"51733/6470/1806/1807/1723",5
"13","Liver epithelial cells 2-NML","GO:0008202","steroid metabolic process","14/188","323/18800",4.83929890733897e-06,0.00148351396503869,0.00128991370875152,"8647/1576/1555/2494/1577/6822/9420/2099/6342/9563/1548/1559/4790/3290",14
"14","Liver epithelial cells 2-NML","GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","4/188","13/18800",6.45359619993607e-06,0.00178054719156236,0.00154818376206887,"51733/6470/1806/1807",4
"15","Liver epithelial cells 2-NML","GO:0071466","cellular response to xenobiotic stimulus","10/188","168/18800",7.54932513443204e-06,0.00189350800417255,0.00164640306041824,"8647/1576/1555/348158/2180/1577/6822/2203/1548/1559",10
"16","Liver epithelial cells 2-NML","GO:0051917","regulation of fibrinolysis","4/188","14/18800",8.96446008581947e-06,0.00206107878139799,0.00179210566101601,"5345/5054/2147/5340",4
"17","Liver epithelial cells 2-NML","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process","4/188","15/18800",1.21288051981025e-05,0.00239024096725463,0.00207831180800568,"51733/1806/1807/1723",4
"18","Liver epithelial cells 2-NML","GO:0046049","UMP metabolic process","4/188","15/18800",1.21288051981025e-05,0.00239024096725463,0.00207831180800568,"51733/1806/1807/1723",4
"19","Liver epithelial cells 2-NML","GO:0009410","response to xenobiotic stimulus","15/188","411/18800",1.729139625027e-05,0.00318046415029967,0.0027654099687274,"8647/1576/148/1555/348158/2180/1577/6822/123/2203/1548/1559/4837/6505/4773",15
"20","Liver epithelial cells 2-NML","GO:0072521","purine-containing compound metabolic process","15/188","416/18800",1.99106129894951e-05,0.00343333632737606,0.00298528203967495,"123876/348158/2180/79071/6470/6822/55022/1806/5207/57678/2203/51085/3479/9414/10165",15
"21","Liver epithelial cells 2-NML","GO:0015711","organic anion transport","13/188","361/18800",7.30133358417194e-05,0.00985900149594466,0.00857239061035,"8647/5244/284111/28234/320/387601/338821/8714/10246/56606/10165/6505/387775",13
"22","Liver epithelial cells 2-NML","GO:0030194","positive regulation of blood coagulation","4/188","23/18800",7.39047739167991e-05,0.00985900149594466,0.00857239061035,"5345/5054/2147/5340",4
"23","Liver epithelial cells 2-NML","GO:1900048","positive regulation of hemostasis","4/188","23/18800",7.39047739167991e-05,0.00985900149594466,0.00857239061035,"5345/5054/2147/5340",4
"24","Liver epithelial cells 2-NML","GO:0009150","purine ribonucleotide metabolic process","13/188","366/18800",8.38594791698561e-05,0.00985900149594466,0.00857239061035,"123876/348158/2180/79071/6822/55022/5207/57678/2203/51085/3479/9414/10165",13
"25","Liver epithelial cells 2-NML","GO:0046394","carboxylic acid biosynthetic process","12/188","316/18800",8.41524504930334e-05,0.00985900149594466,0.00857239061035,"8647/1576/123876/348158/51733/79071/6470/1806/9420/6342/51085/1559",12
