"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 5-FLC","GO:0002181","cytoplasmic translation","15/190","146/18800",2.24421191591202e-11,6.88973058184989e-08,5.66486334142844e-08,"6176/6167/6171/6229/6208/6217/6169/6205/6132/6224/6143/6161/6128/6141/6191",15
"2","Liver epithelial cells 5-FLC","GO:0046394","carboxylic acid biosynthetic process","20/190","316/18800",7.40248849400276e-11,8.47859801538818e-08,6.97125940027459e-08,"4942/1576/337/344/8647/570/8942/1806/1558/123876/2628/1559/1373/1544/341/6470/4282/1582/635/2752",20
"3","Liver epithelial cells 5-FLC","GO:0016053","organic acid biosynthetic process","20/190","318/18800",8.28527493360408e-11,8.47859801538818e-08,6.97125940027459e-08,"4942/1576/337/344/8647/570/8942/1806/1558/123876/2628/1559/1373/1544/341/6470/4282/1582/635/2752",20
"4","Liver epithelial cells 5-FLC","GO:0046034","ATP metabolic process","17/190","273/18800",2.69086992404205e-09,2.06524266670228e-06,1.69808054680338e-06,"283120/481/514/4694/27089/1347/1327/2597/4622/4697/1329/9551/9377/10891/4696/26471/26137",17
"5","Liver epithelial cells 5-FLC","GO:0008202","steroid metabolic process","17/190","323/18800",3.27808040677882e-08,2.01274136976219e-05,1.65491301378013e-05,"1576/337/8647/1548/570/1555/183/10720/2494/1586/1558/1559/1080/1544/341/1582/6696",17
"6","Liver epithelial cells 5-FLC","GO:0042178","xenobiotic catabolic process","6/190","25/18800",1.48615077681037e-07,7.48756764607988e-05,6.15641598330175e-05,"1576/1548/1555/1558/1559/1544",6
"7","Liver epithelial cells 5-FLC","GO:0006119","oxidative phosphorylation","11/190","139/18800",1.70726298119085e-07,7.48756764607988e-05,6.15641598330175e-05,"514/4694/27089/1347/1327/4697/1329/9551/9377/4696/26471",11
"8","Liver epithelial cells 5-FLC","GO:0072330","monocarboxylic acid biosynthetic process","13/190","215/18800",2.98562861999648e-07,0.000114573498292365,9.42044398783099e-05,"1576/337/344/8647/570/1558/123876/2628/1559/1544/341/4282/1582",13
"9","Liver epithelial cells 5-FLC","GO:0006631","fatty acid metabolic process","17/190","395/18800",5.76553837125486e-07,0.000196668919997249,0.000161704807184434,"1576/337/344/8647/1548/570/1555/2168/1558/123876/1559/1544/341/3248/4282/5095/10891",17
"10","Liver epithelial cells 5-FLC","GO:0045333","cellular respiration","13/190","231/18800",6.77013862039161e-07,0.000207843255646022,0.000170892551702096,"514/4694/27089/1347/1327/4697/1329/1544/9551/9377/10891/4696/26471",13
"11","Liver epithelial cells 5-FLC","GO:0019373","epoxygenase P450 pathway","5/190","19/18800",1.03671515775304e-06,0.000275939884522859,0.000226882853792496,"1548/1555/1558/1559/1544",5
