"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Lymphocytes-FLC","GO:0002181","cytoplasmic translation","30/187","146/18800",3.78324562762801e-31,1.04455411778809e-27,8.94837150029489e-28,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202/6133/6235/6218/11224/6205/6203/7311/6139/6189/6147",30
"2","Lymphocytes-FLC","GO:0030195","negative regulation of blood coagulation","8/187","48/18800",2.2151810113593e-08,2.41592261961636e-05,2.06964605740787e-05,"5054/2243/2244/5340/2266/3273/7448/348",8
"3","Lymphocytes-FLC","GO:1900047","negative regulation of hemostasis","8/187","49/18800",2.62505174170557e-08,2.41592261961636e-05,2.06964605740787e-05,"5054/2243/2244/5340/2266/3273/7448/348",8
"4","Lymphocytes-FLC","GO:0050819","negative regulation of coagulation","8/187","52/18800",4.27033270244084e-08,2.94759714785979e-05,2.5251151532591e-05,"5054/2243/2244/5340/2266/3273/7448/348",8
"5","Lymphocytes-FLC","GO:0042730","fibrinolysis","6/187","24/18800",1.03650240219438e-07,5.72356626491736e-05,4.90320188995951e-05,"5054/2243/2244/5340/2266/3273",6
"6","Lymphocytes-FLC","GO:0030193","regulation of blood coagulation","8/187","66/18800",2.89455407903691e-07,0.000133197730203682,0.000114106368694666,"5054/2243/2244/5340/2266/3273/7448/348",8
"7","Lymphocytes-FLC","GO:1900046","regulation of hemostasis","8/187","68/18800",3.66272427550165e-07,0.000144468310352287,0.000123761525519582,"5054/2243/2244/5340/2266/3273/7448/348",8
"8","Lymphocytes-FLC","GO:0050818","regulation of coagulation","8/187","71/18800",5.13940356079424e-07,0.000177373665391911,0.000151950523698745,"5054/2243/2244/5340/2266/3273/7448/348",8
"9","Lymphocytes-FLC","GO:0043434","response to peptide hormone","17/187","404/18800",6.29385008069269e-07,0.000193081334142139,0.000165406796857503,"2690/55022/197/5122/23516/185/6690/9734/1373/1281/5166/374/2069/2875/5207/9971/4067",17
"10","Lymphocytes-FLC","GO:0061045","negative regulation of wound healing","8/187","76/18800",8.73106751760272e-07,0.000241064774161011,0.000206512723284772,"5054/2243/2244/5340/2266/3273/7448/348",8
"11","Lymphocytes-FLC","GO:0007596","blood coagulation","12/187","221/18800",2.26129072174565e-06,0.00051523081656002,0.000441382277515913,"6288/5054/2243/2244/5340/2266/3273/7448/1281/348/725/4067",12
"12","Lymphocytes-FLC","GO:0010817","regulation of hormone levels","18/187","496/18800",2.42518812961347e-06,0.00051523081656002,0.000441382277515913,"2690/7276/5122/23516/185/25924/5046/2243/10720/2244/6690/2266/5581/8854/7349/83875/9971/4067",18
"13","Lymphocytes-FLC","GO:0042255","ribosome assembly","7/187","62/18800",2.66795040232392e-06,0.00051523081656002,0.000441382277515913,"6234/6128/6223/6209/6134/51065/6147",7
"14","Lymphocytes-FLC","GO:0050817","coagulation","12/187","226/18800",2.85239854015052e-06,0.00051523081656002,0.000441382277515913,"6288/5054/2243/2244/5340/2266/3273/7448/1281/348/725/4067",12
"15","Lymphocytes-FLC","GO:0070542","response to fatty acid","7/187","63/18800",2.97641862851023e-06,0.00051523081656002,0.000441382277515913,"55022/5122/2180/1373/2731/5166/9971",7
"16","Lymphocytes-FLC","GO:0007599","hemostasis","12/187","227/18800",2.98576351501641e-06,0.00051523081656002,0.000441382277515913,"6288/5054/2243/2244/5340/2266/3273/7448/1281/348/725/4067",12
"17","Lymphocytes-FLC","GO:0019835","cytolysis","5/187","24/18800",3.36453170096745e-06,0.000531676076959444,0.000455470422588257,"735/729/5320/733/731",5
"18","Lymphocytes-FLC","GO:0090277","positive regulation of peptide hormone secretion","8/187","91/18800",3.46619680741397e-06,0.000531676076959444,0.000455470422588257,"25924/2243/2244/6690/2266/5581/7349/9971",8
"19","Lymphocytes-FLC","GO:1903035","negative regulation of response to wounding","8/187","92/18800",3.76434401011376e-06,0.000547018621680216,0.000468613905303359,"5054/2243/2244/5340/2266/3273/7448/348",8
"20","Lymphocytes-FLC","GO:0002793","positive regulation of peptide secretion","8/187","93/18800",4.08395688144397e-06,0.00056379024748334,0.000482981637505505,"25924/2243/2244/6690/2266/5581/7349/9971",8
"21","Lymphocytes-FLC","GO:0042060","wound healing","16/187","429/18800",6.40235874355362e-06,0.000841757737664359,0.000721107774273934,"6288/5054/3084/2243/10413/2244/5340/2266/5581/3273/7448/1281/348/2069/725/4067",16
"22","Lymphocytes-FLC","GO:0050878","regulation of body fluid levels","15/187","382/18800",6.82199387433779e-06,0.000856160231229393,0.000733445944288853,"6288/5054/2243/2244/6690/5340/2266/5581/3273/7448/1281/348/7349/725/4067",15
"23","Lymphocytes-FLC","GO:0061041","regulation of wound healing","9/187","133/18800",7.41339745388909e-06,0.000889930016095121,0.000762375472718022,"5054/2243/2244/5340/2266/5581/3273/7448/348",9
"24","Lymphocytes-FLC","GO:1901652","response to peptide","17/187","491/18800",8.68204720456177e-06,0.000975167493280725,0.000835395778570613,"2690/55022/197/5122/23516/185/6690/9734/1373/1281/5166/374/2069/2875/5207/9971/4067",17
"25","Lymphocytes-FLC","GO:0042274","ribosomal small subunit biogenesis","7/187","74/18800",8.82983967114021e-06,0.000975167493280725,0.000835395778570613,"6234/6223/6209/6217/6202/51065/6218",7
"26","Lymphocytes-FLC","GO:0034368","protein-lipid complex remodeling","5/187","30/18800",1.07473798552406e-05,0.00109901910297479,0.000941495615388916,"185/5320/348/341/9971",5
"27","Lymphocytes-FLC","GO:0034369","plasma lipoprotein particle remodeling","5/187","30/18800",1.07473798552406e-05,0.00109901910297479,0.000941495615388916,"185/5320/348/341/9971",5
"28","Lymphocytes-FLC","GO:0042254","ribosome biogenesis","13/187","304/18800",1.16128810345725e-05,0.0011451130191591,0.000980982845288891,"6234/6128/6223/6209/6130/6134/6217/6165/6202/51065/6218/11224/6147",13
"29","Lymphocytes-FLC","GO:0034367","protein-containing complex remodeling","5/187","32/18800",1.49442547870065e-05,0.00142279611954914,0.00121886535413444,"185/5320/348/341/9971",5
"30","Lymphocytes-FLC","GO:0009991","response to extracellular stimulus","16/187","479/18800",2.49755144650154e-05,0.00229857984793025,0.00196912214045227,"2690/6223/5122/2180/57817/10631/6690/1373/8854/348/7349/5166/2875/5207/9971/4067",16
"31","Lymphocytes-FLC","GO:0006826","iron ion transport","6/187","59/18800",2.59952823164467e-05,0.00230481493588489,0.0019744635471257,"1356/2512/23516/57817/2495/3273",6
"32","Lymphocytes-FLC","GO:0032102","negative regulation of response to external stimulus","15/187","429/18800",2.67128134546601e-05,0.00230481493588489,0.0019744635471257,"6288/6223/5054/57817/313/2243/2244/5340/2266/3273/7448/348/7349/9971/4067",15
"33","Lymphocytes-FLC","GO:0046887","positive regulation of hormone secretion","8/187","122/18800",3.02247335497206e-05,0.00252880270699329,0.00216634693097998,"25924/2243/2244/6690/2266/5581/7349/9971",8
"34","Lymphocytes-FLC","GO:0000028","ribosomal small subunit assembly","4/187","19/18800",3.26887694223377e-05,0.00265452036397278,0.00227404535269328,"6234/6223/6209/51065",4
"35","Lymphocytes-FLC","GO:0071375","cellular response to peptide hormone stimulus","12/187","294/18800",3.99973028607011e-05,0.00315521580566845,0.00270297562490212,"2690/55022/197/23516/185/6690/9734/1373/5166/2875/9971/4067",12
"36","Lymphocytes-FLC","GO:1903034","regulation of response to wounding","9/187","166/18800",4.35269338833993e-05,0.00333827401255737,0.00285979591918124,"5054/2243/2244/5340/2266/5581/3273/7448/348",9
"37","Lymphocytes-FLC","GO:0030168","platelet activation","8/187","130/18800",4.76561446969884e-05,0.00355617879752392,0.00304646819727263,"6288/2243/2244/2266/3273/1281/348/4067",8
"38","Lymphocytes-FLC","GO:0000041","transition metal ion transport","7/187","101/18800",6.7356119538198e-05,0.00489395384328855,0.00419249863164352,"1356/2512/23516/57817/2495/3273/81615",7
"39","Lymphocytes-FLC","GO:0042273","ribosomal large subunit biogenesis","6/187","72/18800",8.10018643739835e-05,0.00563648764255242,0.00482860433207468,"6128/6130/6134/6165/11224/6147",6
"40","Lymphocytes-FLC","GO:0071827","plasma lipoprotein particle organization","5/187","45/18800",8.16586402398032e-05,0.00563648764255242,0.00482860433207468,"185/5320/348/341/9971",5
"41","Lymphocytes-FLC","GO:0031639","plasminogen activation","4/187","25/18800",0.000101819964903636,0.0068567054414375,0.00587392711523669,"5054/2243/2244/2266",4
"42","Lymphocytes-FLC","GO:0051918","negative regulation of fibrinolysis","3/187","10/18800",0.000110390713827286,0.00717338513498617,0.00614521679723744,"5054/5340/3273",3
"43","Lymphocytes-FLC","GO:0071825","protein-lipid complex subunit organization","5/187","48/18800",0.000111718783340965,0.00717338513498617,0.00614521679723744,"185/5320/348/341/9971",5
"44","Lymphocytes-FLC","GO:0031667","response to nutrient levels","14/187","446/18800",0.000155927459408422,0.00970738345097197,0.00831601464546942,"2690/5122/2180/57817/10631/6690/1373/8854/348/7349/5166/2875/5207/9971",14
