"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 6-FLC","GO:1990000","amyloid fibril formation","6/181","34/18800",7.87989578986564e-07,0.00226153009169144,0.00205043183079451,"348/2934/1191/351/948/5045",6
"2","Liver epithelial cells 6-FLC","GO:0042552","myelination","8/181","138/18800",5.78631587464296e-05,0.02525267399592,0.0228955107712871,"7038/9334/256987/7122/1191/152189/1272/79152",8
"3","Liver epithelial cells 6-FLC","GO:0032760","positive regulation of tumor necrosis factor production","7/181","103/18800",6.21428036741119e-05,0.02525267399592,0.0228955107712871,"9590/1191/1535/5004/351/948/5795",7
"4","Liver epithelial cells 6-FLC","GO:0050766","positive regulation of phagocytosis","6/181","71/18800",6.24923606685423e-05,0.02525267399592,0.0228955107712871,"57118/197/5873/1535/948/5795",6
"5","Liver epithelial cells 6-FLC","GO:0007272","ensheathment of neurons","8/181","140/18800",6.40655699604046e-05,0.02525267399592,0.0228955107712871,"7038/9334/256987/7122/1191/152189/1272/79152",8
"6","Liver epithelial cells 6-FLC","GO:0008366","axon ensheathment","8/181","140/18800",6.40655699604046e-05,0.02525267399592,0.0228955107712871,"7038/9334/256987/7122/1191/152189/1272/79152",8
"7","Liver epithelial cells 6-FLC","GO:0022010","central nervous system myelination","4/181","24/18800",7.59610031000567e-05,0.02525267399592,0.0228955107712871,"9334/1191/1272/79152",4
"8","Liver epithelial cells 6-FLC","GO:0032291","axon ensheathment in central nervous system","4/181","24/18800",7.59610031000567e-05,0.02525267399592,0.0228955107712871,"9334/1191/1272/79152",4
"9","Liver epithelial cells 6-FLC","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","7/181","107/18800",7.91895700220487e-05,0.02525267399592,0.0228955107712871,"9590/1191/1535/5004/351/948/5795",7
"10","Liver epithelial cells 6-FLC","GO:0043114","regulation of vascular permeability","5/181","48/18800",9.58276205074364e-05,0.0261787425072259,0.0237351371640794,"9414/9590/348/7122/5795",5
"11","Liver epithelial cells 6-FLC","GO:0006023","aminoglycan biosynthetic process","6/181","80/18800",0.000122077237206816,0.0261787425072259,0.0237351371640794,"2131/55790/9334/337876/3340/83539",6
"12","Liver epithelial cells 6-FLC","GO:0006631","fatty acid metabolic process","13/181","395/18800",0.000122336303761236,0.0261787425072259,0.0237351371640794,"5095/1555/9926/5321/83752/31/51085/32/3248/948/27329/1548/79152",13
"13","Liver epithelial cells 6-FLC","GO:1905952","regulation of lipid localization","8/181","155/18800",0.000130596042717772,0.0261787425072259,0.0237351371640794,"5244/5321/348/185/32/948/123/5045",8
"14","Liver epithelial cells 6-FLC","GO:0002924","negative regulation of humoral immune response mediated by circulating immunoglobulin","3/181","11/18800",0.000136822696030797,0.0261787425072259,0.0237351371640794,"722/4179/55061",3
"15","Liver epithelial cells 6-FLC","GO:0030210","heparin biosynthetic process","3/181","11/18800",0.000136822696030797,0.0261787425072259,0.0237351371640794,"2131/55790/3340",3
"16","Liver epithelial cells 6-FLC","GO:0045916","negative regulation of complement activation","3/181","12/18800",0.000181139139381028,0.0316156877993164,0.0286645810525986,"722/4179/55061",3
"17","Liver epithelial cells 6-FLC","GO:0030204","chondroitin sulfate metabolic process","4/181","30/18800",0.000187270624595254,0.0316156877993164,0.0286645810525986,"2131/55790/337876/83539",4
"18","Liver epithelial cells 6-FLC","GO:0030166","proteoglycan biosynthetic process","5/181","56/18800",0.000200896983169579,0.0320319078720384,0.0290419498476724,"2131/55790/337876/3340/83539",5
"19","Liver epithelial cells 6-FLC","GO:0009101","glycoprotein biosynthetic process","11/181","316/18800",0.000253631224120768,0.0383116638540318,0.0347355338518858,"2131/55790/4121/442117/9334/337876/3340/9215/6480/83539/25825",11
"20","Liver epithelial cells 6-FLC","GO:1905954","positive regulation of lipid localization","6/181","94/18800",0.000296027531683703,0.0424799507966113,0.0385147399116902,"5244/5321/348/32/948/123",6
"21","Liver epithelial cells 6-FLC","GO:0050654","chondroitin sulfate proteoglycan metabolic process","4/181","35/18800",0.000344625926263171,0.0470988765893,0.0427025207880981,"2131/55790/337876/83539",4
"22","Liver epithelial cells 6-FLC","GO:0030202","heparin metabolic process","3/181","15/18800",0.000366737659895313,0.0476399383387301,0.0431930781490339,"2131/55790/3340",3
"23","Liver epithelial cells 6-FLC","GO:0050764","regulation of phagocytosis","6/181","99/18800",0.000391585066921465,0.0476399383387301,0.0431930781490339,"57118/197/5873/1535/948/5795",6
"24","Liver epithelial cells 6-FLC","GO:0002713","negative regulation of B cell mediated immunity","3/181","16/18800",0.000448180604580388,0.0476399383387301,0.0431930781490339,"722/4179/55061",3
"25","Liver epithelial cells 6-FLC","GO:0002890","negative regulation of immunoglobulin mediated immune response","3/181","16/18800",0.000448180604580388,0.0476399383387301,0.0431930781490339,"722/4179/55061",3
"26","Liver epithelial cells 6-FLC","GO:0002921","negative regulation of humoral immune response","3/181","16/18800",0.000448180604580388,0.0476399383387301,0.0431930781490339,"722/4179/55061",3
"27","Liver epithelial cells 6-FLC","GO:1905906","regulation of amyloid fibril formation","3/181","16/18800",0.000448180604580388,0.0476399383387301,0.0431930781490339,"348/1191/351",3
