"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Epithelial 3-FLC","GO:0046034","ATP metabolic process","15/95","273/18800",7.16294136976725e-12,1.74345992940135e-08,1.36322084174097e-08,"481/506/513/514/518/9551/1327/9377/1329/1337/1347/1350/54205/54541/2597",15
"2","Epithelial 3-FLC","GO:0006119","oxidative phosphorylation","11/95","139/18800",1.11262716398861e-10,1.35406725857413e-07,1.05875258552179e-07,"506/513/514/9551/1327/9377/1329/1337/1347/1350/54205",11
"3","Epithelial 3-FLC","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","6/95","18/18800",2.50775298460695e-10,2.03462358817777e-07,1.59088329690153e-07,"1327/9377/1329/1337/1350/54205",6
"4","Epithelial 3-FLC","GO:0009060","aerobic respiration","11/95","187/18800",2.65302087557639e-09,1.49783770894124e-06,1.17116748595155e-06,"506/513/514/9551/1327/9377/1329/1337/1347/1350/54205",11
"5","Epithelial 3-FLC","GO:0006091","generation of precursor metabolites and energy","16/95","494/18800",3.31694318610833e-09,1.49783770894124e-06,1.17116748595155e-06,"506/513/514/9551/1327/9377/1329/1337/1345/1347/1350/1535/54205/54541/2597/3953",16
"6","Epithelial 3-FLC","GO:0033700","phospholipid efflux","5/95","13/18800",3.69228687495787e-09,1.49783770894124e-06,1.17116748595155e-06,"335/337/341/344/348",5
"7","Epithelial 3-FLC","GO:0010872","regulation of cholesterol esterification","5/95","14/18800",5.72065084431416e-09,1.98915202215152e-06,1.55532883105564e-06,"183/335/337/341/348",5
"8","Epithelial 3-FLC","GO:0034368","protein-lipid complex remodeling","6/95","30/18800",7.63928520924212e-09,2.06600224436615e-06,1.61541843956839e-06,"183/335/337/341/344/348",6
"9","Epithelial 3-FLC","GO:0034369","plasma lipoprotein particle remodeling","6/95","30/18800",7.63928520924212e-09,2.06600224436615e-06,1.61541843956839e-06,"183/335/337/341/344/348",6
"10","Epithelial 3-FLC","GO:0034367","protein-containing complex remodeling","6/95","32/18800",1.15643608332794e-08,2.8147654268202e-06,2.20088046174411e-06,"183/335/337/341/344/348",6
"11","Epithelial 3-FLC","GO:0045940","positive regulation of steroid metabolic process","6/95","33/18800",1.40769061166194e-08,3.1148354079865e-06,2.4355068190285e-06,"183/335/337/341/348/1601",6
"12","Epithelial 3-FLC","GO:0045333","cellular respiration","11/95","231/18800",2.3968678936491e-08,3.90975257271246e-06,3.05705689204002e-06,"506/513/514/9551/1327/9377/1329/1337/1347/1350/54205",11
"13","Epithelial 3-FLC","GO:0034433","steroid esterification","5/95","18/18800",2.4094613225426e-08,3.90975257271246e-06,3.05705689204002e-06,"183/335/337/341/348",5
"14","Epithelial 3-FLC","GO:0034434","sterol esterification","5/95","18/18800",2.4094613225426e-08,3.90975257271246e-06,3.05705689204002e-06,"183/335/337/341/348",5
"15","Epithelial 3-FLC","GO:0034435","cholesterol esterification","5/95","18/18800",2.4094613225426e-08,3.90975257271246e-06,3.05705689204002e-06,"183/335/337/341/348",5
"16","Epithelial 3-FLC","GO:0051004","regulation of lipoprotein lipase activity","5/95","20/18800",4.32528332073315e-08,6.5798372516653e-06,5.1448106867668e-06,"335/337/341/344/5045",5
"17","Epithelial 3-FLC","GO:0015980","energy derivation by oxidation of organic compounds","12/95","321/18800",7.7023495826022e-08,1.10279522847375e-05,8.62281612714847e-06,"506/513/514/9551/1327/9377/1329/1337/1347/1350/54205/3953",12
"18","Epithelial 3-FLC","GO:0071827","plasma lipoprotein particle organization","6/95","45/18800",9.85965204126659e-08,1.33324405935794e-05,1.04247081231637e-05,"183/335/337/341/344/348",6
"19","Epithelial 3-FLC","GO:0032368","regulation of lipid transport","8/95","118/18800",1.46200316097411e-07,1.78593323675501e-05,1.39643095275399e-05,"183/335/337/341/344/348/1601/5045",8
"20","Epithelial 3-FLC","GO:0071825","protein-lipid complex subunit organization","6/95","48/18800",1.4674882799959e-07,1.78593323675501e-05,1.39643095275399e-05,"183/335/337/341/344/348",6
"21","Epithelial 3-FLC","GO:0015986","proton motive force-driven ATP synthesis","5/95","26/18800",1.79167205154793e-07,2.07663322546079e-05,1.62373086175371e-05,"506/513/514/518/9551",5
"22","Epithelial 3-FLC","GO:0034370","triglyceride-rich lipoprotein particle remodeling","4/95","12/18800",2.93600879462169e-07,3.10706322004747e-05,2.42942970282655e-05,"335/337/344/348",4
"23","Epithelial 3-FLC","GO:0034372","very-low-density lipoprotein particle remodeling","4/95","12/18800",2.93600879462169e-07,3.10706322004747e-05,2.42942970282655e-05,"335/337/344/348",4
"24","Epithelial 3-FLC","GO:0060191","regulation of lipase activity","7/95","90/18800",3.57026875503641e-07,3.62084756239943e-05,2.83116048644993e-05,"183/283/335/337/341/344/5045",7
