"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 5-FLC","GO:0042178","xenobiotic catabolic process","6/92","25/18800",1.9127752129218e-09,3.82172487541777e-06,3.07050757863763e-06,"1576/1577/1548/1555/2180/1558",6
"2","Liver epithelial cells 5-FLC","GO:0006805","xenobiotic metabolic process","8/92","108/18800",5.69462486845092e-08,3.81486758744059e-05,3.06499819337595e-05,"1576/1577/8647/1548/1555/10720/2180/1558",8
"3","Liver epithelial cells 5-FLC","GO:0008202","steroid metabolic process","12/92","323/18800",5.72802941057145e-08,3.81486758744059e-05,3.06499819337595e-05,"1576/337/1577/8647/1548/570/1555/183/10720/2494/1586/1558",12
"4","Liver epithelial cells 5-FLC","GO:0042445","hormone metabolic process","10/92","230/18800",1.85423407478086e-07,9.2618992035304e-05,7.44133411589687e-05,"5122/1576/1363/1577/10720/5950/1586/5947/1558/1734",10
"5","Liver epithelial cells 5-FLC","GO:0009410","response to xenobiotic stimulus","12/92","411/18800",7.60908780709536e-07,0.00030405914877153,0.000244291766438325,"5122/1576/1535/1577/8647/1548/1555/5139/10720/148/2180/1558",12
"6","Liver epithelial cells 5-FLC","GO:0071466","cellular response to xenobiotic stimulus","8/92","168/18800",1.69309921323125e-06,0.000563802038006008,0.000452978298276783,"1576/1577/8647/1548/1555/10720/2180/1558",8
"7","Liver epithelial cells 5-FLC","GO:0046394","carboxylic acid biosynthetic process","10/92","316/18800",3.33039452783217e-06,0.00087969718961947,0.000706779523823662,"4942/1576/337/8647/570/1806/5947/1558/123876/2628",10
"8","Liver epithelial cells 5-FLC","GO:0016053","organic acid biosynthetic process","10/92","318/18800",3.52231106954743e-06,0.00087969718961947,0.000706779523823662,"4942/1576/337/8647/570/1806/5947/1558/123876/2628",10
"9","Liver epithelial cells 5-FLC","GO:0034754","cellular hormone metabolic process","7/92","137/18800",4.89426995404349e-06,0.0010639851278555,0.000854842906053235,"1576/1577/10720/5950/1586/5947/1558",7
"10","Liver epithelial cells 5-FLC","GO:0010817","regulation of hormone levels","12/92","496/18800",5.32525089016769e-06,0.0010639851278555,0.000854842906053235,"5122/1576/1363/1577/183/10720/5950/1586/5947/1558/1734/5581",12
