"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"16","Lymphocytes","Liver epithelial cells 4","TGFB1","TGFbR1_R2",1.94496994786282e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"17","Endothelial cells","Liver epithelial cells 5","TGFB1","TGFbR1_R2",1.78836909138976e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"18","Neutrophils and macrophages","Liver epithelial cells 5","TGFB1","TGFbR1_R2",2.35088187041657e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"19","Lymphocytes","Liver epithelial cells 5","TGFB1","TGFbR1_R2",1.04550807322422e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"20","Endothelial cells","Liver epithelial cells 6","TGFB1","TGFbR1_R2",5.4314015715811e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"21","Stellate cells","Liver epithelial cells 6","TGFB1","TGFbR1_R2",3.48922784815152e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"22","Neutrophils and macrophages","Liver epithelial cells 6","TGFB1","TGFbR1_R2",7.13801322323417e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"23","Lymphocytes","Liver epithelial cells 6","TGFB1","TGFbR1_R2",3.17440365091637e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"24","Endothelial cells","Endothelial cells","TGFB1","TGFbR1_R2",7.64826004752138e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"25","Stellate cells","Endothelial cells","TGFB1","TGFbR1_R2",4.91334284224518e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"26","Neutrophils and macrophages","Endothelial cells","TGFB1","TGFbR1_R2",1.0050721702001e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"27","Lymphocytes","Endothelial cells","TGFB1","TGFbR1_R2",4.46970327742771e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"28","Endothelial cells","Stellate cells","TGFB1","TGFbR1_R2",4.77234634134197e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"29","Stellate cells","Stellate cells","TGFB1","TGFbR1_R2",3.06580850690999e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"30","Neutrophils and macrophages","Stellate cells","TGFB1","TGFbR1_R2",6.27122848689529e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"31","Lymphocytes","Stellate cells","TGFB1","TGFbR1_R2",2.78889750173647e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"32","Endothelial cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",1.49924071499829e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"33","Stellate cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",9.63028475003808e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"34","Neutrophils and macrophages","Neutrophils and macrophages","TGFB1","TGFbR1_R2",1.96800195108308e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"35","Lymphocytes","Neutrophils and macrophages","TGFB1","TGFbR1_R2",8.75093997919567e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"36","Cholangiocyte cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",4.33416335721879e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"37","Endothelial cells","Lymphocytes","TGFB1","TGFbR1_R2",6.60252597244829e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"38","Stellate cells","Lymphocytes","TGFB1","TGFbR1_R2",4.2410654896056e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"39","Neutrophils and macrophages","Lymphocytes","TGFB1","TGFbR1_R2",8.66631418686526e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"40","Lymphocytes","Lymphocytes","TGFB1","TGFbR1_R2",3.85354438628559e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"41","Cholangiocyte cells","Lymphocytes","TGFB1","TGFbR1_R2",1.90884152622841e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"42","Endothelial cells","Cholangiocyte cells","TGFB1","TGFbR1_R2",6.30343107200529e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"43","Stellate cells","Cholangiocyte cells","TGFB1","TGFbR1_R2",4.04946201982942e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"44","Neutrophils and macrophages","Cholangiocyte cells","TGFB1","TGFbR1_R2",8.28461585535883e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"45","Lymphocytes","Cholangiocyte cells","TGFB1","TGFbR1_R2",3.68434623499645e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"46","Stellate cells","Liver epithelial cells 1","TGFB2","TGFbR1_R2",4.10999305334294e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"47","Cholangiocyte cells","Liver epithelial cells 1","TGFB2","TGFbR1_R2",5.50517664050188e-05,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"48","Stellate cells","Liver epithelial cells 2","TGFB2","TGFbR1_R2",2.49140841388966e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"49","Cholangiocyte cells","Liver epithelial cells 2","TGFB2","TGFbR1_R2",3.33757732861326e-05,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"50","Stellate cells","Liver epithelial cells 3","TGFB2","TGFbR1_R2",8.98416276055253e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"51","Cholangiocyte cells","Liver epithelial cells 3","TGFB2","TGFbR1_R2",1.20433240370156e-05,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"52","Endothelial cells","Liver epithelial cells 4","TGFB2","TGFbR1_R2",1.78700923606237e-07,0.03,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"53","Stellate cells","Liver epithelial cells 4","TGFB2","TGFbR1_R2",5.09144433384764e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"54","Cholangiocyte cells","Liver epithelial cells 4","TGFB2","TGFbR1_R2",6.81779042728917e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"55","Stellate cells","Liver epithelial cells 5","TGFB2","TGFbR1_R2",2.73321777323812e-07,0.02,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"56","Cholangiocyte cells","Liver epithelial cells 5","TGFB2","TGFbR1_R2",3.66487881779105e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"57","Stellate cells","Liver epithelial cells 6","TGFB2","TGFbR1_R2",8.30279852570314e-08,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"58","Cholangiocyte cells","Liver epithelial cells 6","TGFB2","TGFbR1_R2",1.11274033451595e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"59","Stellate cells","Endothelial cells","TGFB2","TGFbR1_R2",1.16923673318429e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"60","Cholangiocyte cells","Endothelial cells","TGFB2","TGFbR1_R2",1.56678793271567e-05,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"61","Stellate cells","Stellate cells","TGFB2","TGFbR1_R2",7.29598712666718e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"62","Cholangiocyte cells","Stellate cells","TGFB2","TGFbR1_R2",9.77606335592951e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"63","Endothelial cells","Neutrophils and macrophages","TGFB2","TGFbR1_R2",8.05380522032691e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"64","Stellate cells","Neutrophils and macrophages","TGFB2","TGFbR1_R2",2.29422379625842e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"65","Cholangiocyte cells","Neutrophils and macrophages","TGFB2","TGFbR1_R2",3.06749455872772e-05,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"66","Endothelial cells","Lymphocytes","TGFB2","TGFbR1_R2",3.54710082003193e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"67","Stellate cells","Lymphocytes","TGFB2","TGFbR1_R2",1.01041767880957e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"68","Cholangiocyte cells","Lymphocytes","TGFB2","TGFbR1_R2",1.35079458449805e-05,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"69","Stellate cells","Cholangiocyte cells","TGFB2","TGFbR1_R2",9.63525411086692e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"70","Cholangiocyte cells","Cholangiocyte cells","TGFB2","TGFbR1_R2",1.29149362917398e-05,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"71","Liver epithelial cells 2","Liver epithelial cells 1","TGFB3","TGFbR1_R2",2.14475496248081e-05,0.02,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"72","Liver epithelial cells 3","Liver epithelial cells 1","TGFB3","TGFbR1_R2",2.88652192325628e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"73","Endothelial cells","Liver epithelial cells 1","TGFB3","TGFbR1_R2",2.54251336435464e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"74","Stellate cells","Liver epithelial cells 1","TGFB3","TGFbR1_R2",1.147031815211e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"75","Liver epithelial cells 3","Liver epithelial cells 2","TGFB3","TGFbR1_R2",1.7498594618594e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"76","Endothelial cells","Liver epithelial cells 2","TGFB3","TGFbR1_R2",1.54131051634443e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"77","Stellate cells","Liver epithelial cells 2","TGFB3","TGFbR1_R2",6.95336048239184e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"78","Liver epithelial cells 3","Liver epithelial cells 3","TGFB3","TGFbR1_R2",6.31187927998295e-06,0.02,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"79","Liver epithelial cells 2","Liver epithelial cells 4","TGFB3","TGFbR1_R2",2.65682176343657e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"80","Liver epithelial cells 3","Liver epithelial cells 4","TGFB3","TGFbR1_R2",3.57535588940955e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"81","Endothelial cells","Liver epithelial cells 4","TGFB3","TGFbR1_R2",3.14927702698941e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"82","Stellate cells","Liver epithelial cells 4","TGFB3","TGFbR1_R2",1.42082423369592e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"83","Liver epithelial cells 3","Liver epithelial cells 6","TGFB3","TGFbR1_R2",5.8326017430586e-07,0.01,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"84","Endothelial cells","Liver epithelial cells 6","TGFB3","TGFbR1_R2",5.13741560099931e-07,0.04,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"85","Liver epithelial cells 3","Endothelial cells","TGFB3","TGFbR1_R2",8.2132207023211e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"86","Endothelial cells","Endothelial cells","TGFB3","TGFbR1_R2",7.23431502145923e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"87","Liver epithelial cells 3","Stellate cells","TGFB3","TGFbR1_R2",5.12487171868907e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"88","Endothelial cells","Stellate cells","TGFB3","TGFbR1_R2",4.51406305159502e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"89","Liver epithelial cells 1","Neutrophils and macrophages","TGFB3","TGFbR1_R2",1.42672309158325e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"90","Liver epithelial cells 2","Neutrophils and macrophages","TGFB3","TGFbR1_R2",1.19695892752586e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"91","Liver epithelial cells 3","Neutrophils and macrophages","TGFB3","TGFbR1_R2",1.61001172043489e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"92","Liver epithelial cells 5","Neutrophils and macrophages","TGFB3","TGFbR1_R2",2.30182479473958e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"93","Liver epithelial cells 6","Neutrophils and macrophages","TGFB3","TGFbR1_R2",7.11938989579229e-07,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"94","Endothelial cells","Neutrophils and macrophages","TGFB3","TGFbR1_R2",1.41819866103202e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"95","Stellate cells","Neutrophils and macrophages","TGFB3","TGFbR1_R2",6.39963560321843e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"96","Liver epithelial cells 1","Lymphocytes","TGFB3","TGFbR1_R2",6.28349490944905e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"97","Liver epithelial cells 2","Lymphocytes","TGFB3","TGFbR1_R2",5.27153745652397e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"98","Liver epithelial cells 3","Lymphocytes","TGFB3","TGFbR1_R2",7.09035878861761e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"99","Liver epithelial cells 5","Lymphocytes","TGFB3","TGFbR1_R2",1.01375970614793e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"100","Liver epithelial cells 6","Lymphocytes","TGFB3","TGFbR1_R2",3.13542182712066e-07,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"101","Endothelial cells","Lymphocytes","TGFB3","TGFbR1_R2",6.24565145247123e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"102","Stellate cells","Lymphocytes","TGFB3","TGFbR1_R2",2.81840889974968e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"103","Liver epithelial cells 3","Cholangiocyte cells","TGFB3","TGFbR1_R2",6.76903863837269e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"104","Endothelial cells","Cholangiocyte cells","TGFB3","TGFbR1_R2",5.96221824187073e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"105","Endothelial cells","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",6.27942857535597e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"106","Stellate cells","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",4.0334685775038e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"107","Neutrophils and macrophages","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",8.24099278685932e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"108","Lymphocytes","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",3.66436237254835e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"109","Endothelial cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",5.08195255498208e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"110","Stellate cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",3.26414933764495e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"111","Neutrophils and macrophages","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",6.6664270677498e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"112","Lymphocytes","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",2.96408476367409e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"113","Cholangiocyte cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",1.46999963552032e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
