"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Neutrophils and macrophages-FLC","R-HSA-156902","Peptide chain elongation","21/78","89/10891",4.39072609837109e-27,2.90666067712166e-24,2.51426841843566e-24,"6176/6222/6171/1915/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",21
"2","Neutrophils and macrophages-FLC","R-HSA-156842","Eukaryotic Translation Elongation","21/78","93/10891",1.2212051942783e-26,4.04218919306118e-24,3.49650329309156e-24,"6176/6222/6171/1915/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",21
"3","Neutrophils and macrophages-FLC","R-HSA-192823","Viral mRNA Translation","20/78","89/10891",2.47899475841498e-25,5.47031510023572e-23,4.73183560904473e-23,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"4","Neutrophils and macrophages-FLC","R-HSA-2408557","Selenocysteine synthesis","20/78","93/10891",6.51510290131611e-25,8.62599624134253e-23,7.46150732277045e-23,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"5","Neutrophils and macrophages-FLC","R-HSA-72764","Eukaryotic Translation Termination","20/78","93/10891",6.51510290131611e-25,8.62599624134253e-23,7.46150732277045e-23,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"6","Neutrophils and macrophages-FLC","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","20/78","95/10891",1.03760034243536e-24,1.14481904448701e-22,9.90271204008481e-23,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"7","Neutrophils and macrophages-FLC","R-HSA-72689","Formation of a pool of free 40S subunits","20/78","101/10891",3.92917779074889e-24,3.25139462184471e-22,2.81246410285184e-22,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"8","Neutrophils and macrophages-FLC","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","20/78","101/10891",3.92917779074889e-24,3.25139462184471e-22,2.81246410285184e-22,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"9","Neutrophils and macrophages-FLC","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","20/78","111/10891",2.99353416541751e-23,2.18198581587223e-21,1.88742293502066e-21,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"10","Neutrophils and macrophages-FLC","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane","20/78","112/10891",3.62565618951579e-23,2.18198581587223e-21,1.88742293502066e-21,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"11","Neutrophils and macrophages-FLC","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","20/78","112/10891",3.62565618951579e-23,2.18198581587223e-21,1.88742293502066e-21,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"12","Neutrophils and macrophages-FLC","R-HSA-927802","Nonsense-Mediated Decay (NMD)","20/78","115/10891",6.36867285029342e-23,3.24312417453403e-21,2.80531014620212e-21,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"13","Neutrophils and macrophages-FLC","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","20/78","115/10891",6.36867285029342e-23,3.24312417453403e-21,2.80531014620212e-21,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"14","Neutrophils and macrophages-FLC","R-HSA-2408522","Selenoamino acid metabolism","20/78","118/10891",1.10057544848662e-22,5.20414962070103e-21,4.50160183441145e-21,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"15","Neutrophils and macrophages-FLC","R-HSA-72613","Eukaryotic Translation Initiation","20/78","119/10891",1.31614155740008e-22,5.44553569374284e-21,4.71040136332661e-21,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"16","Neutrophils and macrophages-FLC","R-HSA-72737","Cap-dependent Translation Initiation","20/78","119/10891",1.31614155740008e-22,5.44553569374284e-21,4.71040136332661e-21,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"17","Neutrophils and macrophages-FLC","R-HSA-168273","Influenza Viral RNA Transcription and Replication","20/78","135/10891",1.86679053207957e-21,7.2695019543334e-20,6.28813652911015e-20,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"18","Neutrophils and macrophages-FLC","R-HSA-168255","Influenza Infection","20/78","156/10891",3.71977415212998e-20,1.29604762563687e-18,1.12108428740095e-18,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"19","Neutrophils and macrophages-FLC","R-HSA-9711097","Cellular response to starvation","20/78","156/10891",3.71977415212998e-20,1.29604762563687e-18,1.12108428740095e-18,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"20","Neutrophils and macrophages-FLC","R-HSA-376176","Signaling by ROBO receptors","22/78","218/10891",7.78457696401314e-20,2.57669497508835e-18,2.22884729917008e-18,"6176/6222/6171/6137/5063/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229/51466",22
"21","Neutrophils and macrophages-FLC","R-HSA-9010553","Regulation of expression of SLITs and ROBOs","20/78","171/10891",2.42582694525814e-19,7.64713065600424e-18,6.61478625674401e-18,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"22","Neutrophils and macrophages-FLC","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","20/78","184/10891",1.0690707590844e-18,3.21693110233579e-17,2.78265307627711e-17,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"23","Neutrophils and macrophages-FLC","R-HSA-8868773","rRNA processing in the nucleus and cytosol","20/78","194/10891",3.09824985750059e-18,8.91757132897997e-17,7.71372046901749e-17,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"24","Neutrophils and macrophages-FLC","R-HSA-72312","rRNA processing","20/78","204/10891",8.46408328898478e-18,2.33467630721163e-16,2.01950057421391e-16,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"25","Neutrophils and macrophages-FLC","R-HSA-72766","Translation","21/78","291/10891",6.22286057802546e-16,1.64781348106114e-14,1.42536259134562e-14,"6176/6222/6171/1915/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",21
"26","Neutrophils and macrophages-FLC","R-HSA-71291","Metabolism of amino acids and derivatives","20/78","374/10891",1.00461091565022e-12,2.55789394677094e-11,2.21258436483287e-11,"6176/6222/6171/6137/6208/6156/6234/6217/6206/6209/25873/6164/6233/6129/6142/6122/6159/6132/6232/6229",20
"27","Neutrophils and macrophages-FLC","R-HSA-9754678","SARS-CoV-2 modulates host translation machinery","9/78","50/10891",6.10179643026972e-11,1.49607008771798e-09,1.29410419417806e-09,"6222/6208/6234/6217/6206/6209/6233/6232/6229",9
"28","Neutrophils and macrophages-FLC","R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","9/78","51/10891",7.36699960652053e-11,1.7417691926845e-09,1.50663450599518e-09,"6222/6208/6234/6217/6206/6209/6233/6232/6229",9
"29","Neutrophils and macrophages-FLC","R-HSA-72649","Translation initiation complex formation","9/78","58/10891",2.47726957520851e-10,5.46650819596011e-09,4.72854262776642e-09,"6222/6208/6234/6217/6206/6209/6233/6232/6229",9
"30","Neutrophils and macrophages-FLC","R-HSA-72702","Ribosomal scanning and start codon recognition","9/78","58/10891",2.47726957520851e-10,5.46650819596011e-09,4.72854262776642e-09,"6222/6208/6234/6217/6206/6209/6233/6232/6229",9
"31","Neutrophils and macrophages-FLC","R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","9/78","59/10891",2.90647686651704e-10,6.206734469788e-09,5.36884012015371e-09,"6222/6208/6234/6217/6206/6209/6233/6232/6229",9
"32","Neutrophils and macrophages-FLC","R-HSA-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ","4/78","15/10891",3.12991840581967e-06,6.27880601409885e-05,5.43118217788166e-05,"2244/2266/2243/5747",4
"33","Neutrophils and macrophages-FLC","R-HSA-372708","p130Cas linkage to MAPK signaling for integrins","4/78","15/10891",3.12991840581967e-06,6.27880601409885e-05,5.43118217788166e-05,"2244/2266/2243/5747",4
"34","Neutrophils and macrophages-FLC","R-HSA-9694516","SARS-CoV-2 Infection","11/78","288/10891",5.88543447414533e-06,0.000114592871231888,9.9123106932974e-05,"6222/10082/6208/6234/6217/6206/6209/6233/11320/6232/6229",11
"35","Neutrophils and macrophages-FLC","R-HSA-9705683","SARS-CoV-2-host interactions","9/78","202/10891",1.31142223928543e-05,0.00024804614925913,0.000214560510728202,"6222/6208/6234/6217/6206/6209/6233/6232/6229",9
"36","Neutrophils and macrophages-FLC","R-HSA-354192","Integrin signaling","4/78","27/10891",3.76993616858345e-05,0.000693249373222846,0.000599662361318537,"2244/2266/2243/5747",4
"37","Neutrophils and macrophages-FLC","R-HSA-9679506","SARS-CoV Infections","11/78","376/10891",6.9877039971303e-05,0.00125023244489196,0.00108145404678204,"6222/10082/6208/6234/6217/6206/6209/6233/11320/6232/6229",11
"38","Neutrophils and macrophages-FLC","R-HSA-76009","Platelet Aggregation (Plug Formation)","4/78","39/10891",0.000165542286888538,0.00288392089263716,0.00249459845061952,"2244/2266/2243/5747",4
"39","Neutrophils and macrophages-FLC","R-HSA-5602498","MyD88 deficiency (TLR2/4)","3/78","17/10891",0.000223556775412582,0.00379473295700331,0.00328245305868946,"2244/2266/2243",3
"40","Neutrophils and macrophages-FLC","R-HSA-975634","Retinoid metabolism and transport","4/78","44/10891",0.00026591330337383,0.00430925755762222,0.00372751806542612,"5950/344/10082/337",4
