"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 4-NML","R-HSA-211981","Xenobiotics","3/36","25/10891",7.25718754593376e-05,0.0096520594360919,0.00817388492015698,"1555/1562/1576",3
"2","Liver epithelial cells 4-NML","R-HSA-9749641","Aspirin ADME","3/36","44/10891",0.000400247004595737,0.020024686132351,0.0169579850903171,"123876/348158/1576",3
"3","Liver epithelial cells 4-NML","R-HSA-977606","Regulation of Complement cascade","3/36","47/10891",0.00048671076519171,0.020024686132351,0.0169579850903171,"729/735/722",3
"4","Liver epithelial cells 4-NML","R-HSA-211859","Biological oxidations","5/36","222/10891",0.000757492907157548,0.020024686132351,0.0169579850903171,"123876/1555/348158/1562/1576",5
"5","Liver epithelial cells 4-NML","R-HSA-75205","Dissolution of Fibrin Clot","2/36","13/10891",0.000809886911385367,0.020024686132351,0.0169579850903171,"5054/5345",2
"6","Liver epithelial cells 4-NML","R-HSA-166658","Complement cascade","3/36","58/10891",0.000903369299203806,0.020024686132351,0.0169579850903171,"729/735/722",3
"7","Liver epithelial cells 4-NML","R-HSA-211897","Cytochrome P450 - arranged by substrate type","3/36","66/10891",0.00131565791356683,0.0249975003577698,0.0211692325942332,"1555/1562/1576",3
