"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Lymphocytes-FLC","R-HSA-156902","Peptide chain elongation","12/35","89/10891",2.94774669388799e-17,4.74762790073971e-15,3.51175890239637e-15,"6176/6137/6234/1915/6222/6128/6171/6223/6158/6209/6206/6167",12
"2","Lymphocytes-FLC","R-HSA-156842","Eukaryotic Translation Elongation","12/35","93/10891",5.13257070350239e-17,4.74762790073971e-15,3.51175890239637e-15,"6176/6137/6234/1915/6222/6128/6171/6223/6158/6209/6206/6167",12
"3","Lymphocytes-FLC","R-HSA-192823","Viral mRNA Translation","11/35","89/10891",2.04055800134952e-15,1.250124730661e-13,9.24701081001026e-14,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167",11
"4","Lymphocytes-FLC","R-HSA-2408557","Selenocysteine synthesis","11/35","93/10891",3.37871548827298e-15,1.250124730661e-13,9.24701081001026e-14,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167",11
"5","Lymphocytes-FLC","R-HSA-72764","Eukaryotic Translation Termination","11/35","93/10891",3.37871548827298e-15,1.250124730661e-13,9.24701081001026e-14,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167",11
"6","Lymphocytes-FLC","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","11/35","95/10891",4.3100003332052e-15,1.32891676940494e-13,9.82982532134519e-14,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167",11
"7","Lymphocytes-FLC","R-HSA-72689","Formation of a pool of free 40S subunits","11/35","101/10891",8.66651314235173e-15,2.00413116416884e-13,1.4824298796128e-13,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167",11
"8","Lymphocytes-FLC","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","11/35","101/10891",8.66651314235173e-15,2.00413116416884e-13,1.4824298796128e-13,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167",11
"9","Lymphocytes-FLC","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","11/35","111/10891",2.52838168455507e-14,4.70579533140612e-13,3.48081589236299e-13,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167",11
"10","Lymphocytes-FLC","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane","11/35","112/10891",2.79804046732256e-14,4.70579533140612e-13,3.48081589236299e-13,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167",11
