"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 3-FLC","R-HSA-75105","Fatty acyl-CoA biosynthesis","3/32","38/10891",0.000181268679145284,0.035166123754185,0.0257592333522245,"79071/31/2180",3
"2","Liver epithelial cells 3-FLC","R-HSA-196780","Biotin transport and metabolism","2/32","11/10891",0.000452478230958721,0.0358435109085626,0.0262554203616709,"3141/31",2
"3","Liver epithelial cells 3-FLC","R-HSA-5668914","Diseases of metabolism","5/32","249/10891",0.000729171385603125,0.0358435109085626,0.0262554203616709,"56667/1462/10082/3141/31",5
"4","Liver epithelial cells 3-FLC","R-HSA-8957322","Metabolism of steroids","4/32","154/10891",0.00101571709910333,0.0358435109085626,0.0262554203616709,"8647/570/79071/31",4
"5","Liver epithelial cells 3-FLC","R-HSA-159418","Recycling of bile acids and salts","2/32","18/10891",0.0012426489165948,0.0358435109085626,0.0262554203616709,"8647/570",2
"6","Liver epithelial cells 3-FLC","R-HSA-3560783","Defective B4GALT7 causes EDS, progeroid type","2/32","20/10891",0.00153751046064668,0.0358435109085626,0.0262554203616709,"1462/10082",2
"7","Liver epithelial cells 3-FLC","R-HSA-3560801","Defective B3GAT3 causes JDSSDHD","2/32","20/10891",0.00153751046064668,0.0358435109085626,0.0262554203616709,"1462/10082",2
"8","Liver epithelial cells 3-FLC","R-HSA-4420332","Defective B3GALT6 causes EDSP2 and SEMDJL1","2/32","20/10891",0.00153751046064668,0.0358435109085626,0.0262554203616709,"1462/10082",2
"9","Liver epithelial cells 3-FLC","R-HSA-3296482","Defects in vitamin and cofactor metabolism","2/32","22/10891",0.00186244924025918,0.0358435109085626,0.0262554203616709,"3141/31",2
"10","Liver epithelial cells 3-FLC","R-HSA-196854","Metabolism of vitamins and cofactors","4/32","190/10891",0.00220207680816679,0.0358435109085626,0.0262554203616709,"10082/10243/3141/31",4
"11","Liver epithelial cells 3-FLC","R-HSA-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","2/32","24/10891",0.00221712438609665,0.0358435109085626,0.0262554203616709,"8647/570",2
"12","Liver epithelial cells 3-FLC","R-HSA-75876","Synthesis of very long-chain fatty acyl-CoAs","2/32","24/10891",0.00221712438609665,0.0358435109085626,0.0262554203616709,"79071/2180",2
"13","Liver epithelial cells 3-FLC","R-HSA-1971475","A tetrasaccharide linker sequence is required for GAG synthesis","2/32","26/10891",0.00260119777869005,0.0388178745435284,0.02843414575896,"1462/10082",2
"14","Liver epithelial cells 3-FLC","R-HSA-2424491","DAP12 signaling","2/32","30/10891",0.00345620046198186,0.0478930635446058,0.0350817340125978,"3824/567",2
"15","Liver epithelial cells 3-NML","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","3/36","42/10891",0.000348514751522887,0.0221696398160396,0.0171206760999421,"2495/6288/348",3
"16","Liver epithelial cells 3-NML","R-HSA-975634","Retinoid metabolism and transport","3/36","44/10891",0.000400247004595737,0.0221696398160396,0.0171206760999421,"348/5950/337",3
"17","Liver epithelial cells 3-NML","R-HSA-8963888","Chylomicron assembly","2/36","10/10891",0.000470167388286797,0.0221696398160396,0.0171206760999421,"348/337",2
"18","Liver epithelial cells 3-NML","R-HSA-8963901","Chylomicron remodeling","2/36","10/10891",0.000470167388286797,0.0221696398160396,0.0171206760999421,"348/337",2
"19","Liver epithelial cells 3-NML","R-HSA-6806667","Metabolism of fat-soluble vitamins","3/36","48/10891",0.000517982238692515,0.0221696398160396,0.0171206760999421,"348/5950/337",3
"20","Liver epithelial cells 3-NML","R-HSA-416476","G alpha (q) signalling events","5/36","216/10891",0.000669159360850188,0.0238666838703234,0.0184312315181543,"4922/6288/3709/5581/183",5
"21","Liver epithelial cells 3-NML","R-HSA-418885","DCC mediated attractive signaling","2/36","14/10891",0.000942905387643849,0.0288259647079691,0.0222610745654262,"22885/9423",2
"22","Liver epithelial cells 3-NML","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","2/36","18/10891",0.00157219967999364,0.0341138942459198,0.0263447191176065,"183/1509",2
"23","Liver epithelial cells 3-NML","R-HSA-3000480","Scavenging by Class A Receptors","2/36","19/10891",0.00175351792852859,0.0341138942459198,0.0263447191176065,"2495/348",2
"24","Liver epithelial cells 3-NML","R-HSA-5423646","Aflatoxin activation and detoxification","2/36","19/10891",0.00175351792852859,0.0341138942459198,0.0263447191176065,"1576/1577",2
"25","Liver epithelial cells 3-NML","R-HSA-8963898","Plasma lipoprotein assembly","2/36","19/10891",0.00175351792852859,0.0341138942459198,0.0263447191176065,"348/337",2
"26","Liver epithelial cells 3-NML","R-HSA-2028269","Signaling by Hippo","2/36","20/10891",0.00194431087460216,0.0346735439304053,0.0267769129221526,"9414/10413",2
"27","Liver epithelial cells 3-NML","R-HSA-2029485","Role of phospholipids in phagocytosis","2/36","25/10891",0.00303826767623677,0.0464420916224764,0.0358652650503138,"3709/5581",2
"28","Liver epithelial cells 3-NML","R-HSA-211981","Xenobiotics","2/36","25/10891",0.00303826767623677,0.0464420916224764,0.0358652650503138,"1576/1577",2
"29","Liver epithelial cells 3-NML","R-HSA-2980736","Peptide hormone metabolism","3/36","91/10891",0.00330084603699792,0.047092070127837,0.0363672159865736,"5122/183/1509",3
"30","Liver epithelial cells 3-NML","R-HSA-114508","Effects of PIP2 hydrolysis","2/36","27/10891",0.00354005660509042,0.0473482570930844,0.0365650583552102,"3709/5581",2
