p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.8966073526824422,0.281,0.015,0,5,ADGRL3
0,0.8962596358507966,0.414,0.057,0,5,MAPK10
0,0.8928925188342994,0.387,0.063,0,5,MAP1B
0,0.890675559935121,0.267,0.121,0,5,ADAM12
0,0.8900942203247408,0.345,0.035,0,5,AXL
0,0.8880521965807573,0.768,0.485,0,5,RASAL2
0,0.8782536234460239,0.458,0.19,0,5,CHSY3
0,0.8644127366557286,0.707,0.429,0,5,RBMS1
0,0.8635734073466441,0.323,0.03,0,5,EFEMP1
0,0.8633820514987303,0.479,0.222,0,5,CHST11
0,0.8615982531763945,0.279,0.031,0,5,ACTA2
0,0.861334590780535,0.345,0.219,0,5,ATP1B3
0,0.8605846590496763,0.228,0.04,0,5,ANK2
0,0.8548997658385199,0.275,0.085,0,5,XYLT1
0,0.8492603949242097,0.291,0.043,0,5,MGP
0,0.8427346201771111,0.534,0.419,0,5,MTHFD1L
0,0.8386915027006188,0.308,0.005,0,5,BX322234.1
0,0.8370260951490398,0.712,0.469,0,5,EPS8
0,0.8292451723748423,0.247,0.03,0,5,NCAM2
0,0.8265282095902777,0.455,0.334,0,5,SLC4A7
0,0.8262710006688757,0.631,0.213,0,5,AKT3
0,0.8217481994389236,0.203,0.06,0,5,PCDH9
0,0.8208903064578533,0.271,0.057,0,5,HGF
0,0.8203238601142995,0.386,0.172,0,5,LHFPL2
0,0.8138809187278595,0.337,0.048,0,5,SGCD
0,0.813383611629509,0.376,0.041,0,5,RUNX1T1
0,0.8104897370966574,0.297,0.119,0,5,EMP1
0,0.8034736530468427,0.331,0.089,0,5,DCLK2
0,0.8013786563126458,0.297,0.009,0,5,EDNRA
0,0.8001216487705762,0.285,0.019,0,5,GUCY1A2
0,0.7998495882338804,0.47,0.168,0,5,VIM
0,0.7954511242365768,0.27,0.057,0,5,EDIL3
0,0.7932470096418753,0.595,0.398,0,5,KALRN
0,0.7915140433518606,0.517,0.236,0,5,TRPS1
0,0.7903665922232864,0.518,0.311,0,5,PVT1
0,0.7884452547968634,0.736,0.676,0,5,GLIS3
0,0.7854683318725815,0.491,0.145,0,5,MYOF
0,0.7838232399890556,0.564,0.314,0,5,MAGI2
0,0.7778240034388204,0.164,0.057,0,5,FGF2
0,0.7774536475826748,0.283,0.005,0,5,AC025280.3
0,0.7708358451249362,0.782,0.504,0,5,GPC6
0,0.7695702597898273,0.766,0.634,0,5,CBLB
0,0.7659810400179443,0.566,0.273,0,5,MYO1D
0,0.7629892955534299,0.281,0.025,0,5,ENOX1
0,0.7628412017178273,0.439,0.125,0,5,LAMA4
0,0.7597674026915701,0.441,0.193,0,5,CD44
0,0.75827555042101,0.349,0.121,0,5,CCN1
0,0.7572099883220187,0.284,0.031,0,5,BMPR1B
0,0.7463868165069563,0.365,0.081,0,5,ARHGAP6
0,0.7462939558613313,0.192,0.033,0,5,COL4A4
0,0.7450454413916914,0.473,0.226,0,5,CHSY1
0,0.7449203900607372,0.141,0.01,0,5,GREM1
0,0.7384916912596836,0.281,0.135,0,5,ITGA9
0,0.7368215783360371,0.398,0.172,0,5,KAZN
0,0.7318223704536846,0.714,0.469,0,5,APBB2
0,0.7315823044268378,0.289,0.034,0,5,TEX41
0,0.7301125610352619,0.243,0.027,0,5,PCDH7
0,0.7234101333096044,0.368,0.121,0,5,NXN
0,0.7181017911834583,0.101,0.014,0,5,SGCZ
0,0.7172401339658419,0.17,0.04,0,5,SERPINE2
0,0.7117547099957927,0.19,0.059,0,5,TENM3
0,0.7053119240986341,0.48,0.242,0,5,PALLD
0,0.7046380596801671,0.633,0.489,0,5,RUNX1
0,0.7045457629290439,0.251,0.006,0,5,CCN4
0,0.7026321582230188,0.298,0.048,0,5,PCBP3
0,0.7023479773281394,0.574,0.155,0,5,BICC1
0,0.6989355704534457,0.193,0.125,0,5,TRABD2B
0,0.6981294256651387,0.452,0.278,0,5,MIR100HG
0,0.6970962995610073,0.301,0.137,0,5,LMCD1-AS1
0,0.6956867197109149,0.363,0.082,0,5,NR2F1-AS1
0,0.6950405244491843,0.202,0.011,0,5,GALNT17
0,0.6941521560304125,0.385,0.13,0,5,PRSS23
0,0.6918346793585733,0.304,0.029,0,5,RERG
0,0.6897801736046547,0.341,0.05,0,5,DENND2A
0,0.683211153450084,0.404,0.107,0,5,CYTH3
0,0.6810725960821649,0.331,0.017,0,5,GLI3
0,0.6777348391357133,0.313,0.023,0,5,BGN
0,0.6765369534146958,0.364,0.121,0,5,NAV1
0,0.6705705407662594,0.366,0.047,0,5,PHLDB1
