"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"70","Epithelial 4","Unknown","AREG","EGFR",0.0074205602630891,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"71","Unknown","Unknown","AREG","EGFR",0.0074205602630891,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"72","Epithelial 4","Epithelial 4","AREG","EGFR_ERBB2",0.00423167066517531,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"73","Unknown","Epithelial 4","AREG","EGFR_ERBB2",0.00423167066517531,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"74","Epithelial 4","Unknown","AREG","EGFR_ERBB2",0.00372409757679165,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"75","Unknown","Unknown","AREG","EGFR_ERBB2",0.00372409757679165,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"76","Epithelial 1","Epithelial 1","NRG1","ERBB3",0.0027305724895874,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"77","Epithelial 2","Epithelial 1","NRG1","ERBB3",0.00117782458266272,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"78","Cholangiocyte","Epithelial 1","NRG1","ERBB3",0.00186552248227367,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"79","Epithelial 6","Epithelial 1","NRG1","ERBB3",0.00117782458266272,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"80","Epithelial 1","Epithelial 6","NRG1","ERBB3",0.0027305724895874,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"81","Epithelial 2","Epithelial 6","NRG1","ERBB3",0.00117782458266272,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"82","Cholangiocyte","Epithelial 6","NRG1","ERBB3",0.00186552248227367,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"83","Epithelial 6","Epithelial 6","NRG1","ERBB3",0.00117782458266272,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"84","Epithelial 1","Unknown","NRG1","ERBB3",0.0027305724895874,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"85","Epithelial 2","Unknown","NRG1","ERBB3",0.00117782458266272,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"86","Cholangiocyte","Unknown","NRG1","ERBB3",0.00186552248227367,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"87","Epithelial 6","Unknown","NRG1","ERBB3",0.00117782458266272,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"88","Epithelial 1","Unknown","NRG1","ERBB2_ERBB3",0.0027305724895874,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"89","Epithelial 2","Unknown","NRG1","ERBB2_ERBB3",0.00117782458266272,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
