"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"266","Liver epithelial cells 1","Endothelial cells","BMP6","ACVR1_BMPR2",1.09107450121348e-06,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"267","Liver epithelial cells 2","Endothelial cells","BMP6","ACVR1_BMPR2",8.90268986822154e-06,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"268","Liver epithelial cells 6","Endothelial cells","BMP6","ACVR1_BMPR2",2.23926191318287e-06,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"269","Cholangiocyte cells","Endothelial cells","BMP6","ACVR1_BMPR2",2.15025097305424e-07,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"270","Liver epithelial cells 1","Stellate cells","BMP6","ACVR1_BMPR2",1.91850871501662e-06,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"271","Liver epithelial cells 2","Stellate cells","BMP6","ACVR1_BMPR2",1.56466743587217e-05,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"272","Liver epithelial cells 6","Stellate cells","BMP6","ACVR1_BMPR2",3.93397251276167e-06,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"273","Cholangiocyte cells","Stellate cells","BMP6","ACVR1_BMPR2",3.78113642157865e-07,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"274","Liver epithelial cells 1","Neutrophils and macrophages","BMP6","ACVR1_BMPR2",2.72910343940085e-07,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"275","Liver epithelial cells 2","Neutrophils and macrophages","BMP6","ACVR1_BMPR2",2.22697089528363e-06,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"276","Liver epithelial cells 6","Neutrophils and macrophages","BMP6","ACVR1_BMPR2",5.60171958263848e-07,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"277","Cholangiocyte cells","Neutrophils and macrophages","BMP6","ACVR1_BMPR2",5.37838119282085e-08,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"278","Liver epithelial cells 1","Lymphocytes","BMP6","ACVR1_BMPR2",4.22131249613708e-08,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"279","Liver epithelial cells 2","Lymphocytes","BMP6","ACVR1_BMPR2",3.44545621369414e-07,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"280","Liver epithelial cells 6","Lymphocytes","BMP6","ACVR1_BMPR2",8.66844401410557e-08,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"281","Cholangiocyte cells","Lymphocytes","BMP6","ACVR1_BMPR2",8.31892356647325e-09,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"282","Liver epithelial cells 1","Cholangiocyte cells","BMP6","ACVR1_BMPR2",5.79137921494816e-07,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"283","Liver epithelial cells 2","Cholangiocyte cells","BMP6","ACVR1_BMPR2",4.72156698027805e-06,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"284","Liver epithelial cells 6","Cholangiocyte cells","BMP6","ACVR1_BMPR2",1.18677034354835e-06,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"285","Cholangiocyte cells","Cholangiocyte cells","BMP6","ACVR1_BMPR2",1.14145339853115e-07,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"286","Liver epithelial cells 1","Liver epithelial cells 2","BMP6","BMPR1A_ACVR2A",3.30811869399394e-07,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"287","Liver epithelial cells 2","Liver epithelial cells 2","BMP6","BMPR1A_ACVR2A",2.69992497155758e-06,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"288","Liver epithelial cells 6","Liver epithelial cells 2","BMP6","BMPR1A_ACVR2A",6.7923828987936e-07,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"289","Cholangiocyte cells","Liver epithelial cells 2","BMP6","BMPR1A_ACVR2A",6.51934525615635e-08,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"290","Liver epithelial cells 1","Stellate cells","BMP6","BMPR1A_ACVR2A",1.16352846486473e-06,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"291","Liver epithelial cells 2","Stellate cells","BMP6","BMPR1A_ACVR2A",9.49252586146648e-06,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"292","Liver epithelial cells 6","Stellate cells","BMP6","BMPR1A_ACVR2A",2.38733593932528e-06,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"293","Cholangiocyte cells","Stellate cells","BMP6","BMPR1A_ACVR2A",2.29307810020746e-07,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"294","Liver epithelial cells 1","Cholangiocyte cells","BMP6","BMPR1A_ACVR2A",1.8874889430965e-07,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"295","Liver epithelial cells 2","Cholangiocyte cells","BMP6","BMPR1A_ACVR2A",1.54008046617815e-06,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"296","Liver epithelial cells 6","Cholangiocyte cells","BMP6","BMPR1A_ACVR2A",3.87365110821383e-07,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"297","Cholangiocyte cells","Cholangiocyte cells","BMP6","BMPR1A_ACVR2A",3.71980401059011e-08,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"298","Liver epithelial cells 1","Unknown","BMP6","BMPR1A_ACVR2A",1.11964505237369e-08,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"299","Liver epithelial cells 2","Unknown","BMP6","BMPR1A_ACVR2A",9.13644638761633e-08,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"300","Liver epithelial cells 6","Unknown","BMP6","BMPR1A_ACVR2A",2.29819111599688e-08,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"301","Cholangiocyte cells","Unknown","BMP6","BMPR1A_ACVR2A",2.20653933629349e-09,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"302","Liver epithelial cells 1","Liver epithelial cells 1","BMP6","BMPR1A_BMPR2",1.15532579770898e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"303","Liver epithelial cells 2","Liver epithelial cells 1","BMP6","BMPR1A_BMPR2",9.42267021341328e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"304","Liver epithelial cells 6","Liver epithelial cells 1","BMP6","BMPR1A_BMPR2",2.36915062042771e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"305","Cholangiocyte cells","Liver epithelial cells 1","BMP6","BMPR1A_BMPR2",2.27699331581987e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"306","Liver epithelial cells 1","Liver epithelial cells 2","BMP6","BMPR1A_BMPR2",1.24060206445207e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"307","Liver epithelial cells 2","Liver epithelial cells 2","BMP6","BMPR1A_BMPR2",1.01213397276436e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"308","Liver epithelial cells 6","Liver epithelial cells 2","BMP6","BMPR1A_BMPR2",2.54548391325368e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"309","Cholangiocyte cells","Liver epithelial cells 2","BMP6","BMPR1A_BMPR2",2.44497403165471e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"310","Liver epithelial cells 1","Liver epithelial cells 3","BMP6","BMPR1A_BMPR2",3.08524363758739e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"311","Liver epithelial cells 2","Liver epithelial cells 3","BMP6","BMPR1A_BMPR2",2.51780742034664e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"312","Liver epithelial cells 6","Liver epithelial cells 3","BMP6","BMPR1A_BMPR2",6.3337590785068e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"313","Cholangiocyte cells","Liver epithelial cells 3","BMP6","BMPR1A_BMPR2",6.0801830225256e-08,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"314","Liver epithelial cells 1","Liver epithelial cells 4","BMP6","BMPR1A_BMPR2",1.25004015765403e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"315","Liver epithelial cells 2","Liver epithelial cells 4","BMP6","BMPR1A_BMPR2",1.0198383487754e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"316","Liver epithelial cells 6","Liver epithelial cells 4","BMP6","BMPR1A_BMPR2",2.56486940603331e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"317","Cholangiocyte cells","Liver epithelial cells 4","BMP6","BMPR1A_BMPR2",2.46357337935328e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"318","Liver epithelial cells 1","Liver epithelial cells 6","BMP6","BMPR1A_BMPR2",2.33662671771757e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"319","Liver epithelial cells 2","Liver epithelial cells 6","BMP6","BMPR1A_BMPR2",1.90607580077372e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"320","Liver epithelial cells 6","Liver epithelial cells 6","BMP6","BMPR1A_BMPR2",4.79321390212629e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"321","Cholangiocyte cells","Liver epithelial cells 6","BMP6","BMPR1A_BMPR2",4.60508164441066e-08,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"322","Liver epithelial cells 1","Stellate cells","BMP6","BMPR1A_BMPR2",3.07899507238619e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"323","Liver epithelial cells 2","Stellate cells","BMP6","BMPR1A_BMPR2",2.50981758508692e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"324","Liver epithelial cells 6","Stellate cells","BMP6","BMPR1A_BMPR2",6.30758938454572e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"325","Cholangiocyte cells","Stellate cells","BMP6","BMPR1A_BMPR2",6.06866676731058e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"326","Liver epithelial cells 1","Lymphocytes","BMP6","BMPR1A_BMPR2",3.56767091166471e-08,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"327","Liver epithelial cells 2","Lymphocytes","BMP6","BMPR1A_BMPR2",2.91198334053248e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"328","Liver epithelial cells 6","Lymphocytes","BMP6","BMPR1A_BMPR2",7.32634511246344e-08,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"329","Cholangiocyte cells","Lymphocytes","BMP6","BMPR1A_BMPR2",7.0307857293853e-09,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"330","Liver epithelial cells 1","Cholangiocyte cells","BMP6","BMPR1A_BMPR2",4.48075723196268e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"331","Liver epithelial cells 2","Cholangiocyte cells","BMP6","BMPR1A_BMPR2",3.65405149196107e-06,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"332","Liver epithelial cells 6","Cholangiocyte cells","BMP6","BMPR1A_BMPR2",9.18659727650963e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"333","Cholangiocyte cells","Cholangiocyte cells","BMP6","BMPR1A_BMPR2",8.83108339762883e-08,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"334","Liver epithelial cells 1","Unknown","BMP6","BMPR1A_BMPR2",1.5833631957041e-08,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"335","Liver epithelial cells 2","Unknown","BMP6","BMPR1A_BMPR2",1.29187983969727e-07,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"336","Liver epithelial cells 6","Unknown","BMP6","BMPR1A_BMPR2",3.24926131983844e-08,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"337","Cholangiocyte cells","Unknown","BMP6","BMPR1A_BMPR2",3.12045682062208e-09,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"338","Liver epithelial cells 1","Stellate cells","BMP6","BMPR1B_ACVR2A",7.31232402311329e-07,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"339","Liver epithelial cells 2","Stellate cells","BMP6","BMPR1B_ACVR2A",5.9668362056677e-06,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"340","Liver epithelial cells 6","Stellate cells","BMP6","BMPR1B_ACVR2A",1.50088024544667e-06,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"341","Cholangiocyte cells","Stellate cells","BMP6","BMPR1B_ACVR2A",1.44107863353496e-07,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"342","Liver epithelial cells 1","Cholangiocyte cells","BMP6","BMPR1B_ACVR2A",2.24314588667468e-07,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"343","Liver epithelial cells 2","Cholangiocyte cells","BMP6","BMPR1B_ACVR2A",1.83013942335287e-06,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"344","Liver epithelial cells 6","Cholangiocyte cells","BMP6","BMPR1B_ACVR2A",4.60292840697632e-07,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"345","Cholangiocyte cells","Cholangiocyte cells","BMP6","BMPR1B_ACVR2A",4.42075915377581e-08,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"346","Liver epithelial cells 1","Stellate cells","BMP6","BMPR1B_BMPR2",1.93519343257094e-06,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"347","Liver epithelial cells 2","Stellate cells","BMP6","BMPR1B_BMPR2",1.57826313338629e-05,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"348","Liver epithelial cells 6","Stellate cells","BMP6","BMPR1B_BMPR2",3.96813084220065e-06,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"349","Cholangiocyte cells","Stellate cells","BMP6","BMPR1B_BMPR2",3.81402312389121e-07,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"350","Liver epithelial cells 1","Cholangiocyte cells","BMP6","BMPR1B_BMPR2",5.32491435175363e-07,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"351","Liver epithelial cells 2","Cholangiocyte cells","BMP6","BMPR1B_BMPR2",4.34169351381688e-06,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"352","Liver epithelial cells 6","Cholangiocyte cells","BMP6","BMPR1B_BMPR2",1.09137774062038e-06,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"353","Cholangiocyte cells","Cholangiocyte cells","BMP6","BMPR1B_BMPR2",1.049503678007e-07,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"354","Liver epithelial cells 3","Liver epithelial cells 2","GDF15","TGFBR2",2.04049581140039e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"355","Liver epithelial cells 4","Liver epithelial cells 2","GDF15","TGFBR2",3.23048352141006e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"356","Liver epithelial cells 5","Liver epithelial cells 2","GDF15","TGFBR2",2.81223409779446e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"357","Unknown","Liver epithelial cells 2","GDF15","TGFBR2",5.58692347034195e-07,0.01,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"358","Liver epithelial cells 1","Liver epithelial cells 4","GDF15","TGFBR2",1.55718520746927e-05,0.02,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"359","Liver epithelial cells 3","Liver epithelial cells 4","GDF15","TGFBR2",3.73228035234011e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"360","Liver epithelial cells 4","Liver epithelial cells 4","GDF15","TGFBR2",5.90914050375969e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"361","Liver epithelial cells 5","Liver epithelial cells 4","GDF15","TGFBR2",5.1427913066668e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"362","Unknown","Liver epithelial cells 4","GDF15","TGFBR2",1.02182057382861e-06,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"363","Liver epithelial cells 3","Liver epithelial cells 6","GDF15","TGFBR2",5.07217115942752e-06,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"364","Liver epithelial cells 4","Liver epithelial cells 6","GDF15","TGFBR2",8.03051132161519e-06,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"365","Liver epithelial cells 5","Liver epithelial cells 6","GDF15","TGFBR2",6.989117429342e-06,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"366","Unknown","Liver epithelial cells 6","GDF15","TGFBR2",1.38865962930254e-07,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"367","Liver epithelial cells 1","Endothelial cells","GDF15","TGFBR2",5.13684089947332e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"368","Liver epithelial cells 2","Endothelial cells","GDF15","TGFBR2",4.95674867026494e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"369","Liver epithelial cells 3","Endothelial cells","GDF15","TGFBR2",0.000122625442320948,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"370","Liver epithelial cells 4","Endothelial cells","GDF15","TGFBR2",0.000194193116034717,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"371","Liver epithelial cells 5","Endothelial cells","GDF15","TGFBR2",0.000168767982950671,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"372","Liver epithelial cells 6","Endothelial cells","GDF15","TGFBR2",5.61552326663711e-06,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"373","Unknown","Endothelial cells","GDF15","TGFBR2",3.35562779459507e-06,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"374","Liver epithelial cells 3","Stellate cells","GDF15","TGFBR2",2.37716802042539e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"375","Liver epithelial cells 4","Stellate cells","GDF15","TGFBR2",3.76359289895862e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"376","Liver epithelial cells 5","Stellate cells","GDF15","TGFBR2",3.27582715611059e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"377","Unknown","Stellate cells","GDF15","TGFBR2",6.50841024253934e-07,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"378","Liver epithelial cells 1","Neutrophils and macrophages","GDF15","TGFBR2",4.87190866109612e-06,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"379","Liver epithelial cells 3","Neutrophils and macrophages","GDF15","TGFBR2",1.16758176965956e-05,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
