"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"28","Epithelial 6","Epithelial 6","BMP6","BMPR1A_BMPR2",0.00101548182777976,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"29","Epithelial 2","Stellate","BMP6","BMPR1B_BMPR2",0.0018653883625354,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"30","Epithelial 6","Stellate","BMP6","BMPR1B_BMPR2",0.00206853055229338,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"31","Epithelial 2","Cholangiocyte","BMP6","BMPR1B_BMPR2",0.00124125429438964,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"32","Epithelial 6","Cholangiocyte","BMP6","BMPR1B_BMPR2",0.00137642781668292,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"33","Epithelial 3","Epithelial 2","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"34","Epithelial 4","Epithelial 2","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"35","Epithelial 5","Epithelial 2","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"36","Unknown","Epithelial 2","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"37","Epithelial 3","Endothelial","GDF15","TGFBR2",0.00643439766046031,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
