"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Endothelial cells-FLC","GO:0002181","cytoplasmic translation","9/46","146/18800",6.91322323227546e-11,7.9985992797427e-08,6.65124845715765e-08,"6176/6222/6137/6187/6170/6171/6234/6167/6208",9
"2","Endothelial cells-FLC","GO:0007160","cell-matrix adhesion","6/46","235/18800",2.20655652125467e-05,0.0103755699714314,0.00862782236627237,"3655/7074/10580/1012/1896/2244",6
"3","Endothelial cells-FLC","GO:0031589","cell-substrate adhesion","7/46","364/18800",2.69029472033657e-05,0.0103755699714314,0.00862782236627237,"26033/3655/7074/10580/1012/1896/2244",7
"4","Endothelial cells-NML","GO:0001667","ameboidal-type cell migration","10/46","480/18800",1.9164959344008e-07,0.000256618805616268,0.000196289530965472,"6781/168667/6678/7114/7424/9590/3673/9124/10769/161198",10
"5","Endothelial cells-NML","GO:0010631","epithelial cell migration","8/46","358/18800",2.2189078569802e-06,0.00087517266549807,0.000669425732895422,"6781/168667/6678/7114/7424/3673/10769/161198",8
"6","Endothelial cells-NML","GO:0090132","epithelium migration","8/46","361/18800",2.36077866366412e-06,0.00087517266549807,0.000669425732895422,"6781/168667/6678/7114/7424/3673/10769/161198",8
"7","Endothelial cells-NML","GO:0090130","tissue migration","8/46","366/18800",2.61440676773135e-06,0.00087517266549807,0.000669425732895422,"6781/168667/6678/7114/7424/3673/10769/161198",8
"8","Endothelial cells-NML","GO:0043542","endothelial cell migration","7/46","279/18800",4.79753638162747e-06,0.00128478024299984,0.000982737452489164,"6781/168667/6678/7114/7424/10769/161198",7
"9","Endothelial cells-NML","GO:0010632","regulation of epithelial cell migration","7/46","290/18800",6.18174791833498e-06,0.00137956007710842,0.00105523521483157,"6781/168667/6678/7114/7424/3673/10769",7
"10","Endothelial cells-NML","GO:0010594","regulation of endothelial cell migration","6/46","230/18800",1.95448933358508e-05,0.00373865888238632,0.00285972649861396,"6781/168667/6678/7114/7424/10769",6
"11","Endothelial cells-NML","GO:0010634","positive regulation of epithelial cell migration","5/46","174/18800",6.46420730052742e-05,0.0108194669692578,0.00827588645185944,"6678/7114/7424/3673/10769",5
"12","Endothelial cells-NML","GO:0002040","sprouting angiogenesis","5/46","186/18800",8.86142718287773e-05,0.0131838344420814,0.010084407776538,"168667/7424/51176/10769/161198",5
"13","Endothelial cells-NML","GO:0031589","cell-substrate adhesion","6/46","364/18800",0.000246264687735858,0.0329748416878314,0.0252226885438937,"3912/10395/10085/3673/947/395",6
"14","Endothelial cells-NML","GO:0010595","positive regulation of endothelial cell migration","4/46","131/18800",0.000292898038526279,0.0356536794169716,0.027271750381442,"6678/7114/7424/10769",4
"15","Endothelial cells-NML","GO:0030879","mammary gland development","4/46","135/18800",0.000328451528069351,0.036649716340405,0.0280336260360946,"10718/3488/51176/3673",4
"16","Endothelial cells-NML","GO:0022029","telencephalon cell migration","3/46","58/18800",0.000384966369460302,0.0370560462995384,0.0283444306823245,"10718/5649/3912",3
"17","Endothelial cells-NML","GO:0002687","positive regulation of leukocyte migration","4/46","141/18800",0.000387441858247601,0.0370560462995384,0.0283444306823245,"83483/3554/7424/3673",4
"18","Endothelial cells-NML","GO:0021885","forebrain cell migration","3/46","61/18800",0.000446721641681632,0.0375818622850651,0.0287466310313025,"10718/5649/3912",3
"19","Endothelial cells-NML","GO:1901862","negative regulation of muscle tissue development","2/46","13/18800",0.000449073783839464,0.0375818622850651,0.0287466310313025,"3488/51176",2
"20","Endothelial cells-NML","GO:0001666","response to hypoxia","5/46","286/18800",0.000647442113668331,0.045012955092166,0.0344307262329921,"6781/7424/3673/947/9124",5
"21","Endothelial cells-NML","GO:0050673","epithelial cell proliferation","6/46","443/18800",0.00069771167536611,0.045012955092166,0.0344307262329921,"168667/6678/3488/3912/7424/947",6
"22","Endothelial cells-NML","GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","2/46","17/18800",0.000778134028568995,0.045012955092166,0.0344307262329921,"9590/90865",2
"23","Endothelial cells-NML","GO:0051895","negative regulation of focal adhesion assembly","2/46","17/18800",0.000778134028568995,0.045012955092166,0.0344307262329921,"10395/395",2
"24","Endothelial cells-NML","GO:0150118","negative regulation of cell-substrate junction organization","2/46","17/18800",0.000778134028568995,0.045012955092166,0.0344307262329921,"10395/395",2
"25","Endothelial cells-NML","GO:0036293","response to decreased oxygen levels","5/46","299/18800",0.000790955914742931,0.045012955092166,0.0344307262329921,"6781/7424/3673/947/9124",5
"26","Endothelial cells-NML","GO:0043536","positive regulation of blood vessel endothelial cell migration","3/46","75/18800",0.000818331112446761,0.045012955092166,0.0344307262329921,"7114/7424/10769",3
"27","Endothelial cells-NML","GO:0043534","blood vessel endothelial cell migration","4/46","175/18800",0.000872657937574837,0.045012955092166,0.0344307262329921,"7114/7424/10769/161198",4
"28","Endothelial cells-NML","GO:0001946","lymphangiogenesis","2/46","18/18800",0.00087403796295468,0.045012955092166,0.0344307262329921,"7424/161198",2
"29","Endothelial cells-NML","GO:0002693","positive regulation of cellular extravasation","2/46","18/18800",0.00087403796295468,0.045012955092166,0.0344307262329921,"83483/3554",2
