"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 6-FLC","GO:0006023","aminoglycan biosynthetic process","4/49","80/18800",5.56802336799091e-05,0.0382842164157249,0.0305542864672761,"2131/55790/9334/337876",4
"2","Liver epithelial cells 6-FLC","GO:0030204","chondroitin sulfate metabolic process","3/49","30/18800",6.42891963320317e-05,0.0382842164157249,0.0305542864672761,"2131/55790/337876",3
"3","Liver epithelial cells 6-FLC","GO:0050654","chondroitin sulfate proteoglycan metabolic process","3/49","35/18800",0.00010269323149538,0.0407692129036658,0.032537539663273,"2131/55790/337876",3
"4","Liver epithelial cells 6-FLC","GO:0009101","glycoprotein biosynthetic process","6/49","316/18800",0.000163676956906425,0.0487348139188881,0.0388948137069742,"2131/55790/4121/442117/9334/337876",6
"5","Liver epithelial cells 6-FLC","GO:0043114","regulation of vascular permeability","3/49","48/18800",0.000264995250388319,0.0496643086454628,0.0396366350319085,"9414/9590/348",3
"6","Liver epithelial cells 6-FLC","GO:0030210","heparin biosynthetic process","2/49","11/18800",0.000360571400974332,0.0496643086454628,0.0396366350319085,"2131/55790",2
"7","Liver epithelial cells 6-FLC","GO:0006022","aminoglycan metabolic process","4/49","131/18800",0.000374208594183547,0.0496643086454628,0.0396366350319085,"2131/55790/9334/337876",4
"8","Liver epithelial cells 6-FLC","GO:0030166","proteoglycan biosynthetic process","3/49","56/18800",0.000418531634152341,0.0496643086454628,0.0396366350319085,"2131/55790/337876",3
"9","Liver epithelial cells 6-FLC","GO:0060350","endochondral bone morphogenesis","3/49","57/18800",0.000440976064113779,0.0496643086454628,0.0396366350319085,"2131/55790/2690",3
"10","Liver epithelial cells 6-FLC","GO:0009100","glycoprotein metabolic process","6/49","386/18800",0.000478028180927549,0.0496643086454628,0.0396366350319085,"2131/55790/4121/442117/9334/337876",6
"11","Liver epithelial cells 6-FLC","GO:0009161","ribonucleoside monophosphate metabolic process","3/49","59/18800",0.000488152784021718,0.0496643086454628,0.0396366350319085,"132/9414/51733",3
"12","Liver epithelial cells 6-FLC","GO:0072578","neurotransmitter-gated ion channel clustering","2/49","14/18800",0.00059360855042264,0.0496643086454628,0.0396366350319085,"10243/348",2
"13","Liver epithelial cells 6-FLC","GO:2001140","positive regulation of phospholipid transport","2/49","14/18800",0.00059360855042264,0.0496643086454628,0.0396366350319085,"5244/348",2
"14","Liver epithelial cells 6-FLC","GO:0003018","vascular process in circulatory system","5/49","263/18800",0.000594973782666836,0.0496643086454628,0.0396366350319085,"2131/9414/9590/348/8714",5
"15","Liver epithelial cells 6-FLC","GO:0030202","heparin metabolic process","2/49","15/18800",0.000683793587511812,0.0496643086454628,0.0396366350319085,"2131/55790",2
"16","Liver epithelial cells 6-FLC","GO:2001138","regulation of phospholipid transport","2/49","15/18800",0.000683793587511812,0.0496643086454628,0.0396366350319085,"5244/348",2
"17","Liver epithelial cells 6-FLC","GO:0033692","cellular polysaccharide biosynthetic process","3/49","67/18800",0.000708894413915086,0.0496643086454628,0.0396366350319085,"2131/55790/9334",3
