"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 1-NML","GO:0006805","xenobiotic metabolic process","6/45","108/18800",2.12114036767533e-07,0.000211955581118834,0.000167792808082455,"8647/1555/1576/1558/1548/348158",6
"2","Liver epithelial cells 1-NML","GO:0042178","xenobiotic catabolic process","4/45","25/18800",3.4918547136546e-07,0.000211955581118834,0.000167792808082455,"1555/1576/1558/1548",4
"3","Liver epithelial cells 1-NML","GO:0071466","cellular response to xenobiotic stimulus","6/45","168/18800",2.84187755472689e-06,0.00115001311714615,0.000910397967531806,"8647/1555/1576/1558/1548/348158",6
"4","Liver epithelial cells 1-NML","GO:0019373","epoxygenase P450 pathway","3/45","19/18800",1.2089403134257e-05,0.00366913385124699,0.00290463817409911,"1555/1558/1548",3
"5","Liver epithelial cells 1-NML","GO:0120254","olefinic compound metabolic process","5/45","157/18800",3.55528139738796e-05,0.00790415635432425,0.00625725721971564,"1555/1576/1558/1548/83875",5
"6","Liver epithelial cells 1-NML","GO:0006631","fatty acid metabolic process","7/45","395/18800",3.90650231679946e-05,0.00790415635432425,0.00625725721971564,"8647/1555/1576/123876/1558/1548/348158",7
"7","Liver epithelial cells 1-NML","GO:0009410","response to xenobiotic stimulus","7/45","411/18800",5.02369469788003e-05,0.00871252194746622,0.00689719287092401,"8647/1555/1576/1558/148/1548/348158",7
"8","Liver epithelial cells 1-NML","GO:0042573","retinoic acid metabolic process","3/45","34/18800",7.28055150777334e-05,0.011048236913046,0.00874624148236455,"1576/1558/83875",3
"9","Liver epithelial cells 1-NML","GO:0046394","carboxylic acid biosynthetic process","6/45","316/18800",0.000100860170232485,0.012550673475489,0.00993563243138947,"8647/51733/1576/123876/1558/348158",6
"10","Liver epithelial cells 1-NML","GO:0016053","organic acid biosynthetic process","6/45","318/18800",0.00010440988174787,0.012550673475489,0.00993563243138947,"8647/51733/1576/123876/1558/348158",6
"11","Liver epithelial cells 1-NML","GO:0008202","steroid metabolic process","6/45","323/18800",0.000113721094094217,0.012550673475489,0.00993563243138947,"8647/1555/2099/1576/1558/1548",6
"12","Liver epithelial cells 1-NML","GO:0001676","long-chain fatty acid metabolic process","4/45","111/18800",0.000142302045330166,0.0143962235859018,0.0113966462619686,"1555/1576/1558/1548",4
"13","Liver epithelial cells 1-NML","GO:0072330","monocarboxylic acid biosynthetic process","5/45","215/18800",0.00015721878518166,0.0146818157854258,0.0116227328640369,"8647/1576/123876/1558/348158",5
"14","Liver epithelial cells 1-NML","GO:0051918","negative regulation of fibrinolysis","2/45","10/18800",0.000249049418015028,0.0215961423907317,0.0170963998983248,"5054/5345",2
"15","Liver epithelial cells 1-NML","GO:0034754","cellular hormone metabolic process","4/45","137/18800",0.000318929358039684,0.0258120160440117,0.0204338599221215,"2099/1576/1558/83875",4
"16","Liver epithelial cells 1-NML","GO:0019369","arachidonic acid metabolic process","3/45","58/18800",0.000360647780522628,0.0273641503471544,0.0216625936590237,"1555/1558/1548",3
"17","Liver epithelial cells 1-NML","GO:0051917","regulation of fibrinolysis","2/45","14/18800",0.000500572554878928,0.0357467695072364,0.0282986218330936,"5054/5345",2
"18","Liver epithelial cells 1-NML","GO:0010755","regulation of plasminogen activation","2/45","15/18800",0.0005767045125101,0.0384098772405295,0.0304068481059598,"5054/5345",2
"19","Liver epithelial cells 1-NML","GO:0006633","fatty acid biosynthetic process","4/45","162/18800",0.000601143054011581,0.0384098772405295,0.0304068481059598,"1576/123876/1558/348158",4
"20","Liver epithelial cells 1-NML","GO:0070988","demethylation","3/45","74/18800",0.000737695308919115,0.0430506259253765,0.0340806567847644,"7404/1576/1558",3
"21","Liver epithelial cells 1-NML","GO:0090136","epithelial cell-cell adhesion","2/45","17/18800",0.000744697812547699,0.0430506259253765,0.0340806567847644,"29119/144100",2
