"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 4-NML","GO:0071466","cellular response to xenobiotic stimulus","7/46","168/18800",1.60264211523754e-07,6.94423663355432e-05,5.42031688604896e-05,"8647/1555/348158/2203/2180/1562/1576",7
"2","Liver epithelial cells 4-NML","GO:0009117","nucleotide metabolic process","10/46","487/18800",2.19075857873222e-07,6.94423663355432e-05,5.42031688604896e-05,"10846/123876/348158/2203/1807/5166/2180/9414/229/10135",10
"3","Liver epithelial cells 4-NML","GO:0006805","xenobiotic metabolic process","6/46","108/18800",2.42798727919072e-07,6.94423663355432e-05,5.42031688604896e-05,"8647/1555/348158/2180/1562/1576",6
"4","Liver epithelial cells 4-NML","GO:0006753","nucleoside phosphate metabolic process","10/46","495/18800",2.54600793164228e-07,6.94423663355432e-05,5.42031688604896e-05,"10846/123876/348158/2203/1807/5166/2180/9414/229/10135",10
"5","Liver epithelial cells 4-NML","GO:0009259","ribonucleotide metabolic process","9/46","384/18800",3.18395653034415e-07,6.94739314921093e-05,5.42278070115456e-05,"10846/123876/348158/2203/1807/5166/2180/9414/229",9
"6","Liver epithelial cells 4-NML","GO:0019693","ribose phosphate metabolic process","9/46","394/18800",3.95104177486375e-07,7.18431096062725e-05,5.60770665941188e-05,"10846/123876/348158/2203/1807/5166/2180/9414/229",9
"7","Liver epithelial cells 4-NML","GO:0009150","purine ribonucleotide metabolic process","8/46","366/18800",2.61440676773135e-06,0.000407473969084986,0.000318053394751077,"10846/123876/348158/2203/5166/2180/9414/229",8
"8","Liver epithelial cells 4-NML","GO:0006163","purine nucleotide metabolic process","8/46","394/18800",4.50625927550199e-06,0.000556539579073317,0.000434406405972612,"10846/123876/348158/2203/5166/2180/9414/229",8
"9","Liver epithelial cells 4-NML","GO:0006631","fatty acid metabolic process","8/46","395/18800",4.59106893827667e-06,0.000556539579073317,0.000434406405972612,"8647/123876/1555/348158/5166/2180/1562/1576",8
"10","Liver epithelial cells 4-NML","GO:0009410","response to xenobiotic stimulus","8/46","411/18800",6.14422289135359e-06,0.000665774236156262,0.000519669407159454,"8647/1555/348158/2203/2180/148/1562/1576",8
"11","Liver epithelial cells 4-NML","GO:0072521","purine-containing compound metabolic process","8/46","416/18800",6.71266415922904e-06,0.000665774236156262,0.000519669407159454,"10846/123876/348158/2203/5166/2180/9414/229",8
"12","Liver epithelial cells 4-NML","GO:0042178","xenobiotic catabolic process","3/46","25/18800",3.03635411306572e-05,0.00276055194779559,0.00215474603286857,"1555/2180/1576",3
"13","Liver epithelial cells 4-NML","GO:0006637","acyl-CoA metabolic process","4/46","93/18800",7.81053977582617e-05,0.00608664206816168,0.00475092231476945,"123876/348158/5166/2180",4
"14","Liver epithelial cells 4-NML","GO:0035383","thioester metabolic process","4/46","93/18800",7.81053977582617e-05,0.00608664206816168,0.00475092231476945,"123876/348158/5166/2180",4
"15","Liver epithelial cells 4-NML","GO:0001676","long-chain fatty acid metabolic process","4/46","111/18800",0.000155149225774959,0.0112845203546987,0.00880812095803098,"1555/2180/1562/1576",4
"16","Liver epithelial cells 4-NML","GO:0072330","monocarboxylic acid biosynthetic process","5/46","215/18800",0.00017476481528584,0.0119167758423032,0.00930162733988451,"8647/123876/348158/5166/1576",5
"17","Liver epithelial cells 4-NML","GO:0033865","nucleoside bisphosphate metabolic process","4/46","125/18800",0.000244873669758075,0.0135229949150972,0.0105553600138102,"123876/348158/5166/2180",4
"18","Liver epithelial cells 4-NML","GO:0033875","ribonucleoside bisphosphate metabolic process","4/46","125/18800",0.000244873669758075,0.0135229949150972,0.0105553600138102,"123876/348158/5166/2180",4
"19","Liver epithelial cells 4-NML","GO:0034032","purine nucleoside bisphosphate metabolic process","4/46","125/18800",0.000244873669758075,0.0135229949150972,0.0105553600138102,"123876/348158/5166/2180",4
"20","Liver epithelial cells 4-NML","GO:0030388","fructose 1,6-bisphosphate metabolic process","2/46","10/18800",0.000260295960785555,0.0135229949150972,0.0105553600138102,"2203/229",2
"21","Liver epithelial cells 4-NML","GO:0051918","negative regulation of fibrinolysis","2/46","10/18800",0.000260295960785555,0.0135229949150972,0.0105553600138102,"5054/5345",2
"22","Liver epithelial cells 4-NML","GO:0006000","fructose metabolic process","2/46","13/18800",0.000449073783839464,0.0222699771894934,0.0173828081878529,"2203/229",2
"23","Liver epithelial cells 4-NML","GO:0051917","regulation of fibrinolysis","2/46","14/18800",0.000523103267208695,0.0237794026885286,0.0185609887356067,"5054/5345",2
"24","Liver epithelial cells 4-NML","GO:0061043","regulation of vascular wound healing","2/46","14/18800",0.000523103267208695,0.0237794026885286,0.0185609887356067,"25817/5054",2
"25","Liver epithelial cells 4-NML","GO:0010755","regulation of plasminogen activation","2/46","15/18800",0.000602640598946266,0.026299235738015,0.0205278418756854,"5054/5345",2
"26","Liver epithelial cells 4-NML","GO:0006633","fatty acid biosynthetic process","4/46","162/18800",0.000654012078361526,0.0274433529804779,0.0214208814329747,"123876/348158/5166/1576",4
"27","Liver epithelial cells 4-NML","GO:0061045","negative regulation of wound healing","3/46","76/18800",0.000850507272804738,0.034366793875184,0.0268249662260832,"25817/5054/5345",3
"28","Liver epithelial cells 4-NML","GO:0055117","regulation of cardiac muscle contraction","3/46","77/18800",0.00088347716888059,0.0344240568303116,0.0268696627678345,"148/1756/29119",3
"29","Liver epithelial cells 4-NML","GO:0019373","epoxygenase P450 pathway","2/46","19/18800",0.000975345418169439,0.0366696402238294,0.0286224506161204,"1555/1562",2
"30","Liver epithelial cells 4-NML","GO:0046394","carboxylic acid biosynthetic process","5/46","316/18800",0.00101305066795087,0.0366696402238294,0.0286224506161204,"8647/123876/348158/5166/1576",5
"31","Liver epithelial cells 4-NML","GO:0016053","organic acid biosynthetic process","5/46","318/18800",0.00104194211451761,0.0366696402238294,0.0286224506161204,"8647/123876/348158/5166/1576",5
"32","Liver epithelial cells 4-NML","GO:0014910","regulation of smooth muscle cell migration","3/46","83/18800",0.00109839280917798,0.0374483298379117,0.0292302560074008,"25817/6653/5054",3
"33","Liver epithelial cells 4-NML","GO:0061042","vascular wound healing","2/46","22/18800",0.00131143078578257,0.0406748560443424,0.0317487177769048,"25817/5054",2
"34","Liver epithelial cells 4-NML","GO:0006790","sulfur compound metabolic process","5/46","339/18800",0.00138364788614028,0.0406748560443424,0.0317487177769048,"123876/2690/348158/5166/2180",5
"35","Liver epithelial cells 4-NML","GO:0014909","smooth muscle cell migration","3/46","91/18800",0.00143260284898535,0.0406748560443424,0.0317487177769048,"25817/6653/5054",3
"36","Liver epithelial cells 4-NML","GO:0030194","positive regulation of blood coagulation","2/46","23/18800",0.00143409464734957,0.0406748560443424,0.0317487177769048,"5054/5345",2
"37","Liver epithelial cells 4-NML","GO:1900048","positive regulation of hemostasis","2/46","23/18800",0.00143409464734957,0.0406748560443424,0.0317487177769048,"5054/5345",2
"38","Liver epithelial cells 4-NML","GO:1903035","negative regulation of response to wounding","3/46","92/18800",0.0014783688044695,0.0406748560443424,0.0317487177769048,"25817/5054/5345",3
"39","Liver epithelial cells 4-NML","GO:0019835","cytolysis","2/46","24/18800",0.0015620336363712,0.0406748560443424,0.0317487177769048,"729/735",2
"40","Liver epithelial cells 4-NML","GO:0042730","fibrinolysis","2/46","24/18800",0.0015620336363712,0.0406748560443424,0.0317487177769048,"5054/5345",2
"41","Liver epithelial cells 4-NML","GO:0050820","positive regulation of coagulation","2/46","24/18800",0.0015620336363712,0.0406748560443424,0.0317487177769048,"5054/5345",2
"42","Liver epithelial cells 4-NML","GO:0032869","cellular response to insulin stimulus","4/46","205/18800",0.00156585147008468,0.0406748560443424,0.0317487177769048,"2690/2203/6653/5166",4
"43","Liver epithelial cells 4-NML","GO:0006942","regulation of striated muscle contraction","3/46","96/18800",0.00167059419512148,0.0420338084834756,0.0328094467298294,"148/1756/29119",3
"44","Liver epithelial cells 4-NML","GO:0031639","plasminogen activation","2/46","25/18800",0.00169522234030516,0.0420338084834756,0.0328094467298294,"5054/5345",2
"45","Liver epithelial cells 4-NML","GO:0009135","purine nucleoside diphosphate metabolic process","3/46","103/18800",0.00204326369235992,0.0470977361797061,0.036762090375206,"2203/9414/229",3
"46","Liver epithelial cells 4-NML","GO:0009179","purine ribonucleoside diphosphate metabolic process","3/46","103/18800",0.00204326369235992,0.0470977361797061,0.036762090375206,"2203/9414/229",3
"47","Liver epithelial cells 4-NML","GO:0014812","muscle cell migration","3/46","104/18800",0.00210037210562977,0.0470977361797061,0.036762090375206,"25817/6653/5054",3
"48","Liver epithelial cells 4-NML","GO:0010955","negative regulation of protein processing","2/46","28/18800",0.00212603393594967,0.0470977361797061,0.036762090375206,"5054/5345",2
"49","Liver epithelial cells 4-NML","GO:1903318","negative regulation of protein maturation","2/46","28/18800",0.00212603393594967,0.0470977361797061,0.036762090375206,"5054/5345",2
"50","Liver epithelial cells 4-NML","GO:0002027","regulation of heart rate","3/46","105/18800",0.00215846636937242,0.0470977361797061,0.036762090375206,"148/1756/29119",3
"51","Liver epithelial cells 4-NML","GO:0006090","pyruvate metabolic process","3/46","106/18800",0.00221755246101181,0.047438230097331,0.037027862558484,"2203/5166/229",3
"52","Liver epithelial cells 4-NML","GO:0006958","complement activation, classical pathway","3/46","108/18800",0.0023387237479464,0.0490128899022919,0.0382569616777984,"729/735/722",3
"53","Liver epithelial cells 4-NML","GO:0042445","hormone metabolic process","4/46","230/18800",0.00238101115015717,0.0490128899022919,0.0382569616777984,"2690/5046/1562/1576",4
