"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 2-FLC","GO:0009214","cyclic nucleotide catabolic process","4/46","13/18800",2.20654187802994e-08,2.23081383868827e-05,1.76523350242395e-05,"10846/5142/5144/27115",4
"2","Liver epithelial cells 2-FLC","GO:0046058","cAMP metabolic process","4/46","22/18800",2.2214156728465e-07,0.000112292562262391,8.88566269138601e-05,"10846/5142/5144/27115",4
"3","Liver epithelial cells 2-FLC","GO:0009187","cyclic nucleotide metabolic process","4/46","39/18800",2.42302285837616e-06,0.000751338978498843,0.000594531338080193,"10846/5142/5144/27115",4
"4","Liver epithelial cells 2-FLC","GO:0009154","purine ribonucleotide catabolic process","4/46","41/18800",2.97265669040096e-06,0.000751338978498843,0.000594531338080193,"10846/5142/5144/27115",4
"5","Liver epithelial cells 2-FLC","GO:0006195","purine nucleotide catabolic process","4/46","45/18800",4.34241354087439e-06,0.000799951346573224,0.000632998098178614,"10846/5142/5144/27115",4
"6","Liver epithelial cells 2-FLC","GO:0009261","ribonucleotide catabolic process","4/46","46/18800",4.74748573633961e-06,0.000799951346573224,0.000632998098178614,"10846/5142/5144/27115",4
"7","Liver epithelial cells 2-FLC","GO:0072523","purine-containing compound catabolic process","4/46","50/18800",6.65232423157452e-06,0.000960785685445977,0.000760265626465659,"10846/5142/5144/27115",4
"8","Liver epithelial cells 2-FLC","GO:0009166","nucleotide catabolic process","4/46","72/18800",2.85720649935535e-05,0.00361079471356032,0.00285720649935535,"10846/5142/5144/27115",4
"9","Liver epithelial cells 2-FLC","GO:1901292","nucleoside phosphate catabolic process","4/46","82/18800",4.77163350733749e-05,0.00505934303988648,0.00400343662899029,"10846/5142/5144/27115",4
"10","Liver epithelial cells 2-FLC","GO:0019935","cyclic-nucleotide-mediated signaling","4/46","83/18800",5.00429578623786e-05,0.00505934303988648,0.00400343662899029,"5139/10846/5144/27115",4
"11","Liver epithelial cells 2-FLC","GO:0019933","cAMP-mediated signaling","3/46","50/18800",0.000247903751854221,0.0227846084658743,0.0180293637712161,"5139/5144/27115",3
"12","Liver epithelial cells 2-FLC","GO:0043951","negative regulation of cAMP-mediated signaling","2/46","11/18800",0.00031764368579123,0.0267614805279111,0.0211762457194153,"5139/5144",2
"13","Liver epithelial cells 2-FLC","GO:0001976","nervous system process involved in regulation of systemic arterial blood pressure","2/46","14/18800",0.000523103267208695,0.037775528796285,0.0298916152690683,"6196/796",2
"14","Liver epithelial cells 2-FLC","GO:1901077","regulation of relaxation of muscle","2/46","14/18800",0.000523103267208695,0.037775528796285,0.0298916152690683,"5142/5144",2
"15","Liver epithelial cells 2-FLC","GO:0046434","organophosphate catabolic process","4/46","157/18800",0.000581392501598445,0.0380793528459172,0.0301320299473133,"10846/5142/5144/27115",4
"16","Liver epithelial cells 2-FLC","GO:0010763","positive regulation of fibroblast migration","2/46","15/18800",0.000602640598946266,0.0380793528459172,0.0301320299473133,"5063/9590",2
"17","Liver epithelial cells 2-FLC","GO:1901136","carbohydrate derivative catabolic process","4/46","169/18800",0.000766193653723189,0.0414049212043818,0.0327635380450103,"10846/5142/5144/27115",4
"18","Liver epithelial cells 2-FLC","GO:0055119","relaxation of cardiac muscle","2/46","17/18800",0.000778134028568995,0.0414049212043818,0.0327635380450103,"5142/5144",2
"19","Liver epithelial cells 2-FLC","GO:0086103","G protein-coupled receptor signaling pathway involved in heart process","2/46","17/18800",0.000778134028568995,0.0414049212043818,0.0327635380450103,"5142/5144",2
"20","Liver epithelial cells 2-FLC","GO:0019932","second-messenger-mediated signaling","5/46","303/18800",0.000839561136369814,0.042078684787961,0.0332966843030354,"5139/10846/55784/5144/27115",5
"21","Liver epithelial cells 2-FLC","GO:0043116","negative regulation of vascular permeability","2/46","18/18800",0.00087403796295468,0.042078684787961,0.0332966843030354,"5139/9590",2
"22","Liver epithelial cells 2-NML","GO:0006805","xenobiotic metabolic process","7/47","108/18800",8.82891231980491e-09,1.10979427859948e-05,8.53151737850622e-06,"8647/1576/1555/348158/2180/1577/6822",7
"23","Liver epithelial cells 2-NML","GO:0071466","cellular response to xenobiotic stimulus","7/47","168/18800",1.86903038752012e-07,8.61442042292219e-05,6.62231541116491e-05,"8647/1576/1555/348158/2180/1577/6822",7
"24","Liver epithelial cells 2-NML","GO:0009117","nucleotide metabolic process","10/47","487/18800",2.71900457796948e-07,8.61442042292219e-05,6.62231541116491e-05,"123876/348158/2180/51733/79071/6470/6822/55022/1806/5207",10
"25","Liver epithelial cells 2-NML","GO:0006753","nucleoside phosphate metabolic process","10/47","495/18800",3.15867922759294e-07,8.61442042292219e-05,6.62231541116491e-05,"123876/348158/2180/51733/79071/6470/6822/55022/1806/5207",10
"26","Liver epithelial cells 2-NML","GO:0009259","ribonucleotide metabolic process","9/47","384/18800",3.86770501765619e-07,8.61442042292219e-05,6.62231541116491e-05,"123876/348158/2180/51733/79071/6822/55022/1806/5207",9
"27","Liver epithelial cells 2-NML","GO:0042178","xenobiotic catabolic process","4/47","25/18800",4.17270028232971e-07,8.61442042292219e-05,6.62231541116491e-05,"1576/1555/2180/1577",4
"28","Liver epithelial cells 2-NML","GO:0019693","ribose phosphate metabolic process","9/47","394/18800",4.79721105492883e-07,8.61442042292219e-05,6.62231541116491e-05,"123876/348158/2180/51733/79071/6822/55022/1806/5207",9
"29","Liver epithelial cells 2-NML","GO:0072521","purine-containing compound metabolic process","9/47","416/18800",7.5489670421066e-07,0.0001186131446491,9.11835755875508e-05,"123876/348158/2180/79071/6470/6822/55022/1806/5207",9
"30","Liver epithelial cells 2-NML","GO:0046394","carboxylic acid biosynthetic process","8/47","316/18800",1.0369518717124e-06,0.000136661025354827,0.000105057841373136,"8647/1576/123876/348158/51733/79071/6470/1806",8
"31","Liver epithelial cells 2-NML","GO:0016053","organic acid biosynthetic process","8/47","318/18800",1.08719988349106e-06,0.000136661025354827,0.000105057841373136,"8647/1576/123876/348158/51733/79071/6470/1806",8
"32","Liver epithelial cells 2-NML","GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","3/47","13/18800",4.11529901774584e-06,0.000470266442300592,0.000361516219932122,"51733/6470/1806",3
