"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Endothelial cells-FLC","GO:0002181","cytoplasmic translation","16/93","146/18800",1.72799833265772e-17,3.07929302879605e-14,2.82300359187871e-14,"6176/6222/6137/6187/6170/6171/6234/6167/6208/6206/6228/6164/6154/6168/6128/6229",16
"2","Endothelial cells-FLC","GO:0031589","cell-substrate adhesion","12/93","364/18800",2.35943059792047e-07,0.000210225266274714,0.000192728225682767,"26033/3655/7074/10580/1012/1896/2244/59277/3680/3232/340485/10551",12
"3","Endothelial cells-FLC","GO:0007160","cell-matrix adhesion","9/93","235/18800",2.47098683919164e-06,0.00146776618247983,0.0013456040612019,"3655/7074/10580/1012/1896/2244/3680/3232/340485",9
"4","Endothelial cells-NML","GO:0001667","ameboidal-type cell migration","13/94","480/18800",7.63480373982786e-07,0.000454579159397072,0.000369947490231431,"6781/168667/6678/7114/7424/9590/3673/9124/10769/161198/28984/3690/5581",13
"5","Endothelial cells-NML","GO:0007596","blood coagulation","9/94","221/18800",1.63042271153747e-06,0.000454579159397072,0.000369947490231431,"953/3673/947/2266/5265/9060/114897/3690/9002",9
"6","Endothelial cells-NML","GO:0002693","positive regulation of cellular extravasation","4/94","18/18800",1.6996172392812e-06,0.000454579159397072,0.000369947490231431,"83483/3554/9750/10894",4
"7","Endothelial cells-NML","GO:0010631","epithelial cell migration","11/94","358/18800",1.72405159179545e-06,0.000454579159397072,0.000369947490231431,"6781/168667/6678/7114/7424/3673/10769/161198/28984/3690/5581",11
"8","Endothelial cells-NML","GO:0090132","epithelium migration","11/94","361/18800",1.86923334202461e-06,0.000454579159397072,0.000369947490231431,"6781/168667/6678/7114/7424/3673/10769/161198/28984/3690/5581",11
"9","Endothelial cells-NML","GO:0010632","regulation of epithelial cell migration","10/94","290/18800",1.88567213891026e-06,0.000454579159397072,0.000369947490231431,"6781/168667/6678/7114/7424/3673/10769/28984/3690/5581",10
"10","Endothelial cells-NML","GO:0050817","coagulation","9/94","226/18800",1.96104144410649e-06,0.000454579159397072,0.000369947490231431,"953/3673/947/2266/5265/9060/114897/3690/9002",9
"11","Endothelial cells-NML","GO:0031589","cell-substrate adhesion","11/94","364/18800",2.0250568947874e-06,0.000454579159397072,0.000369947490231431,"3912/10395/10085/3673/947/395/2266/10894/6480/3690/5581",11
"12","Endothelial cells-NML","GO:0007599","hemostasis","9/94","227/18800",2.03368249662228e-06,0.000454579159397072,0.000369947490231431,"953/3673/947/2266/5265/9060/114897/3690/9002",9
"13","Endothelial cells-NML","GO:0090130","tissue migration","11/94","366/18800",2.13517688772697e-06,0.000454579159397072,0.000369947490231431,"6781/168667/6678/7114/7424/3673/10769/161198/28984/3690/5581",11
