"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 3-FLC","GO:0009150","purine ribonucleotide metabolic process","11/94","366/18800",2.13517688772697e-06,0.0013854794109545,0.00119772664033587,"570/55022/514/79071/31/2180/10157/123876/2597/5144/10165",11
"2","Liver epithelial cells 3-FLC","GO:0009259","ribonucleotide metabolic process","11/94","384/18800",3.38834417063959e-06,0.0013854794109545,0.00119772664033587,"570/55022/514/79071/31/2180/10157/123876/2597/5144/10165",11
"3","Liver epithelial cells 3-FLC","GO:0046394","carboxylic acid biosynthetic process","10/94","316/18800",4.05405622889322e-06,0.0013854794109545,0.00119772664033587,"8647/570/4942/79071/31/10157/123876/341/335/25902",10
"4","Liver epithelial cells 3-FLC","GO:0016053","organic acid biosynthetic process","10/94","318/18800",4.28684910394453e-06,0.0013854794109545,0.00119772664033587,"8647/570/4942/79071/31/10157/123876/341/335/25902",10
"5","Liver epithelial cells 3-FLC","GO:0006163","purine nucleotide metabolic process","11/94","394/18800",4.33187934639241e-06,0.0013854794109545,0.00119772664033587,"570/55022/514/79071/31/2180/10157/123876/2597/5144/10165",11
"6","Liver epithelial cells 3-FLC","GO:0019693","ribose phosphate metabolic process","11/94","394/18800",4.33187934639241e-06,0.0013854794109545,0.00119772664033587,"570/55022/514/79071/31/2180/10157/123876/2597/5144/10165",11
"7","Liver epithelial cells 3-FLC","GO:0006637","acyl-CoA metabolic process","6/94","93/18800",7.14298021563789e-06,0.00154638463235163,0.00133682684544371,"570/79071/31/2180/10157/123876",6
"8","Liver epithelial cells 3-FLC","GO:0035383","thioester metabolic process","6/94","93/18800",7.14298021563789e-06,0.00154638463235163,0.00133682684544371,"570/79071/31/2180/10157/123876",6
"9","Liver epithelial cells 3-FLC","GO:0072521","purine-containing compound metabolic process","11/94","416/18800",7.25245528460898e-06,0.00154638463235163,0.00133682684544371,"570/55022/514/79071/31/2180/10157/123876/2597/5144/10165",11
"10","Liver epithelial cells 3-FLC","GO:0009117","nucleotide metabolic process","11/94","487/18800",3.13170172804318e-05,0.00494708299499562,0.00427668072741455,"570/55022/514/79071/31/2180/10157/123876/2597/5144/10165",11
"11","Liver epithelial cells 3-FLC","GO:0006753","nucleoside phosphate metabolic process","11/94","495/18800",3.6326218178761e-05,0.00494708299499562,0.00427668072741455,"570/55022/514/79071/31/2180/10157/123876/2597/5144/10165",11
"12","Liver epithelial cells 3-FLC","GO:0035337","fatty-acyl-CoA metabolic process","4/94","38/18800",3.79778863421784e-05,0.00494708299499562,0.00427668072741455,"79071/31/2180/123876",4
"13","Liver epithelial cells 3-FLC","GO:0033865","nucleoside bisphosphate metabolic process","6/94","125/18800",3.8669226120341e-05,0.00494708299499562,0.00427668072741455,"570/79071/31/2180/10157/123876",6
"14","Liver epithelial cells 3-FLC","GO:0033875","ribonucleoside bisphosphate metabolic process","6/94","125/18800",3.8669226120341e-05,0.00494708299499562,0.00427668072741455,"570/79071/31/2180/10157/123876",6
"15","Liver epithelial cells 3-FLC","GO:0034032","purine nucleoside bisphosphate metabolic process","6/94","125/18800",3.8669226120341e-05,0.00494708299499562,0.00427668072741455,"570/79071/31/2180/10157/123876",6
"16","Liver epithelial cells 3-FLC","GO:0046034","ATP metabolic process","8/94","273/18800",6.7546040167112e-05,0.00810130319254299,0.00700345784890582,"55022/514/481/1327/2597/27089/10165/1329",8
"17","Liver epithelial cells 3-FLC","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","4/94","48/18800",9.6359130632917e-05,0.010272953982476,0.00888081812148989,"148/5345/1535/5144",4
"18","Liver epithelial cells 3-FLC","GO:0006953","acute-phase response","4/94","48/18800",9.6359130632917e-05,0.010272953982476,0.00888081812148989,"5345/6289/57817/5359",4
"19","Liver epithelial cells 3-FLC","GO:0072330","monocarboxylic acid biosynthetic process","7/94","215/18800",0.000102300485498149,0.0103323490353131,0.00893216427396585,"8647/570/79071/31/123876/341/335",7
"20","Liver epithelial cells 3-FLC","GO:0006631","fatty acid metabolic process","9/94","395/18800",0.000160515081306352,0.0154014220513444,0.0133143035862532,"8647/570/79071/31/2180/123876/341/1555/335",9
"21","Liver epithelial cells 3-FLC","GO:0009152","purine ribonucleotide biosynthetic process","6/94","170/18800",0.000211175060144791,0.0192973781151359,0.0166823004906361,"55022/514/79071/31/2180/10165",6
"22","Liver epithelial cells 3-FLC","GO:0055088","lipid homeostasis","6/94","173/18800",0.000232115189524911,0.020246774940832,0.0175030401287684,"8647/5244/100133941/31/123876/335",6
"23","Liver epithelial cells 3-FLC","GO:0046949","fatty-acyl-CoA biosynthetic process","3/94","25/18800",0.000257064211659397,0.0214480966162775,0.0185415651064169,"79071/31/2180",3
"24","Liver epithelial cells 3-FLC","GO:0006790","sulfur compound metabolic process","8/94","339/18800",0.000298007849141797,0.0238282109376295,0.0205991390459418,"570/2690/79071/3141/31/2180/10157/123876",8
"25","Liver epithelial cells 3-FLC","GO:0009260","ribonucleotide biosynthetic process","6/94","184/18800",0.000323272119238831,0.0248143678727726,0.0214516572598062,"55022/514/79071/31/2180/10165",6
"26","Liver epithelial cells 3-FLC","GO:0010876","lipid localization","9/94","446/18800",0.000393008506904446,0.027799206028499,0.0240320060891991,"550/8647/5244/2180/51454/341/28234/335/5359",9
"27","Liver epithelial cells 3-FLC","GO:0046390","ribose phosphate biosynthetic process","6/94","191/18800",0.000394510957046964,0.027799206028499,0.0240320060891991,"55022/514/79071/31/2180/10165",6
"28","Liver epithelial cells 3-FLC","GO:0006164","purine nucleotide biosynthetic process","6/94","192/18800",0.000405616346429376,0.027799206028499,0.0240320060891991,"55022/514/79071/31/2180/10165",6
"29","Liver epithelial cells 3-FLC","GO:1901568","fatty acid derivative metabolic process","4/94","74/18800",0.000516045390731724,0.0337152394125917,0.0291463302236606,"79071/31/2180/123876",4
"30","Liver epithelial cells 3-FLC","GO:0072522","purine-containing compound biosynthetic process","6/94","202/18800",0.000530657153579122,0.0337152394125917,0.0291463302236606,"55022/514/79071/31/2180/10165",6
