"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Lymphocytes-FLC","GO:0002181","cytoplasmic translation","20/96","146/18800",2.18312193625047e-23,3.98638065559336e-20,3.34821964328099e-20,"6176/6137/6234/6222/6128/6171/6223/6158/6209/6206/6167/6130/6142/6159/6134/6217/6157/6210/6165/6202",20
"2","Lymphocytes-FLC","GO:0042730","fibrinolysis","6/96","24/18800",1.89114144736693e-09,1.72661214144601e-06,1.45020688884927e-06,"5054/2243/2244/5340/2266/3273",6
"3","Lymphocytes-FLC","GO:0030195","negative regulation of blood coagulation","7/96","48/18800",4.49984191629389e-09,2.3866180846876e-06,2.00455557121683e-06,"5054/2243/2244/5340/2266/3273/7448",7
"4","Lymphocytes-FLC","GO:1900047","negative regulation of hemostasis","7/96","49/18800",5.22807904641314e-09,2.3866180846876e-06,2.00455557121683e-06,"5054/2243/2244/5340/2266/3273/7448",7
"5","Lymphocytes-FLC","GO:0050819","negative regulation of coagulation","7/96","52/18800",8.04167562317124e-09,2.93681993758214e-06,2.46667818588642e-06,"5054/2243/2244/5340/2266/3273/7448",7
"6","Lymphocytes-FLC","GO:0030193","regulation of blood coagulation","7/96","66/18800",4.41712545208922e-08,1.34427851258582e-05,1.12907926029719e-05,"5054/2243/2244/5340/2266/3273/7448",7
"7","Lymphocytes-FLC","GO:1900046","regulation of hemostasis","7/96","68/18800",5.45305678140409e-08,1.42246881183484e-05,1.19475244067756e-05,"5054/2243/2244/5340/2266/3273/7448",7
"8","Lymphocytes-FLC","GO:0050818","regulation of coagulation","7/96","71/18800",7.38805423634947e-08,1.68632337944677e-05,1.41636776610015e-05,"5054/2243/2244/5340/2266/3273/7448",7
"9","Lymphocytes-FLC","GO:0061045","negative regulation of wound healing","7/96","76/18800",1.18959019531556e-07,2.41354632960691e-05,2.02717299950266e-05,"5054/2243/2244/5340/2266/3273/7448",7
"10","Lymphocytes-FLC","GO:0061041","regulation of wound healing","8/96","133/18800",3.99200279319696e-07,7.28939710037765e-05,6.12247165230313e-05,"5054/2243/2244/5340/2266/5581/3273/7448",8
"11","Lymphocytes-FLC","GO:1903035","negative regulation of response to wounding","7/96","92/18800",4.46101522030369e-07,7.40528526570412e-05,6.21980782390667e-05,"5054/2243/2244/5340/2266/3273/7448",7
"12","Lymphocytes-FLC","GO:0006826","iron ion transport","6/96","59/18800",5.48312245661132e-07,8.34348467147689e-05,7.00781528007253e-05,"1356/2512/23516/57817/2495/3273",6
"13","Lymphocytes-FLC","GO:0010817","regulation of hormone levels","13/96","496/18800",1.40700310222954e-06,0.000197629820359318,0.000165992187850076,"2690/7276/5122/23516/185/25924/5046/2243/10720/2244/6690/2266/5581",13
"14","Lymphocytes-FLC","GO:1903034","regulation of response to wounding","8/96","166/18800",2.13964520104167e-06,0.000279070866935864,0.00023439571864043,"5054/2243/2244/5340/2266/5581/3273/7448",8
"15","Lymphocytes-FLC","GO:1904036","negative regulation of epithelial cell apoptotic process","5/96","52/18800",6.71812675994502e-06,0.00079894377435586,0.00067104460669654,"5054/2243/10413/2244/2266",5
"16","Lymphocytes-FLC","GO:0090277","positive regulation of peptide hormone secretion","6/96","91/18800",7.11388952656735e-06,0.00079894377435586,0.00067104460669654,"25924/2243/2244/6690/2266/5581",6
"17","Lymphocytes-FLC","GO:0031639","plasminogen activation","4/96","25/18800",7.43814028699322e-06,0.00079894377435586,0.00067104460669654,"5054/2243/2244/2266",4
"18","Lymphocytes-FLC","GO:0002793","positive regulation of peptide secretion","6/96","93/18800",8.06864730295279e-06,0.000818519443066211,0.000687486498269135,"25924/2243/2244/6690/2266/5581",6
"19","Lymphocytes-FLC","GO:0090303","positive regulation of wound healing","5/96","58/18800",1.15616000601431e-05,0.00103288415372738,0.000867534566196338,"5054/5340/5581/3273/7448",5
"20","Lymphocytes-FLC","GO:0032102","negative regulation of response to external stimulus","11/96","429/18800",1.18787334218373e-05,0.00103288415372738,0.000867534566196338,"6288/6223/5054/57817/313/2243/2244/5340/2266/3273/7448",11
"21","Lymphocytes-FLC","GO:0042060","wound healing","11/96","429/18800",1.18787334218373e-05,0.00103288415372738,0.000867534566196338,"6288/5054/3084/2243/10413/2244/5340/2266/5581/3273/7448",11
"22","Lymphocytes-FLC","GO:0000041","transition metal ion transport","6/96","101/18800",1.2982684979653e-05,0.0010775628533112,0.000905060861978677,"1356/2512/23516/57817/2495/3273",6
"23","Lymphocytes-FLC","GO:0051918","negative regulation of fibrinolysis","3/96","10/18800",1.50870721579405e-05,0.00119778233740866,0.00100603497181324,"5054/5340/3273",3
"24","Lymphocytes-FLC","GO:0042255","ribosome assembly","5/96","62/18800",1.606675823608e-05,0.00122241252246176,0.00102672222587582,"6234/6128/6223/6209/6134",5
"25","Lymphocytes-FLC","GO:0007596","blood coagulation","8/96","221/18800",1.75334724403583e-05,0.00126921365565766,0.00106603118481191,"6288/5054/2243/2244/5340/2266/3273/7448",8
"26","Lymphocytes-FLC","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/96","31/18800",1.80720454803391e-05,0.00126921365565766,0.00106603118481191,"5054/2243/2244/2266",4
"27","Lymphocytes-FLC","GO:0050817","coagulation","8/96","226/18800",2.05969658854639e-05,0.00137484831580051,0.00115475528686306,"6288/5054/2243/2244/5340/2266/3273/7448",8
"28","Lymphocytes-FLC","GO:0007599","hemostasis","8/96","227/18800",2.12606831926067e-05,0.00137484831580051,0.00115475528686306,"6288/5054/2243/2244/5340/2266/3273/7448",8
"29","Lymphocytes-FLC","GO:0006879","cellular iron ion homeostasis","5/96","66/18800",2.18349403933269e-05,0.00137484831580051,0.00115475528686306,"1356/2512/23516/57817/2495",5
"30","Lymphocytes-FLC","GO:0042254","ribosome biogenesis","9/96","304/18800",2.54081292702073e-05,0.00149972555921632,0.00125964151713736,"6234/6128/6223/6209/6130/6134/6217/6165/6202",9
"31","Lymphocytes-FLC","GO:0050878","regulation of body fluid levels","10/96","382/18800",2.54608391761806e-05,0.00149972555921632,0.00125964151713736,"6288/5054/2243/2244/6690/5340/2266/5581/3273/7448",10
"32","Lymphocytes-FLC","GO:2000352","negative regulation of endothelial cell apoptotic process","4/96","34/18800",2.63256185090321e-05,0.00150220560617164,0.00126172454498881,"5054/2243/2244/2266",4
"33","Lymphocytes-FLC","GO:1903036","positive regulation of response to wounding","5/96","72/18800",3.33690639561668e-05,0.0018464215389079,0.00155083656089745,"5054/5340/5581/3273/7448",5
"34","Lymphocytes-FLC","GO:0046887","positive regulation of hormone secretion","6/96","122/18800",3.79962544826937e-05,0.00198828805704568,0.00166999233245838,"25924/2243/2244/6690/2266/5581",6
"35","Lymphocytes-FLC","GO:0042274","ribosomal small subunit biogenesis","5/96","74/18800",3.81106692204812e-05,0.00198828805704568,0.00166999233245838,"6234/6223/6209/6217/6202",5
"36","Lymphocytes-FLC","GO:0051917","regulation of fibrinolysis","3/96","14/18800",4.5089803561367e-05,0.002287055036196,0.00192093110493894,"5054/5340/3273",3
"37","Lymphocytes-FLC","GO:0050714","positive regulation of protein secretion","6/96","128/18800",4.97461240085303e-05,0.00245503844431287,0.00206202283585857,"5122/25924/2243/2244/2266/5581",6
"38","Lymphocytes-FLC","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","5/96","79/18800",5.22585960553934e-05,0.00251116306308285,0.00210916272722183,"5063/2243/5789/2244/2266",5
"39","Lymphocytes-FLC","GO:0034116","positive regulation of heterotypic cell-cell adhesion","3/96","15/18800",5.6153587485437e-05,0.0025634112687102,0.00215304676227057,"2243/2244/2266",3
"40","Lymphocytes-FLC","GO:0072378","blood coagulation, fibrin clot formation","3/96","15/18800",5.6153587485437e-05,0.0025634112687102,0.00215304676227057,"2243/2244/2266",3
"41","Lymphocytes-FLC","GO:0071354","cellular response to interleukin-6","4/96","42/18800",6.1582374808864e-05,0.00274266869270697,0.0023036077046602,"55022/57817/10413/2266",4
"42","Lymphocytes-FLC","GO:0055072","iron ion homeostasis","5/96","85/18800",7.42456566823777e-05,0.0032279183119529,0.00271117598461715,"1356/2512/23516/57817/2495",5
"43","Lymphocytes-FLC","GO:0072376","protein activation cascade","3/96","17/18800",8.33017908154159e-05,0.00353742023323138,0.00297113119260859,"2243/2244/2266",3
"44","Lymphocytes-FLC","GO:0070741","response to interleukin-6","4/96","46/18800",8.8390915273924e-05,0.00366822298386784,0.00308099434339969,"55022/57817/10413/2266",4
"45","Lymphocytes-FLC","GO:0000028","ribosomal small subunit assembly","3/96","19/18800",0.000117828369998423,0.00461213828159534,0.0038738026611428,"6234/6223/6209",3
"46","Lymphocytes-FLC","GO:0009914","hormone transport","8/96","290/18800",0.000119287498995557,0.00461213828159534,0.0038738026611428,"7276/185/25924/2243/2244/6690/2266/5581",8
"47","Lymphocytes-FLC","GO:1904035","regulation of epithelial cell apoptotic process","5/96","94/18800",0.000119832885907338,0.00461213828159534,0.0038738026611428,"5054/2243/10413/2244/2266",5
"48","Lymphocytes-FLC","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/96","50/18800",0.000122812411283091,0.00461213828159534,0.0038738026611428,"5054/2243/2244/2266",4
"49","Lymphocytes-FLC","GO:0010810","regulation of cell-substrate adhesion","7/96","217/18800",0.000123764937457925,0.00461213828159534,0.0038738026611428,"5054/2243/2244/5340/2266/5581/3273",7
"50","Lymphocytes-FLC","GO:0071375","cellular response to peptide hormone stimulus","8/96","294/18800",0.000131083181582034,0.00466141511508842,0.00391519099710834,"2690/55022/197/23516/185/6690/9734/1373",8
"51","Lymphocytes-FLC","GO:0010769","regulation of cell morphogenesis involved in differentiation","5/96","96/18800",0.000132372903566731,0.00466141511508842,0.00391519099710834,"5063/2243/5789/2244/2266",5
"52","Lymphocytes-FLC","GO:0030490","maturation of SSU-rRNA","4/96","51/18800",0.000132745665928038,0.00466141511508842,0.00391519099710834,"6234/6223/6217/6202",4
"53","Lymphocytes-FLC","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/96","97/18800",0.000139007837160052,0.00478921340857083,0.00402253066022234,"5054/2243/10413/2244/2266",5
"54","Lymphocytes-FLC","GO:0006364","rRNA processing","7/96","226/18800",0.000159112530636828,0.00538036075820088,0.00451904399878865,"6234/6223/6209/6130/6217/6165/6202",7
"55","Lymphocytes-FLC","GO:0046883","regulation of hormone secretion","7/96","231/18800",0.000182034725571839,0.00603443080583889,0.00506840703528407,"185/25924/2243/2244/6690/2266/5581",7
"56","Lymphocytes-FLC","GO:0050727","regulation of inflammatory response","9/96","394/18800",0.000185064690650043,0.00603443080583889,0.00506840703528407,"6288/197/6223/5054/7114/57817/185/313/5320",9
"57","Lymphocytes-FLC","GO:0030194","positive regulation of blood coagulation","3/96","23/18800",0.000212182743770107,0.00668009810558991,0.00561071248045455,"5054/5340/3273",3
"58","Lymphocytes-FLC","GO:1900048","positive regulation of hemostasis","3/96","23/18800",0.000212182743770107,0.00668009810558991,0.00561071248045455,"5054/5340/3273",3
"59","Lymphocytes-FLC","GO:0043434","response to peptide hormone","9/96","404/18800",0.000222925836996249,0.00689936573483307,0.00579487858168663,"2690/55022/197/5122/23516/185/6690/9734/1373",9
"60","Lymphocytes-FLC","GO:2000351","regulation of endothelial cell apoptotic process","4/96","59/18800",0.000234336422249546,0.00700252123165284,0.00588152039806202,"5054/2243/2244/2266",4
"61","Lymphocytes-FLC","GO:0060284","regulation of cell development","10/96","500/18800",0.000235944530620688,0.00700252123165284,0.00588152039806202,"5063/5047/6223/2243/5789/10413/2244/2266/5139/9734",10
"62","Lymphocytes-FLC","GO:0019835","cytolysis","3/96","24/18800",0.000241598487181889,0.00700252123165284,0.00588152039806202,"735/729/5320",3
"63","Lymphocytes-FLC","GO:0050820","positive regulation of coagulation","3/96","24/18800",0.000241598487181889,0.00700252123165284,0.00588152039806202,"5054/5340/3273",3
"64","Lymphocytes-FLC","GO:0034113","heterotypic cell-cell adhesion","4/96","61/18800",0.000266608325024323,0.00760666877335023,0.00638895278882301,"914/2243/2244/2266",4
"65","Lymphocytes-FLC","GO:0034114","regulation of heterotypic cell-cell adhesion","3/96","25/18800",0.000273529443576647,0.00768407329186089,0.00645396598042389,"2243/2244/2266",3
"66","Lymphocytes-FLC","GO:0090276","regulation of peptide hormone secretion","6/96","177/18800",0.000294335269962055,0.00814327580228352,0.00683965691123946,"25924/2243/2244/6690/2266/5581",6
"67","Lymphocytes-FLC","GO:0070542","response to fatty acid","4/96","63/18800",0.000301955213025952,0.00816801741955178,0.00686043775885568,"55022/5122/2180/1373",4
"68","Lymphocytes-FLC","GO:0046916","cellular transition metal ion homeostasis","5/96","115/18800",0.000307979518894012,0.00816801741955178,0.00686043775885568,"1356/2512/23516/57817/2495",5
"69","Lymphocytes-FLC","GO:0050708","regulation of protein secretion","7/96","252/18800",0.000309305070298985,0.00816801741955178,0.00686043775885568,"6288/5122/25924/2243/2244/2266/5581",7
"70","Lymphocytes-FLC","GO:0019229","regulation of vasoconstriction","4/96","64/18800",0.00032083362850474,0.00816801741955178,0.00686043775885568,"185/2243/2244/2266",4
"71","Lymphocytes-FLC","GO:0031638","zymogen activation","4/96","64/18800",0.00032083362850474,0.00816801741955178,0.00686043775885568,"5054/2243/2244/2266",4
"72","Lymphocytes-FLC","GO:0002791","regulation of peptide secretion","6/96","180/18800",0.000322068594856368,0.00816801741955178,0.00686043775885568,"25924/2243/2244/6690/2266/5581",6
"73","Lymphocytes-FLC","GO:0072577","endothelial cell apoptotic process","4/96","65/18800",0.000340543232356656,0.00851824578470211,0.00715459970502737,"5054/2243/2244/2266",4
"74","Lymphocytes-FLC","GO:1904019","epithelial cell apoptotic process","5/96","118/18800",0.000346901207512869,0.00856002168808782,0.00718968789966216,"5054/2243/10413/2244/2266",5
"75","Lymphocytes-FLC","GO:0090087","regulation of peptide transport","6/96","183/18800",0.000351812012491726,0.00856544979746522,0.0071942470484273,"25924/2243/2244/6690/2266/5581",6
"76","Lymphocytes-FLC","GO:0014072","response to isoquinoline alkaloid","3/96","28/18800",0.000385300720285636,0.00913713136677366,0.00767441079229217,"2690/5122/5581",3
"77","Lymphocytes-FLC","GO:0043278","response to morphine","3/96","28/18800",0.000385300720285636,0.00913713136677366,0.00767441079229217,"2690/5122/5581",3
"78","Lymphocytes-FLC","GO:0010811","positive regulation of cell-substrate adhesion","5/96","122/18800",0.000404456199231813,0.00945938647698919,0.00794507759092249,"2243/2244/2266/5581/3273",5
"79","Lymphocytes-FLC","GO:0016072","rRNA metabolic process","7/96","264/18800",0.000409250564995699,0.00945938647698919,0.00794507759092249,"6234/6223/6209/6130/6217/6165/6202",7
"80","Lymphocytes-FLC","GO:0022613","ribonucleoprotein complex biogenesis","9/96","448/18800",0.000474625605055815,0.010833329435399,0.00909907245482002,"6234/6128/6223/6209/6130/6134/6217/6165/6202",9
"81","Lymphocytes-FLC","GO:0042273","ribosomal large subunit biogenesis","4/96","72/18800",0.000503561868994516,0.0113519008985677,0.00953462824074087,"6128/6130/6134/6165",4
"82","Lymphocytes-FLC","GO:1903532","positive regulation of secretion by cell","7/96","274/18800",0.000510966199283951,0.0113783448767377,0.00955683892627363,"5122/25924/2243/2244/6690/2266/5581",7
