"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"16","Endothelial cells","Liver epithelial cells 5","TGFB1","TGFbR1_R2",2.08618794046757e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"17","Neutrophils and macrophages","Liver epithelial cells 5","TGFB1","TGFbR1_R2",4.99046519230801e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"18","Lymphocytes","Liver epithelial cells 5","TGFB1","TGFbR1_R2",4.94321617031558e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"19","Cholangiocyte cells","Liver epithelial cells 5","TGFB1","TGFbR1_R2",2.56082260323473e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"20","Endothelial cells","Liver epithelial cells 6","TGFB1","TGFbR1_R2",7.79774046465292e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"21","Stellate cells","Liver epithelial cells 6","TGFB1","TGFbR1_R2",3.38318226023031e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"22","Neutrophils and macrophages","Liver epithelial cells 6","TGFB1","TGFbR1_R2",1.86598555173774e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"23","Lymphocytes","Liver epithelial cells 6","TGFB1","TGFbR1_R2",1.84770548255869e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"24","Cholangiocyte cells","Liver epithelial cells 6","TGFB1","TGFbR1_R2",9.57539033716398e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"25","Endothelial cells","Endothelial cells","TGFB1","TGFbR1_R2",4.17969717502302e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"26","Stellate cells","Endothelial cells","TGFB1","TGFbR1_R2",1.81349153574136e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"27","Neutrophils and macrophages","Endothelial cells","TGFB1","TGFbR1_R2",1.0002221009135e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"28","Lymphocytes","Endothelial cells","TGFB1","TGFbR1_R2",9.90397217230349e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"29","Cholangiocyte cells","Endothelial cells","TGFB1","TGFbR1_R2",5.13269472876616e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"30","Endothelial cells","Stellate cells","TGFB1","TGFbR1_R2",2.74288235919e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"31","Stellate cells","Stellate cells","TGFB1","TGFbR1_R2",1.18998754162466e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"32","Neutrophils and macrophages","Stellate cells","TGFB1","TGFbR1_R2",6.56339107524333e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"33","Lymphocytes","Stellate cells","TGFB1","TGFbR1_R2",6.49935423442889e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"34","Cholangiocyte cells","Stellate cells","TGFB1","TGFbR1_R2",3.36802503918099e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"35","Endothelial cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",1.74709705164696e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"36","Stellate cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",7.58140598053412e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"37","Neutrophils and macrophages","Neutrophils and macrophages","TGFB1","TGFbR1_R2",4.18140283029291e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"38","Lymphocytes","Neutrophils and macrophages","TGFB1","TGFbR1_R2",4.13984768751066e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"39","Cholangiocyte cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",2.14572677965834e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"40","Endothelial cells","Lymphocytes","TGFB1","TGFbR1_R2",1.34681491173145e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"41","Stellate cells","Lymphocytes","TGFB1","TGFbR1_R2",5.84542761523739e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"42","Neutrophils and macrophages","Lymphocytes","TGFB1","TGFbR1_R2",3.22387339280752e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"43","Lymphocytes","Lymphocytes","TGFB1","TGFbR1_R2",3.19138051089985e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"44","Cholangiocyte cells","Lymphocytes","TGFB1","TGFbR1_R2",1.65437732244632e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"45","Endothelial cells","Cholangiocyte cells","TGFB1","TGFbR1_R2",6.7467604334743e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"46","Stellate cells","Cholangiocyte cells","TGFB1","TGFbR1_R2",2.92684385890646e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"47","Neutrophils and macrophages","Cholangiocyte cells","TGFB1","TGFbR1_R2",1.61432043865635e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"48","Lymphocytes","Cholangiocyte cells","TGFB1","TGFbR1_R2",1.59866309013704e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"49","Cholangiocyte cells","Cholangiocyte cells","TGFB1","TGFbR1_R2",8.28390414439543e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"50","Endothelial cells","Unknown","TGFB1","TGFbR1_R2",6.80681703269056e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"51","Stellate cells","Unknown","TGFB1","TGFbR1_R2",2.95296905876599e-07,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"52","Neutrophils and macrophages","Unknown","TGFB1","TGFbR1_R2",1.62872444257986e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"53","Lymphocytes","Unknown","TGFB1","TGFbR1_R2",1.61289539477414e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"54","Cholangiocyte cells","Unknown","TGFB1","TGFbR1_R2",8.35782967268991e-08,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"55","Liver epithelial cells 2","Liver epithelial cells 1","TGFB2","TGFbR1_R2",1.80793818100001e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"56","Stellate cells","Liver epithelial cells 1","TGFB2","TGFbR1_R2",1.24685071394496e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"57","Cholangiocyte cells","Liver epithelial cells 1","TGFB2","TGFbR1_R2",1.61013789401151e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"58","Liver epithelial cells 2","Liver epithelial cells 2","TGFB2","TGFbR1_R2",7.35726215882529e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"59","Stellate cells","Liver epithelial cells 2","TGFB2","TGFbR1_R2",5.07381013027009e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"60","Cholangiocyte cells","Liver epithelial cells 2","TGFB2","TGFbR1_R2",6.54644076793524e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"61","Liver epithelial cells 2","Liver epithelial cells 3","TGFB2","TGFbR1_R2",1.65853263627535e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"62","Stellate cells","Liver epithelial cells 3","TGFB2","TGFbR1_R2",1.14381134828173e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"63","Cholangiocyte cells","Liver epithelial cells 3","TGFB2","TGFbR1_R2",1.47702653810055e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"64","Liver epithelial cells 2","Liver epithelial cells 4","TGFB2","TGFbR1_R2",4.82043761609372e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"65","Stellate cells","Liver epithelial cells 4","TGFB2","TGFbR1_R2",3.32438691520065e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"66","Cholangiocyte cells","Liver epithelial cells 4","TGFB2","TGFbR1_R2",4.29131954294086e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"67","Liver epithelial cells 2","Liver epithelial cells 5","TGFB2","TGFbR1_R2",2.4381260047029e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"68","Stellate cells","Liver epithelial cells 5","TGFB2","TGFbR1_R2",1.68145413891632e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"69","Cholangiocyte cells","Liver epithelial cells 5","TGFB2","TGFbR1_R2",2.17107603254395e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"70","Liver epithelial cells 2","Liver epithelial cells 6","TGFB2","TGFbR1_R2",9.12165259686132e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"71","Stellate cells","Liver epithelial cells 6","TGFB2","TGFbR1_R2",6.29065536341839e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"72","Cholangiocyte cells","Liver epithelial cells 6","TGFB2","TGFbR1_R2",8.11886309075271e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"73","Liver epithelial cells 2","Endothelial cells","TGFB2","TGFbR1_R2",4.88969397834802e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"74","Stellate cells","Endothelial cells","TGFB2","TGFbR1_R2",3.37212390530122e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"75","Cholangiocyte cells","Endothelial cells","TGFB2","TGFbR1_R2",4.35198726346201e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"76","Liver epithelial cells 2","Stellate cells","TGFB2","TGFbR1_R2",3.20821320685081e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"77","Stellate cells","Stellate cells","TGFB2","TGFbR1_R2",2.21251578032274e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"78","Cholangiocyte cells","Stellate cells","TGFB2","TGFbR1_R2",2.85567519770008e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"79","Liver epithelial cells 2","Neutrophils and macrophages","TGFB2","TGFbR1_R2",2.0445378461769e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"80","Stellate cells","Neutrophils and macrophages","TGFB2","TGFbR1_R2",1.40998569881689e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"81","Cholangiocyte cells","Neutrophils and macrophages","TGFB2","TGFbR1_R2",1.81941502780056e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"82","Liver epithelial cells 2","Lymphocytes","TGFB2","TGFbR1_R2",1.57673392093612e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"83","Stellate cells","Lymphocytes","TGFB2","TGFbR1_R2",1.08736454530524e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"84","Cholangiocyte cells","Lymphocytes","TGFB2","TGFbR1_R2",1.40284743145962e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"85","Liver epithelial cells 2","Cholangiocyte cells","TGFB2","TGFbR1_R2",7.89006892978389e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"86","Stellate cells","Cholangiocyte cells","TGFB2","TGFbR1_R2",5.4413303747253e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"87","Cholangiocyte cells","Cholangiocyte cells","TGFB2","TGFbR1_R2",7.02361965400788e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"88","Liver epithelial cells 2","Unknown","TGFB2","TGFbR1_R2",7.96074335565096e-08,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"89","Stellate cells","Unknown","TGFB2","TGFbR1_R2",5.49006556857067e-08,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"90","Cholangiocyte cells","Unknown","TGFB2","TGFbR1_R2",7.0863405463036e-08,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"91","Stellate cells","Liver epithelial cells 1","TGFB3","TGFbR1_R2",9.61381414669869e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"92","Stellate cells","Liver epithelial cells 2","TGFB3","TGFbR1_R2",3.90617404698064e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"93","Stellate cells","Liver epithelial cells 3","TGFB3","TGFbR1_R2",8.81880588514933e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"94","Stellate cells","Liver epithelial cells 4","TGFB3","TGFbR1_R2",2.5615041352935e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"95","Stellate cells","Liver epithelial cells 5","TGFB3","TGFbR1_R2",1.2961737343599e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"96","Stellate cells","Liver epithelial cells 6","TGFB3","TGFbR1_R2",4.84550220768928e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"97","Stellate cells","Endothelial cells","TGFB3","TGFbR1_R2",2.59728523056876e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"98","Stellate cells","Stellate cells","TGFB3","TGFbR1_R2",1.7043936420454e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"99","Stellate cells","Neutrophils and macrophages","TGFB3","TGFbR1_R2",1.08570793120533e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"100","Stellate cells","Lymphocytes","TGFB3","TGFbR1_R2",8.37008170416942e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"101","Stellate cells","Cholangiocyte cells","TGFB3","TGFbR1_R2",4.19225265621259e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"102","Stellate cells","Unknown","TGFB3","TGFbR1_R2",4.22960525430074e-07,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"103","Endothelial cells","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",2.54756105865329e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"104","Stellate cells","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",1.10498572142482e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"105","Neutrophils and macrophages","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",6.09476459439785e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"106","Lymphocytes","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",6.03647033977922e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"107","Cholangiocyte cells","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",3.12750685006343e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"108","Endothelial cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",3.42536314359007e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"109","Stellate cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",1.48575772165367e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"110","Neutrophils and macrophages","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",8.19496241652244e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"111","Lymphocytes","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",8.11643847893882e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"112","Cholangiocyte cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",4.20522089589905e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"113","Endothelial cells","Liver epithelial cells 3","TGFB1","ACVR1B_TGFbR2",1.17908229966798e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"114","Neutrophils and macrophages","Liver epithelial cells 3","TGFB1","ACVR1B_TGFbR2",2.82014079664174e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
