"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"1","Endothelial cells","Liver epithelial cells 1","TGFB1","TGFbR1_R2",9.33415557809379e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"2","Stellate cells","Liver epithelial cells 1","TGFB1","TGFbR1_R2",3.74302941372223e-06,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"3","Neutrophils and macrophages","Liver epithelial cells 1","TGFB1","TGFbR1_R2",1.8699899498237e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"4","Lymphocytes","Liver epithelial cells 1","TGFB1","TGFbR1_R2",2.10146536831347e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"5","Cholangiocyte cells","Liver epithelial cells 1","TGFB1","TGFbR1_R2",1.11662021244446e-06,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"6","Endothelial cells","Liver epithelial cells 2","TGFB1","TGFbR1_R2",4.28273342862093e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"7","Stellate cells","Liver epithelial cells 2","TGFB1","TGFbR1_R2",1.71852895484483e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"8","Neutrophils and macrophages","Liver epithelial cells 2","TGFB1","TGFbR1_R2",8.58527415977956e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"9","Lymphocytes","Liver epithelial cells 2","TGFB1","TGFbR1_R2",9.64262853289913e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"10","Cholangiocyte cells","Liver epithelial cells 2","TGFB1","TGFbR1_R2",5.12609482986591e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"11","Endothelial cells","Liver epithelial cells 3","TGFB1","TGFbR1_R2",7.34139379383779e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"12","Stellate cells","Liver epithelial cells 3","TGFB1","TGFbR1_R2",2.94386781725223e-06,0.04,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"13","Neutrophils and macrophages","Liver epithelial cells 3","TGFB1","TGFbR1_R2",1.47073655231966e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"14","Lymphocytes","Liver epithelial cells 3","TGFB1","TGFbR1_R2",1.65281759010795e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"15","Cholangiocyte cells","Liver epithelial cells 3","TGFB1","TGFbR1_R2",8.78217498483011e-07,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"16","Endothelial cells","Liver epithelial cells 4","TGFB1","TGFbR1_R2",2.65313258493614e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"17","Stellate cells","Liver epithelial cells 4","TGFB1","TGFbR1_R2",1.06422241894822e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"18","Neutrophils and macrophages","Liver epithelial cells 4","TGFB1","TGFbR1_R2",5.31667711650631e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"19","Lymphocytes","Liver epithelial cells 4","TGFB1","TGFbR1_R2",5.97335049952313e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"20","Cholangiocyte cells","Liver epithelial cells 4","TGFB1","TGFbR1_R2",3.17462042294351e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"21","Endothelial cells","Liver epithelial cells 5","TGFB1","TGFbR1_R2",1.05160733423061e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"22","Stellate cells","Liver epithelial cells 5","TGFB1","TGFbR1_R2",4.21711335507555e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"23","Neutrophils and macrophages","Liver epithelial cells 5","TGFB1","TGFbR1_R2",2.10683454848107e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"24","Lymphocytes","Liver epithelial cells 5","TGFB1","TGFbR1_R2",2.36756592988358e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"25","Cholangiocyte cells","Liver epithelial cells 5","TGFB1","TGFbR1_R2",1.25804178049151e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"26","Endothelial cells","Liver epithelial cells 6","TGFB1","TGFbR1_R2",5.43760295728773e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"27","Stellate cells","Liver epithelial cells 6","TGFB1","TGFbR1_R2",2.18153104815797e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"28","Neutrophils and macrophages","Liver epithelial cells 6","TGFB1","TGFbR1_R2",1.08984326492142e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"29","Lymphocytes","Liver epithelial cells 6","TGFB1","TGFbR1_R2",1.22426136528967e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"30","Cholangiocyte cells","Liver epithelial cells 6","TGFB1","TGFbR1_R2",6.50737933861583e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"31","Endothelial cells","Endothelial cells","TGFB1","TGFbR1_R2",2.6029461399447e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"32","Stellate cells","Endothelial cells","TGFB1","TGFbR1_R2",1.04421744661422e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"33","Neutrophils and macrophages","Endothelial cells","TGFB1","TGFbR1_R2",5.21669472531865e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"34","Lymphocytes","Endothelial cells","TGFB1","TGFbR1_R2",5.8604258151529e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"35","Cholangiocyte cells","Endothelial cells","TGFB1","TGFbR1_R2",3.11487630212337e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"36","Endothelial cells","Stellate cells","TGFB1","TGFbR1_R2",1.91830130453021e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"37","Stellate cells","Stellate cells","TGFB1","TGFbR1_R2",7.69556994666816e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"38","Neutrophils and macrophages","Stellate cells","TGFB1","TGFbR1_R2",3.84454886112802e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"39","Lymphocytes","Stellate cells","TGFB1","TGFbR1_R2",4.31897453427898e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"40","Cholangiocyte cells","Stellate cells","TGFB1","TGFbR1_R2",2.29557230767279e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"41","Endothelial cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",1.19557788849203e-05,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"42","Stellate cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",4.79726693934805e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"43","Neutrophils and macrophages","Neutrophils and macrophages","TGFB1","TGFbR1_R2",2.39658307854296e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"44","Lymphocytes","Neutrophils and macrophages","TGFB1","TGFbR1_R2",2.69184715219062e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"45","Cholangiocyte cells","Neutrophils and macrophages","TGFB1","TGFbR1_R2",1.43095929496748e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"46","Endothelial cells","Lymphocytes","TGFB1","TGFbR1_R2",9.3237385298398e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"47","Stellate cells","Lymphocytes","TGFB1","TGFbR1_R2",3.7416969817958e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"48","Neutrophils and macrophages","Lymphocytes","TGFB1","TGFbR1_R2",1.86923174095449e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"49","Lymphocytes","Lymphocytes","TGFB1","TGFbR1_R2",2.09927104852344e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"50","Cholangiocyte cells","Lymphocytes","TGFB1","TGFbR1_R2",1.11606785918108e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"51","Endothelial cells","Cholangiocyte cells","TGFB1","TGFbR1_R2",3.96702474997236e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"52","Stellate cells","Cholangiocyte cells","TGFB1","TGFbR1_R2",1.59122237112919e-06,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"53","Neutrophils and macrophages","Cholangiocyte cells","TGFB1","TGFbR1_R2",7.94948960392058e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"54","Lymphocytes","Cholangiocyte cells","TGFB1","TGFbR1_R2",8.93147624712714e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"55","Cholangiocyte cells","Cholangiocyte cells","TGFB1","TGFbR1_R2",4.74669845846504e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"56","Endothelial cells","Unknown","TGFB1","TGFbR1_R2",4.51619066702081e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"57","Stellate cells","Unknown","TGFB1","TGFbR1_R2",1.81165116563505e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"58","Neutrophils and macrophages","Unknown","TGFB1","TGFbR1_R2",9.05066691806568e-08,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"59","Lymphocytes","Unknown","TGFB1","TGFbR1_R2",1.0167964997501e-07,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"60","Cholangiocyte cells","Unknown","TGFB1","TGFbR1_R2",5.40416643674488e-08,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"61","Cholangiocyte cells","Liver epithelial cells 1","TGFB2","TGFbR1_R2",7.63752434474424e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"62","Cholangiocyte cells","Liver epithelial cells 2","TGFB2","TGFbR1_R2",3.50717476913816e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"63","Cholangiocyte cells","Liver epithelial cells 3","TGFB2","TGFbR1_R2",6.00683344927093e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"64","Cholangiocyte cells","Liver epithelial cells 4","TGFB2","TGFbR1_R2",2.17166466007033e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"65","Cholangiocyte cells","Liver epithelial cells 5","TGFB2","TGFbR1_R2",8.60494252238458e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"66","Cholangiocyte cells","Liver epithelial cells 6","TGFB2","TGFbR1_R2",4.45186179974997e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"67","Cholangiocyte cells","Endothelial cells","TGFB2","TGFbR1_R2",2.13090581302953e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"68","Cholangiocyte cells","Stellate cells","TGFB2","TGFbR1_R2",1.57041217854217e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"69","Cholangiocyte cells","Neutrophils and macrophages","TGFB2","TGFbR1_R2",9.79015430177445e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"70","Cholangiocyte cells","Lymphocytes","TGFB2","TGFbR1_R2",7.63624310701911e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"71","Cholangiocyte cells","Cholangiocyte cells","TGFB2","TGFbR1_R2",3.24705304992854e-07,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"72","Cholangiocyte cells","Unknown","TGFB2","TGFbR1_R2",3.69693726722748e-08,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"73","Stellate cells","Liver epithelial cells 1","TGFB3","TGFbR1_R2",5.37428196898346e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"74","Stellate cells","Liver epithelial cells 2","TGFB3","TGFbR1_R2",2.46664376726057e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"75","Stellate cells","Liver epithelial cells 3","TGFB3","TGFbR1_R2",4.22687919046118e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"76","Stellate cells","Liver epithelial cells 4","TGFB3","TGFbR1_R2",1.52779586075442e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"77","Stellate cells","Liver epithelial cells 5","TGFB3","TGFbR1_R2",6.05488046166006e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"78","Stellate cells","Liver epithelial cells 6","TGFB3","TGFbR1_R2",3.13150439016647e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"79","Stellate cells","Endothelial cells","TGFB3","TGFbR1_R2",1.49898407074513e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"80","Stellate cells","Stellate cells","TGFB3","TGFbR1_R2",1.10470872549886e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"81","Stellate cells","Neutrophils and macrophages","TGFB3","TGFbR1_R2",6.88578771174991e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"82","Stellate cells","Lymphocytes","TGFB3","TGFbR1_R2",5.37027174148754e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"83","Stellate cells","Cholangiocyte cells","TGFB3","TGFbR1_R2",2.28437628524254e-06,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"84","Stellate cells","Unknown","TGFB3","TGFbR1_R2",2.60071456567545e-07,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"85","Endothelial cells","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",1.69080380492782e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"86","Stellate cells","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",6.7816401591517e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"87","Neutrophils and macrophages","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",3.38801014592662e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"88","Lymphocytes","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",3.80670518093095e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"89","Cholangiocyte cells","Liver epithelial cells 1","TGFB1","ACVR1B_TGFbR2",2.0230190261472e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"90","Endothelial cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",2.24855507075289e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"91","Stellate cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",9.01878584452874e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"92","Neutrophils and macrophages","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",4.50565400095012e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"93","Lymphocytes","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",5.06243943932464e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"94","Cholangiocyte cells","Liver epithelial cells 2","TGFB1","ACVR1B_TGFbR2",2.69037456774076e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"95","Endothelial cells","Liver epithelial cells 3","TGFB1","ACVR1B_TGFbR2",5.87094564184243e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"96","Stellate cells","Liver epithelial cells 3","TGFB1","ACVR1B_TGFbR2",2.35410862566185e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"97","Neutrophils and macrophages","Liver epithelial cells 3","TGFB1","ACVR1B_TGFbR2",1.17610058953999e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"98","Lymphocytes","Liver epithelial cells 3","TGFB1","ACVR1B_TGFbR2",1.32175951769886e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"99","Cholangiocyte cells","Liver epithelial cells 3","TGFB1","ACVR1B_TGFbR2",7.02286259844057e-07,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"100","Endothelial cells","Liver epithelial cells 4","TGFB1","ACVR1B_TGFbR2",1.73425169995754e-05,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"101","Stellate cells","Liver epithelial cells 4","TGFB1","ACVR1B_TGFbR2",6.95508374941272e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"102","Neutrophils and macrophages","Liver epithelial cells 4","TGFB1","ACVR1B_TGFbR2",3.47468677843247e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"103","Lymphocytes","Liver epithelial cells 4","TGFB1","ACVR1B_TGFbR2",3.9044809266235e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"104","Cholangiocyte cells","Liver epithelial cells 4","TGFB1","ACVR1B_TGFbR2",2.07480336585674e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"105","Endothelial cells","Liver epithelial cells 5","TGFB1","ACVR1B_TGFbR2",5.53679373982602e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"106","Neutrophils and macrophages","Liver epithelial cells 5","TGFB1","ACVR1B_TGFbR2",1.10911940676293e-06,0.02,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"107","Lymphocytes","Liver epithelial cells 5","TGFB1","ACVR1B_TGFbR2",1.24652521579167e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"108","Cholangiocyte cells","Liver epithelial cells 5","TGFB1","ACVR1B_TGFbR2",6.62292858266796e-07,0.03,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"109","Endothelial cells","Liver epithelial cells 6","TGFB1","ACVR1B_TGFbR2",4.2998905781013e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"110","Stellate cells","Liver epithelial cells 6","TGFB1","ACVR1B_TGFbR2",1.72482164281932e-06,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"111","Neutrophils and macrophages","Liver epithelial cells 6","TGFB1","ACVR1B_TGFbR2",8.61690306905837e-07,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"112","Lymphocytes","Liver epithelial cells 6","TGFB1","ACVR1B_TGFbR2",9.68094405242654e-07,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"113","Cholangiocyte cells","Liver epithelial cells 6","TGFB1","ACVR1B_TGFbR2",5.14518698201e-07,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
