"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 1","GO:0006631","fatty acid metabolic process","17/85","395/18800",1.86536343409863e-12,2.43572835451659e-09,1.91957340020567e-09,"1557/51085/348158/1562/4051/123876/1559/1555/55268/8647/32/2180/57678/10891/9104/440503/51422",17
"2","Liver epithelial cells 1","GO:0062012","regulation of small molecule metabolic process","16/85","342/18800",2.5612285536452e-12,2.43572835451659e-09,1.91957340020567e-09,"51085/2203/5629/55022/2330/9971/8647/32/5207/10891/2053/9104/440503/51422/2646/5167",16
"3","Liver epithelial cells 1","GO:0009259","ribonucleotide metabolic process","15/85","384/18800",1.67927231734537e-10,1.06465864919696e-07,8.39046940315722e-08,"51085/348158/1807/123876/2203/9615/55022/32/5207/2180/57678/10891/8460/51422/5167",15
"4","Liver epithelial cells 1","GO:0019693","ribose phosphate metabolic process","15/85","394/18800",2.40041766988335e-10,1.14139860202953e-07,8.9952493734576e-08,"51085/348158/1807/123876/2203/9615/55022/32/5207/2180/57678/10891/8460/51422/5167",15
"5","Liver epithelial cells 1","GO:0009150","purine ribonucleotide metabolic process","14/85","366/18800",9.54238275492523e-10,3.62992239997356e-07,2.86070590379232e-07,"51085/348158/123876/2203/9615/55022/32/5207/2180/57678/10891/8460/51422/5167",14
"6","Liver epithelial cells 1","GO:0006805","xenobiotic metabolic process","9/85","108/18800",1.39074985572936e-09,4.40867704266208e-07,3.47443472729581e-07,"1557/348158/1562/1559/1555/2330/8647/1577/2180",9
"7","Liver epithelial cells 1","GO:0006163","purine nucleotide metabolic process","14/85","394/18800",2.46740906976886e-09,6.70430292957195e-07,5.28359475992609e-07,"51085/348158/123876/2203/9615/55022/32/5207/2180/57678/10891/8460/51422/5167",14
"8","Liver epithelial cells 1","GO:0042180","cellular ketone metabolic process","11/85","211/18800",2.82971127616103e-09,6.72763855907285e-07,5.30198533849119e-07,"51085/4051/1555/5629/9971/8647/32/10891/9104/440503/51422",11
"9","Liver epithelial cells 1","GO:0072330","monocarboxylic acid biosynthetic process","11/85","215/18800",3.44607650167186e-09,6.91733745514265e-07,5.4514851602873e-07,"51085/348158/123876/1559/5629/9971/8647/32/9104/8854/51422",11
"10","Liver epithelial cells 1","GO:0009410","response to xenobiotic stimulus","14/85","411/18800",4.2354697840112e-09,6.91733745514265e-07,5.4514851602873e-07,"1557/348158/1562/1559/2203/22941/1555/383/6505/2330/8647/32/1577/2180",14
"11","Liver epithelial cells 1","GO:0071466","cellular response to xenobiotic stimulus","10/85","168/18800",4.36125517954954e-09,6.91733745514265e-07,5.4514851602873e-07,"1557/348158/1562/1559/2203/1555/2330/8647/1577/2180",10
"12","Liver epithelial cells 1","GO:0009117","nucleotide metabolic process","15/85","487/18800",4.36425076034236e-09,6.91733745514265e-07,5.4514851602873e-07,"51085/348158/1807/123876/2203/9615/55022/32/5207/2180/57678/10891/8460/51422/5167",15
"13","Liver epithelial cells 1","GO:0072521","purine-containing compound metabolic process","14/85","416/18800",4.94117665414711e-09,7.22932153552909e-07,5.69735672510566e-07,"51085/348158/123876/2203/9615/55022/32/5207/2180/57678/10891/8460/51422/5167",14
"14","Liver epithelial cells 1","GO:0006753","nucleoside phosphate metabolic process","15/85","495/18800",5.43543527200824e-09,7.38442706239976e-07,5.81959385514266e-07,"51085/348158/1807/123876/2203/9615/55022/32/5207/2180/57678/10891/8460/51422/5167",15
"15","Liver epithelial cells 1","GO:0010565","regulation of cellular ketone metabolic process","9/85","132/18800",8.26412021412914e-09,1.04789044315158e-06,8.25832083152274e-07,"51085/5629/9971/8647/32/10891/9104/440503/51422",9
"16","Liver epithelial cells 1","GO:0046394","carboxylic acid biosynthetic process","12/85","316/18800",1.81506167384196e-08,2.15765456477963e-06,1.70042619970457e-06,"51085/348158/123876/1559/5629/23743/9971/8647/32/9104/8854/51422",12
"17","Liver epithelial cells 1","GO:0016053","organic acid biosynthetic process","12/85","318/18800",1.94630402405177e-08,2.17757073749792e-06,1.71612193823512e-06,"51085/348158/123876/1559/5629/23743/9971/8647/32/9104/8854/51422",12
"18","Liver epithelial cells 1","GO:0009991","response to extracellular stimulus","14/85","479/18800",2.92362376915766e-08,3.08929578274326e-06,2.43464341946228e-06,"432/22941/5629/2690/6653/383/2153/9971/32/5207/2180/10891/8854/51422",14
"19","Liver epithelial cells 1","GO:0019216","regulation of lipid metabolic process","12/85","339/18800",3.93694203838509e-08,3.94108618789918e-06,3.10593100424397e-06,"51085/5629/6653/2330/9971/8647/32/10891/2053/9104/440503/51422",12
"20","Liver epithelial cells 1","GO:0042178","xenobiotic catabolic process","5/85","25/18800",8.2986878730313e-08,7.86313062978492e-06,6.19685539698585e-06,"1557/1559/1555/1577/2180",5
"21","Liver epithelial cells 1","GO:0055088","lipid homeostasis","9/85","173/18800",8.68168996979407e-08,7.86313062978492e-06,6.19685539698585e-06,"51085/123876/9971/8647/2494/57678/2053/5244/2646",9
"22","Liver epithelial cells 1","GO:0031667","response to nutrient levels","13/85","446/18800",9.91258743638539e-08,8.56988241091137e-06,6.75383947818794e-06,"22941/5629/2690/6653/383/2153/9971/32/5207/2180/10891/8854/51422",13
"23","Liver epithelial cells 1","GO:0046395","carboxylic acid catabolic process","10/85","238/18800",1.19338378791687e-07,9.86876506355603e-06,7.77747603658409e-06,"4143/4051/55268/383/8647/32/3034/84706/2731/440503",10
"24","Liver epithelial cells 1","GO:0016054","organic acid catabolic process","10/85","242/18800",1.39386264306103e-07,1.06846238715284e-05,8.42044628538187e-06,"4143/4051/55268/383/8647/32/3034/84706/2731/440503",10
"25","Liver epithelial cells 1","GO:0006109","regulation of carbohydrate metabolic process","9/85","183/18800",1.40439325335547e-07,1.06846238715284e-05,8.42044628538187e-06,"51085/2203/32/5207/10891/9104/51422/2646/5167",9
"26","Liver epithelial cells 1","GO:0019217","regulation of fatty acid metabolic process","7/85","92/18800",1.92958515397972e-07,1.41156575494978e-05,1.11244099565471e-05,"51085/8647/32/10891/9104/440503/51422",7
"27","Liver epithelial cells 1","GO:0008202","steroid metabolic process","11/85","323/18800",2.23522674910724e-07,1.57459306548221e-05,1.24092120496246e-05,"1557/1559/1555/5629/2330/9971/8647/2494/1577/2053/51422",11
"28","Liver epithelial cells 1","GO:0046320","regulation of fatty acid oxidation","5/85","32/18800",3.06823878117516e-07,2.0842107720697e-05,1.64254587383212e-05,"8647/32/10891/440503/51422",5
"29","Liver epithelial cells 1","GO:0006790","sulfur compound metabolic process","11/85","339/18800",3.61870466459097e-07,2.3733711282938e-05,1.87043028761435e-05,"348158/4143/123876/2690/23743/6505/32/2180/57678/8460/5167",11
"30","Liver epithelial cells 1","GO:0120254","olefinic compound metabolic process","8/85","157/18800",5.5221089201642e-07,3.5010170553841e-05,2.75911687800485e-05,"1557/1562/4051/1559/1555/1577/2053/8854",8
