"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Epithelial 2-FLC","R-HSA-163200","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.","12/74","127/10891",4.44342091389206e-11,1.25748811863145e-08,1.01964816760891e-08,"506/514/518/521/1327/9377/1329/1337/1345/1349/1350/54205",12
"2","Epithelial 2-FLC","R-HSA-9707564","Cytoprotection by HMOX1","9/74","64/10891",3.82091303205569e-10,5.40659194035881e-08,4.38399495256916e-08,"4363/1327/9377/1329/1337/1345/1349/1350/54205",9
"3","Epithelial 2-FLC","R-HSA-1428517","The citric acid (TCA) cycle and respiratory electron transport","12/74","178/10891",2.27850189566943e-09,2.14938678824816e-07,1.74285408159977e-07,"506/514/518/521/1327/9377/1329/1337/1345/1349/1350/54205",12
"4","Epithelial 2-FLC","R-HSA-5628897","TP53 Regulates Metabolic Genes","9/74","87/10891",6.28494624496153e-09,4.44659946831028e-07,3.60557442474109e-07,"1327/9377/1329/1337/1345/1349/1350/54205/54541",9
"5","Epithelial 2-FLC","R-HSA-611105","Respiratory electron transport","8/74","103/10891",4.37776555401042e-07,2.47781530356989e-05,2.00916398057741e-05,"1327/9377/1329/1337/1345/1349/1350/54205",8
"6","Epithelial 2-FLC","R-HSA-9711123","Cellular response to chemical stress","10/74","194/10891",6.81083647373656e-07,3.21244453677908e-05,2.60484623030626e-05,"4363/1327/9377/1329/1337/1345/1349/1350/1535/54205",10
"7","Epithelial 2-FLC","R-HSA-163210","Formation of ATP by chemiosmotic coupling","4/74","18/10891",5.5912436507006e-06,0.000226045993306896,0.000183291897120711,"506/514/518/521",4
"8","Epithelial 2-FLC","R-HSA-3000480","Scavenging by Class A Receptors","4/74","19/10891",7.04588459667147e-06,0.000249248167607253,0.00020210563711505,"348/811/1282/1284",4
"9","Epithelial 2-FLC","R-HSA-8949613","Cristae formation","4/74","31/10891",5.37751952719533e-05,0.00169093114021809,0.00137111024202173,"506/514/518/521",4
"10","Epithelial 2-FLC","R-HSA-2214320","Anchoring fibril formation","3/74","15/10891",0.000129211233146363,0.00365667789804208,0.00296505777114813,"1282/1284/1287",3
"11","Epithelial 2-FLC","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","4/74","42/10891",0.000180791567024825,0.00426366778900211,0.00345724224661507,"348/811/1282/1284",4
"12","Epithelial 2-FLC","R-HSA-419037","NCAM1 interactions","4/74","42/10891",0.000180791567024825,0.00426366778900211,0.00345724224661507,"775/1282/1284/1287",4
"13","Epithelial 2-FLC","R-HSA-2243919","Crosslinking of collagen fibrils","3/74","18/10891",0.000228356187390721,0.00497113854089031,0.004030902740986,"1282/1284/1287",3
"14","Epithelial 2-FLC","R-HSA-1474228","Degradation of the extracellular matrix","6/74","140/10891",0.000366366525200629,0.00740583761655558,0.00600510545065693,"56999/960/1282/1284/1287/1509",6
"15","Epithelial 2-FLC","R-HSA-1592230","Mitochondrial biogenesis","5/74","95/10891",0.000455005737187639,0.00810932393685494,0.00657553512454669,"506/514/518/521/54205",5
"16","Epithelial 2-FLC","R-HSA-8856828","Clathrin-mediated endocytosis","6/74","146/10891",0.00045847767840876,0.00810932393685494,0.00657553512454669,"22848/374/1601/9829/1759/2069",6
"17","Epithelial 2-FLC","R-HSA-3700989","Transcriptional Regulation by TP53","9/74","362/10891",0.000735557553355336,0.0122448698587977,0.00992888833631352,"1327/9377/1329/1337/1345/1349/1350/54205/54541",9
"18","Epithelial 2-FLC","R-HSA-375165","NCAM signaling for neurite out-growth","4/74","63/10891",0.000864037163807625,0.0135845842976421,0.0110152106263194,"775/1282/1284/1287",4
"19","Epithelial 2-FLC","R-HSA-1442490","Collagen degradation","4/74","64/10891",0.000916940408656749,0.0136575860868347,0.0110744049355774,"1282/1284/1287/1509",4
"20","Epithelial 2-FLC","R-HSA-3000157","Laminin interactions","3/74","30/10891",0.00107160328580124,0.0151631864940875,0.0122952377002458,"1282/1284/1287",3
"21","Epithelial 2-FLC","R-HSA-8963888","Chylomicron assembly","2/74","10/10891",0.00197855623199761,0.0243448440719706,0.0197402864336604,"344/348",2
